CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
58,58,64,66,0,0,0,0,1185,1186,1185,1186,0,0,0,0,1,675,1245,1244,1555,0,777,2849,7670
64,78,71,71,0,0,0,0,1186,1186,1186,1187,0,0,0,0,33,675,1245,1245,1555,0,778,2849,7672
76,57,53,64,0,0,0,0,1184,1187,1186,1184,0,0,0,0,3,675,1245,1245,1555,0,778,2849,7672
57,53,66,69,0,0,0,0,1187,1185,1186,1186,0,0,0,0,1,675,1245,1245,1556,0,778,2849,7673
50,61,69,63,0,0,0,0,1187,1187,1186,1186,0,0,0,0,59,675,1245,1245,1556,0,778,2849,7673
58,46,76,61,0,0,0,0,1185,1186,1185,1187,0,0,0,0,3,675,1245,1245,1556,0,622,2849,7517
69,54,58,54,0,0,0,0,1187,1186,1186,1186,0,0,0,0,59,675,1245,1245,1556,0,622,2849,7517
78,71,80,68,0,0,0,0,1186,1185,1186,1185,0,0,0,0,60,675,1245,1245,1556,0,622,2849,7517
58,61,71,66,0,0,0,0,1188,1188,1187,1187,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
71,64,64,58,0,0,0,0,1185,1187,1187,1187,0,0,0,0,31,675,1245,1245,1556,0,778,2849,7673
76,73,69,76,0,0,0,0,1186,1185,1186,1185,0,0,0,0,38,675,1245,1245,1556,0,778,2849,7673
53,53,76,64,0,0,0,0,1187,1187,1185,1188,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
69,66,41,84,0,0,0,0,1187,1185,1184,1187,0,0,0,0,31,675,1245,1245,1556,0,778,2849,7673
66,85,75,71,0,0,0,0,1183,1187,1187,1182,0,0,0,0,6,675,1245,1245,1556,0,778,2849,7673
45,53,75,69,0,0,0,0,1187,1185,1187,1187,0,0,0,0,0,675,1089,1245,1556,0,778,2849,7517
60,64,64,75,0,0,0,0,1187,1186,1186,1186,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
63,66,53,78,0,0,0,0,1187,1187,1186,1187,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
80,75,66,71,0,0,0,0,1186,1187,1187,1187,0,0,0,0,18,675,1245,1245,1556,0,778,2849,7673
69,69,66,57,0,0,0,0,1185,1187,1184,1187,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
66,69,83,58,0,0,0,0,1186,1187,1189,1186,0,0,0,0,14,675,1245,1245,1556,0,778,2849,7673
78,57,69,61,0,0,0,0,1187,1186,1185,1187,0,0,0,0,0,675,1245,1245,1556,0,622,2849,7517
61,41,66,45,0,0,0,0,1187,1182,1184,1187,0,0,0,0,0,675,1089,1245,1556,0,622,2849,7361
54,76,61,58,0,0,0,0,1187,1185,1186,1186,0,0,0,0,60,675,1089,1245,1556,0,622,2849,7361
64,64,86,58,0,0,0,0,1188,1187,1186,1186,0,0,0,0,0,675,1089,1245,1556,0,622,2849,7361
