CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,CV_mW
25,100,0,8,8,53,25,16,2264,2264,2269,2264,2264,2264,2269,2261,0,1377,2328,4033,2947,465,3520,13293,0.0
15,7,8,25,9,50,100,53,2264,2263,2264,2264,2265,2264,2264,2263,0,1377,2327,4033,2947,465,3520,13292,0.0
33,61,41,46,76,54,27,38,2264,2265,2263,2268,2265,2265,2261,2264,1,1377,2327,4652,2947,620,3520,14066,0.0
33,27,46,91,33,58,38,33,2265,2265,2264,2264,2264,2263,2266,2264,33,1377,2326,4962,2946,620,3520,14374,0.0
16,30,0,100,7,58,7,25,2265,2264,2262,2264,2263,2263,2263,2264,32,1377,2326,4807,2946,620,3520,14219,
16,25,7,100,0,53,0,9,2264,2265,2263,2264,2263,2270,2264,2264,9,1377,2326,4497,2947,620,3520,13910,0.0
18,30,0,100,0,50,15,8,2265,2264,2264,2265,2263,2264,2264,2263,20,1377,2327,4498,2947,620,3560,13952,0.0
9,27,0,100,21,53,0,7,2263,2264,2264,2259,2265,2265,2269,2265,21,1377,2327,4343,2947,620,3520,13757,0.0
0,18,0,100,8,58,16,0,2265,2265,2264,2264,2266,2265,2264,2259,27,1377,2327,4188,2947,465,3520,13447,0.0
8,25,7,100,8,50,16,0,2266,2264,2264,2264,2265,2264,2263,2259,34,1377,2327,4188,2947,465,3520,13447,0.0
91,18,8,0,8,53,23,15,2265,2261,2265,2262,2264,2265,2263,2265,2,1377,2327,4033,2947,465,3520,13292,0.0
8,0,100,8,16,33,36,25,2264,2264,2265,2265,2265,2258,2264,2263,34,1377,2327,4033,2947,465,3520,13292,0.0
16,8,100,0,18,30,50,0,2265,2265,2265,2265,2265,2264,2264,2264,34,1377,2327,4033,2947,465,3520,13292,0.0
0,0,100,0,18,25,53,8,2263,2259,2262,2265,2265,2264,2264,2265,34,1377,2327,4033,2947,465,3520,13292,0.0
15,15,100,0,25,9,50,15,2264,2264,2267,2264,2263,2265,2264,2265,32,1377,2327,4033,2947,465,3520,13292,0.0
8,0,100,0,18,8,54,8,2264,2264,2264,2263,2265,2265,2264,2263,15,1377,2327,4033,2947,465,3520,13292,0.0
16,0,100,30,16,0,58,0,2264,2256,2265,2263,2266,2264,2264,2265,22,1377,2327,4033,2947,465,3520,13292,0.0
30,0,100,7,15,15,50,23,2264,2264,2262,2265,2265,2264,2264,2265,34,1377,2327,4033,2947,465,3520,13292,0.0
23,8,100,16,0,0,58,18,2264,2264,2266,2265,2264,2264,2269,2266,34,1377,2327,4033,2947,465,3520,13292,0.0
80,73,100,61,78,60,83,64,2263,2264,2264,2268,2265,2264,2260,2264,35,1377,2326,5117,2946,620,3520,14529,
60,50,100,41,41,41,66,50,2263,2256,2264,2264,2264,2265,2259,2264,2,1377,2325,5735,2945,620,3560,15185,0.0
18,38,100,8,8,0,58,36,2264,2265,2264,2264,2265,2265,2264,2263,13,1377,2326,5425,2945,620,3520,14836,0.0
33,27,100,0,14,7,16,58,2264,2263,2262,2265,2264,2263,2259,2264,0,1377,2326,5117,2946,620,3520,14529,0.0
25,21,100,0,18,16,0,61,2264,2264,2263,2256,2265,2264,2266,2261,0,1377,2326,4807,2946,620,3520,14219,0.0
27,9,100,8,23,7,0,61,2264,2264,2264,2265,2261,2262,2270,2264,0,1377,2481,4807,2946,620,3520,14374,0.0
8,30,100,0,18,9,15,66,2262,2264,2269,2264,2265,2263,2267,2265,33,1377,2481,4652,2946,620,3520,14219,
0,18,100,0,23,8,8,53,2265,2265,2264,2269,2262,2265,2264,2266,17,1377,2326,4497,2947,620,3520,13910,0.0
15,33,100,0,8,8,63,18,2265,2265,2265,2264,2263,2265,2265,2264,0,1377,2326,4497,2947,620,3520,13910,0.0
9,25,100,0,9,16,61,16,2265,2265,2263,2264,2266,2264,2264,2264,32,1377,2481,4497,2946,620,3520,14064,0.0
23,9,100,8,8,50,8,23,2265,2263,2263,2264,2265,2263,2266,2264,7,1377,2481,4497,2946,620,3520,14064,0.0
8,8,100,30,23,66,33,0,2264,2263,2264,2265,2264,2265,2265,2263,0,1377,2636,4342,2946,620,3520,14064,
8,15,100,8,0,46,16,7,2262,2263,2264,2264,2264,2264,2262,2264,34,1377,2481,4342,2946,620,3520,13909,0.0
69,8,100,14,18,16,33,8,2264,2267,2260,2264,2265,2265,2261,2264,10,1377,2636,4342,2946,620,3520,14064,0.0
60,0,100,0,16,8,25,8,2266,2263,2263,2261,2264,2264,2263,2257,1,1377,2636,4186,2946,620,3520,13908,0.0
69,7,100,7,16,30,16,0,2264,2265,2265,2265,2265,2262,2265,2258,23,1377,2636,4186,2946,620,3520,13908,0.0
66,0,100,0,18,25,8,15,2264,2265,2263,2264,2264,2259,2261,2264,0,1377,2791,4186,2946,620,3520,14063,0.0
64,38,100,66,14,30,38,30,2263,2263,2264,2264,2264,2267,2264,2261,0,1377,2636,4497,2946,620,3560,14259,0.0
58,0,100,23,7,23,0,23,2264,2263,2264,2264,2265,2266,2253,2264,14,1377,2636,4497,2946,620,3520,14219,0.0
66,8,100,0,8,33,8,16,2265,2264,2263,2264,2265,2261,2264,2264,7,1377,2791,4342,2946,620,3520,14219,0.0
54,7,100,7,33,28,15,25,2262,2265,2264,2264,2262,2261,2264,2264,0,1377,2791,4342,2946,620,3520,14219,0.0
8,15,100,9,58,27,0,18,2262,2263,2265,2259,2268,2264,2264,2264,0,1377,2791,4342,2946,620,3560,14259,0.0
8,7,100,8,58,30,7,15,2264,2264,2264,2268,2262,2263,2264,2265,34,1377,2791,4342,2946,620,3520,14219,0.0
8,0,100,0,38,27,50,25,2264,2258,2266,2267,2264,2263,2264,2264,0,1377,2791,4342,2946,620,3560,14259,
23,8,100,16,15,33,58,38,2264,2264,2264,2264,2265,2265,2264,2264,27,1377,2636,4342,2946,620,3560,14104,
23,23,100,18,23,50,23,30,2264,2264,2264,2262,2265,2265,2262,2266,16,1377,2791,4497,2946,620,3560,14414,0.0
8,16,100,23,18,53,25,7,2264,2264,2265,2266,2265,2259,2264,2264,17,1377,2636,4342,2946,620,3560,14104,0.0
16,16,100,25,25,61,69,8,2265,2269,2264,2266,2271,2267,2261,2263,15,1377,2791,4650,2945,620,3560,14566,
23,33,100,15,33,30,50,8,2263,2263,2260,2264,2264,2264,2264,2263,44,1377,2636,4805,2945,620,3560,14566,0.0
27,36,100,9,58,16,8,0,2264,2265,2264,2260,2265,2264,2263,2263,0,1377,2636,4807,2945,620,3560,14568,0.0
42,33,100,16,33,45,16,0,2266,2265,2258,2265,2263,2264,2260,2262,34,1377,2636,4807,2945,620,3560,14568,0.0
16,38,100,9,23,58,7,0,2265,2265,2265,2264,2262,2264,2264,2265,0,1377,2636,4652,2946,620,3560,14414,
18,9,100,16,27,66,16,7,2264,2265,2263,2262,2265,2264,2264,2263,0,1377,2636,4652,2946,620,3560,14414,0.0
23,30,50,58,36,9,90,41,2264,2263,2264,2263,2265,2264,2264,2264,34,1377,2635,4960,2945,620,3560,14720,0.0
75,66,33,54,33,66,75,27,2264,2265,2264,2264,2264,2265,2264,2265,2,1377,2480,5425,2945,620,3560,15030,
85,87,84,78,64,93,78,76,2264,2264,2264,2263,2263,2265,2268,2259,2,1377,2479,6504,3098,619,3560,16260,0.0
100,75,91,90,92,100,84,58,2265,2266,2264,2264,2263,2265,2264,2267,0,1377,2631,7276,3096,774,3600,17377,0.0
41,33,63,45,23,100,100,35,2264,2264,2265,2263,2265,2257,2259,2263,34,1377,2477,7431,3096,774,3600,17378,0.0
41,36,46,61,25,100,85,41,2264,2264,2262,2264,2265,2261,2266,2265,7,1377,2478,7276,3096,774,3600,17224,0.0
16,8,18,61,8,100,33,23,2266,2264,2260,2263,2264,2264,2265,2264,30,1377,2632,6659,3097,774,3600,16762,0.0
15,8,23,50,8,100,30,0,2265,2265,2263,2261,2265,2264,2264,2261,0,1377,2479,6042,2943,619,3560,15643,0.0
8,66,23,8,9,100,18,9,2262,2264,2264,2262,2263,2262,2266,2265,0,1377,2635,5577,2943,619,3560,15334,0.0
0,50,16,30,15,100,0,8,2265,2265,2265,2265,2264,2265,2265,2267,34,1377,2635,5270,2945,620,3520,14990,0.0
8,66,16,20,30,100,0,0,2264,2264,2264,2266,2263,2265,2264,2265,12,1377,2635,5115,2945,620,3520,14835,0.0
15,53,16,30,0,100,15,15,2265,2266,2265,2263,2268,2261,2264,2264,3,1377,2636,4807,2946,620,3520,14529,0.0
0,63,27,33,0,100,23,9,2264,2265,2265,2263,2266,2272,2265,2254,0,1377,2636,4807,2946,620,3520,14529,
0,50,18,23,16,100,0,8,2264,2265,2262,2256,2265,2265,2261,2267,0,1377,2636,4652,2946,620,3520,14374,0.0
8,61,25,16,8,100,0,0,2264,2265,2264,2265,2266,2267,2265,2265,32,1377,2636,4652,2946,620,3520,14374,0.0
18,54,25,0,35,100,25,16,2264,2263,2267,2265,2265,2264,2262,2260,3,1377,2636,4652,2946,620,3520,14374,0.0
21,61,14,25,27,100,23,15,2264,2266,2259,2265,2264,2263,2266,2264,0,1377,2636,4497,2946,620,3520,14219,0.0
16,53,0,15,7,100,16,0,2265,2264,2265,2267,2265,2264,2264,2265,34,1377,2636,4497,2946,620,3520,14219,0.0
9,58,41,27,0,100,23,36,2264,2265,2264,2263,2266,2262,2270,2263,0,1377,2481,4497,2946,620,3520,14064,0.0
8,61,0,23,7,100,27,16,2264,2265,2265,2264,2263,2263,2265,2262,0,1377,2636,4497,2946,620,3520,14219,0.0
7,58,15,18,16,100,15,30,2265,2264,2265,2264,2265,2254,2264,2263,34,1377,2636,4497,2946,620,3520,14219,0.0
18,58,8,30,8,100,8,25,2263,2265,2261,2263,2263,2265,2264,2263,0,1377,2481,4342,2946,620,3520,13909,0.0
66,0,16,16,8,100,7,25,2263,2264,2264,2257,2264,2264,2259,2265,28,1377,2636,4342,2946,620,3560,14104,
61,33,15,16,0,100,0,8,2265,2265,2265,2266,2264,2265,2264,2264,17,1377,2481,4342,2946,620,3560,13949,
9,58,27,23,7,100,7,8,2263,2267,2268,2264,2265,2264,2269,2264,9,1377,2636,4342,2946,620,3560,14104,0.0
9,50,9,16,0,100,18,16,2262,2256,2265,2264,2264,2265,2264,2266,34,1377,2636,4342,2946,620,3520,14064,0.0
23,58,15,9,7,100,30,15,2267,2264,2261,2270,2265,2264,2263,2263,0,1377,2482,4186,2946,620,3520,13754,
16,66,21,8,0,100,9,25,2264,2263,2264,2263,2262,2265,2264,2263,0,1377,2636,4342,2946,620,3520,14064,0.0
8,53,9,0,10,100,23,36,2263,2264,2263,2265,2264,2264,2264,2264,0,1377,2482,4342,2946,620,3520,13910,0.0
71,9,25,8,23,100,23,15,2264,2265,2265,2265,2265,2263,2265,2265,0,1377,2636,4497,2946,620,3520,14219,0.0
58,0,38,33,8,100,53,41,2265,2264,2264,2265,2265,2265,2264,2264,35,1377,2481,4805,2946,620,3520,14372,0.0
64,66,91,71,60,100,84,69,2267,2264,2265,2265,2264,2264,2265,2262,0,1377,2480,5577,2943,619,3560,15179,0.0
90,41,81,76,100,100,72,33,2264,2265,2265,2260,2264,2264,2264,2264,32,1377,2478,6504,2942,619,3560,16103,0.0
54,41,58,83,72,100,69,70,2263,2264,2267,2265,2265,2256,2265,2259,14,1377,2477,6966,2941,619,3560,16563,0.0
82,50,60,50,37,100,50,37,2265,2264,2265,2265,2265,2265,2264,2264,0,1377,2477,6966,3096,619,3600,16758,0.0
41,0,50,9,30,100,38,30,2264,2262,2264,2263,2263,2260,2265,2264,26,1377,2478,6659,3097,619,3560,16413,0.0
33,7,58,16,23,100,18,0,2264,2264,2264,2263,2264,2265,2264,2258,10,1377,2634,6040,2943,619,3560,15796,0.0
27,8,50,0,0,100,16,8,2262,2264,2262,2265,2264,2262,2256,2265,20,1377,2479,5577,2945,619,3560,15180,0.0
15,18,66,8,7,100,23,38,2266,2263,2265,2264,2263,2264,2265,2266,0,1377,2635,5270,2945,620,3560,15030,0.0
8,16,41,8,0,100,15,18,2264,2264,2263,2264,2265,2265,2265,2265,1,1377,2635,4960,2946,620,3560,14721,0.0
15,18,63,23,25,100,0,25,2265,2265,2264,2262,2265,2264,2263,2265,0,1377,2481,4807,2946,620,3560,14414,0.0
18,8,58,0,0,100,16,18,2264,2265,2265,2265,2263,2265,2265,2264,19,1377,2636,4652,2946,620,3520,14374,0.0
25,0,45,0,8,100,15,30,2262,2263,2267,2265,2263,2263,2264,2265,20,1377,2481,4497,2946,620,3520,14064,0.0
23,8,69,15,7,100,16,25,2264,2265,2265,2264,2263,2266,2267,2262,19,1377,2636,4342,2946,620,3520,14064,0.0
16,25,50,8,0,100,9,25,2265,2266,2262,2264,2265,2265,2265,2264,18,1377,2636,4497,2946,620,3560,14259,0.0
20,23,58,15,9,100,15,16,2264,2264,2264,2265,2264,2264,2263,2264,0,1377,2636,4497,2946,620,3560,14259,0.0
9,18,64,9,21,100,0,16,2264,2265,2264,2265,2262,2264,2263,2264,0,1377,2636,4342,2946,620,3560,14104,0.0
8,30,45,0,9,100,14,16,2264,2264,2263,2264,2264,2263,2264,2264,2,1377,2482,4342,2947,620,3520,13911,0.0
8,18,58,0,16,100,9,18,2264,2264,2269,2264,2265,2263,2260,2272,0,1377,2482,4186,2947,620,3560,13795,
60,21,25,53,30,53,16,23,2264,2264,2264,2264,2264,2264,2262,2264,0,1377,2636,4342,2946,620,3560,14104,0.0
92,0,8,50,16,7,0,8,2264,2263,2263,2265,2264,2262,2265,2259,0,1377,2482,4186,2947,620,3520,13755,0.0
100,7,0,58,18,8,8,28,2264,2265,2264,2265,2264,2262,2265,2265,19,1377,2482,4188,2947,620,3520,13757,0.0
81,9,21,36,28,53,41,41,2265,2264,2264,2262,2265,2265,2270,2264,0,1377,2482,4342,2947,620,3520,13911,0.0
25,15,18,23,9,50,8,100,2265,2264,2264,2263,2261,2265,2265,2263,9,1377,2482,4342,2947,620,3520,13911,0.0
35,16,9,18,15,58,8,100,2264,2265,2264,2262,2268,2265,2264,2262,2,1377,2482,4497,2947,620,3520,14066,0.0
0,8,25,38,7,66,0,100,2264,2264,2265,2268,2265,2263,2265,2265,0,1377,2637,4342,2946,620,3520,14065,0.0
15,0,9,25,16,54,16,100,2264,2263,2260,2264,2264,2264,2264,2265,34,1377,2482,4342,2946,620,3520,13910,0.0
27,15,18,8,8,58,7,92,2264,2264,2264,2266,2264,2264,2265,2264,0,1377,2482,4342,2946,620,3560,13950,0.0
7,25,15,0,0,54,8,100,2264,2264,2264,2263,2264,2266,2261,2259,31,1377,2637,4342,2946,620,3520,14065,0.0
8,27,25,7,8,58,8,100,2264,2264,2264,2264,2264,2265,2265,2265,0,1377,2482,4186,2946,620,3560,13794,0.0
9,18,16,8,8,58,0,100,2264,2264,2265,2264,2259,2265,2262,2265,33,1377,2636,4186,2946,620,3520,13908,0.0
0,25,25,23,0,58,15,100,2264,2264,2263,2265,2265,2264,2265,2265,0,1377,2791,4186,2946,620,3520,14063,0.0
0,15,23,16,9,54,0,100,2264,2264,2264,2262,2268,2264,2264,2265,41,1377,2636,4186,2946,620,3520,13908,
8,0,25,8,27,61,9,100,2263,2265,2263,2272,2265,2265,2264,2256,34,1377,2791,4186,2946,620,3520,14063,0.0
38,15,16,7,7,63,8,100,2264,2264,2264,2265,2265,2264,2263,2262,0,1377,2791,4186,2946,620,3520,14063,0.0
8,23,33,9,14,58,8,100,2269,2264,2264,2263,2264,2265,2274,2264,7,1377,2636,4031,2946,620,3520,13753,0.0
8,0,25,8,9,58,7,100,2265,2265,2260,2263,2262,2264,2263,2262,30,1377,2791,4186,2946,620,3520,14063,0.0
9,16,33,0,8,61,23,100,2265,2264,2264,2264,2266,2264,2265,2265,19,1377,2791,4186,2946,620,3520,14063,0.0
15,35,25,8,0,58,0,100,2264,2264,2265,2268,2264,2262,2264,2265,0,1377,2636,4186,2946,620,3520,13908,0.0
0,18,30,18,8,54,0,100,2264,2266,2265,2264,2263,2264,2264,2264,34,1377,2791,4186,2946,620,3520,14063,0.0
33,30,16,33,15,61,21,100,2264,2263,2264,2263,2265,2263,2265,2264,0,1377,2791,4497,2946,620,3520,14374,0.0
25,33,8,33,0,54,8,100,2265,2264,2264,2264,2265,2264,2264,2266,0,1377,2636,4497,2946,620,3560,14259,
20,8,16,15,0,58,0,100,2264,2264,2265,2264,2259,2265,2264,2258,34,1377,2791,4497,2946,620,3560,14414,0.0
42,0,25,0,0,61,0,100,2263,2264,2264,2264,2263,2263,2265,2264,0,1377,2791,4497,2946,620,3560,14414,0.0
35,8,16,8,0,50,8,100,2263,2264,2262,2261,2267,2265,2265,2262,34,1377,2636,4342,2946,620,3520,14064,0.0
9,7,16,16,8,66,0,100,2260,2265,2263,2264,2261,2264,2264,2266,34,1377,2791,4342,2946,620,3520,14219,0.0
30,16,33,15,8,58,7,100,2264,2264,2263,2263,2264,2264,2264,2264,0,1377,2791,4342,2946,620,3560,14259,0.0
50,70,23,18,54,36,8,100,2264,2265,2264,2264,2264,2263,2263,2264,11,1377,2791,4805,2945,620,3560,14721,0.0
55,69,33,36,33,58,9,100,2265,2264,2265,2263,2264,2265,2264,2265,0,1377,2635,5270,2945,620,3560,15030,0.0
36,38,36,50,66,83,38,100,2264,2266,2262,2264,2264,2265,2264,2264,3,1377,2635,5577,3098,774,3600,15684,0.0
18,23,35,63,38,36,20,100,2264,2264,2265,2265,2265,2264,2265,2266,0,1377,2788,5577,3098,619,3600,15682,0.0
83,50,45,69,50,66,50,100,2266,2264,2265,2265,2264,2261,2264,2264,33,1377,2788,6040,3098,774,3600,16300,0.0
53,41,46,72,41,30,33,100,2264,2264,2264,2264,2264,2264,2264,2264,2,1377,2787,6195,3097,774,3600,16453,0.0
66,70,61,60,91,53,54,100,2263,2264,2264,2259,2264,2263,2265,2264,10,1377,2787,6811,3096,774,3600,17068,0.0
33,66,46,28,100,27,30,100,2264,2264,2264,2264,2264,2264,2265,2262,8,1377,2941,6811,3096,774,3600,17222,0.0
50,61,58,58,66,45,61,100,2263,2264,2264,2264,2264,2264,2264,2264,21,1377,2941,6966,3096,774,3640,17417,0.0
78,50,66,57,63,50,72,100,2264,2264,2263,2264,2264,2265,2264,2265,59,1377,3096,7118,3249,928,3680,18071,0.0
72,69,66,54,53,71,76,100,2265,2264,2264,2264,2264,2264,2264,2264,42,1377,3249,7428,3249,928,3680,18534,0.0
54,69,61,53,69,54,83,100,2264,2264,2263,2264,2264,2264,2264,2265,16,1377,3403,7579,3403,928,3720,19033,0.0
57,53,41,18,27,53,53,100,2264,2265,2263,2264,2265,2259,2264,2264,27,1377,3404,7118,3249,928,3720,18419,0.0
9,58,16,16,18,30,0,100,2263,2263,2264,2266,2263,2264,2265,2264,0,1377,3405,6657,3249,928,3680,17919,0.0
46,54,41,27,46,33,14,100,2264,2264,2264,2264,2258,2264,2261,2264,21,1377,3405,6347,3251,928,3680,17611,0.0
75,8,9,16,30,33,0,100,2264,2264,2263,2263,2264,2264,2263,2263,34,1377,3405,6037,3251,928,3640,17261,0.0
66,0,8,7,41,25,8,100,2262,2264,2263,2264,2262,2264,2263,2265,0,1377,3562,5575,3252,774,3640,16803,0.0
69,8,8,0,46,33,0,100,2265,2264,2267,2264,2265,2264,2265,2268,12,1377,3562,5420,3252,774,3640,16648,0.0
61,30,30,16,50,25,30,100,2264,2260,2264,2265,2261,2267,2265,2265,1,1377,3562,5420,3252,929,3640,16803,0.0
63,61,66,58,66,66,58,100,2264,2265,2264,2265,2264,2264,2265,2265,56,1377,3715,6037,3251,928,3680,17611,0.0
69,45,50,53,58,50,33,100,2264,2264,2263,2265,2265,2263,2261,2264,53,1377,3714,6344,3249,928,3720,17955,0.0
58,57,58,45,58,66,50,100,2264,2262,2263,2269,2264,2264,2263,2264,15,1377,3559,6654,3249,928,3720,18110,0.0
27,41,38,54,25,27,9,100,2266,2264,2264,2263,2258,2264,2264,2264,31,1377,3405,6347,3251,928,3680,17611,0.0
28,0,18,54,8,7,16,100,2270,2262,2265,2258,2264,2264,2264,2273,0,1377,3097,5730,3097,774,3640,16338,0.0
25,8,30,60,0,16,0,100,2264,2259,2264,2264,2263,2260,2266,2263,0,1377,2943,5423,3098,774,3600,15838,0.0
25,8,16,61,23,18,8,100,2264,2264,2264,2265,2264,2265,2264,2263,0,1377,2788,5113,3098,774,3600,15373,0.0
9,15,25,50,38,30,0,100,2264,2265,2264,2263,2263,2264,2261,2261,28,1377,2790,4960,3100,620,3560,15030,0.0
35,25,23,33,23,58,8,100,2262,2264,2266,2265,2264,2260,2264,2262,12,1377,2635,4960,2945,620,3560,14720,0.0
18,0,16,0,25,33,25,100,2264,2264,2264,2264,2265,2264,2265,2264,0,1377,2635,4805,2945,620,3560,14565,0.0
9,23,8,8,45,33,38,100,2264,2264,2263,2264,2262,2267,2265,2264,0,1377,2480,4805,2946,620,3560,14411,0.0
27,30,9,8,46,50,33,100,2266,2264,2264,2265,2265,2265,2262,2264,41,1377,2481,4805,2946,620,3560,14412,0.0
27,9,16,8,50,0,15,100,2264,2264,2264,2265,2265,2264,2253,2264,30,1377,2481,4652,2946,620,3560,14259,0.0
0,16,33,8,50,0,0,100,2264,2264,2265,2267,2264,2264,2265,2265,17,1377,2481,4497,2946,620,3520,14064,0.0
15,16,18,7,50,0,0,100,2264,2264,2263,2269,2263,2261,2264,2265,9,1377,2482,4342,2947,620,3520,13911,
33,9,33,9,58,15,7,100,2264,2264,2259,2265,2264,2264,2264,2263,34,1377,2482,4342,2947,620,3520,13911,0.0
100,0,18,15,50,0,0,100,2265,2264,2264,2264,2264,2264,2264,2264,34,1377,2481,4652,2946,620,3520,14219,0.0
100,0,33,8,45,8,8,100,2264,2264,2263,2264,2264,2264,2263,2264,34,1377,2481,4807,2946,465,3520,14219,0.0
100,0,38,9,57,7,0,100,2264,2264,2265,2266,2265,2264,2264,2259,34,1377,2326,4962,2946,465,3520,14219,0.0
100,7,25,16,50,0,0,100,2265,2264,2265,2265,2262,2265,2264,2260,0,1377,2326,5115,2946,465,3520,14372,
100,0,18,8,58,8,8,100,2264,2264,2264,2264,2265,2263,2270,2265,0,1377,2171,5117,2791,465,3480,14024,0.0
100,0,90,16,45,8,16,100,2264,2264,2263,2264,2270,2264,2264,2265,1,1377,1860,5427,2791,465,3480,14023,0.0
100,7,100,0,50,0,21,100,2263,2264,2264,2259,2266,2265,2263,2262,0,1377,1705,5582,2791,465,3440,13983,0.0
91,16,92,15,53,7,9,100,2263,2265,2264,2266,2264,2259,2265,2264,0,1377,1550,5737,2791,465,3440,13983,
0,100,100,8,58,8,23,100,2265,2264,2264,2263,2261,2263,2269,2264,0,1377,1395,5892,2791,310,3440,13828,0.0
16,92,100,30,50,41,58,100,2265,2262,2263,2263,2263,2263,2264,2264,0,1377,1240,6513,2791,310,3440,14294,
8,100,100,9,54,0,0,100,2262,2264,2264,2265,2264,2264,2263,2261,0,1377,1240,6357,2791,310,3440,14138,0.0
60,100,100,64,81,60,50,93,2264,2265,2265,2265,2264,2265,2264,2264,0,1377,1085,7130,2790,310,3440,14755,
75,100,100,75,100,81,76,100,2265,2264,2262,2265,2264,2263,2265,2262,0,1377,1084,7902,2788,464,3440,15678,
14,100,92,0,53,7,0,100,2264,2264,2267,2264,2263,2264,2264,2264,0,1377,1085,7440,2790,310,3440,15065,0.0
8,100,100,15,8,58,0,100,2262,2264,2265,2262,2265,2264,2265,2264,0,1377,1085,7130,2790,310,3440,14755,0.0
9,100,100,9,8,53,8,100,2263,2263,2265,2265,2264,2261,2264,2266,0,1377,930,6978,2791,310,3440,14449,0.0
7,100,100,16,0,50,0,100,2264,2265,2264,2263,2262,2265,2264,2264,0,1377,930,6823,2636,310,3440,14139,0.0
0,100,100,15,8,53,7,100,2265,2264,2262,2265,2264,2263,2263,2264,0,1377,930,6668,2636,310,3400,13944,0.0
8,100,100,9,0,53,8,100,2266,2263,2259,2264,2264,2264,2264,2264,0,1377,930,6513,2636,310,3400,13789,0.0
33,100,81,23,23,41,0,100,2265,2264,2264,2260,2264,2264,2265,2263,0,1377,930,6513,2636,310,3400,13789,
58,92,9,8,91,0,7,100,2265,2264,2265,2263,2264,2262,2264,2264,0,1377,930,6513,2637,310,3400,13790,0.0
58,100,25,9,100,25,16,100,2264,2264,2264,2265,2260,2265,2264,2264,0,1377,930,6513,2636,310,3400,13789,0.0
21,100,58,16,100,8,8,100,2264,2265,2263,2263,2260,2265,2264,2264,0,1377,930,6513,2636,310,3400,13789,0.0
9,100,58,23,100,0,0,100,2264,2264,2265,2264,2263,2268,2264,2264,0,1377,930,6513,2637,310,3400,13790,0.0
25,90,23,46,100,35,23,100,2264,2265,2264,2265,2264,2267,2265,2263,0,1377,930,6668,2636,310,3440,13984,0.0
92,0,16,61,100,0,0,100,2264,2265,2264,2269,2263,2258,2265,2265,0,1377,930,6513,2636,310,3400,13789,
100,53,76,69,100,66,69,100,2265,2264,2265,2264,2265,2262,2265,2264,0,1377,930,7130,2791,310,3440,14601,0.0
100,100,61,91,91,91,83,100,2263,2264,2264,2264,2264,2270,2266,2259,0,1377,930,8057,2790,309,3440,15526,0.0
100,92,66,100,100,100,100,100,2264,2264,2265,2265,2265,2264,2265,2264,6,1377,929,8673,2788,464,3440,16294,0.0
100,85,92,64,93,81,92,100,2263,2261,2264,2263,2262,2263,2264,2264,0,1377,929,8983,2787,464,3480,16643,0.0
100,16,25,58,100,16,23,100,2264,2265,2265,2264,2264,2265,2263,2262,0,1377,929,8673,2787,464,3440,16293,0.0
100,8,50,15,100,7,8,100,2264,2263,2268,2259,2263,2265,2264,2265,0,1377,929,8057,2788,309,3440,15523,0.0
100,8,14,50,100,0,7,100,2264,2263,2264,2265,2260,2264,2263,2265,0,1377,930,7595,2790,310,3440,15065,0.0
92,15,8,58,92,0,8,100,2260,2262,2264,2264,2265,2264,2265,2264,0,1377,930,7285,2790,310,3440,14755,0.0
100,0,0,54,100,0,0,100,2265,2265,2265,2263,2263,2264,2263,2263,0,1377,930,6975,2790,310,3440,14445,0.0
100,15,8,54,100,0,0,100,2262,2259,2263,2262,2264,2264,2263,2261,0,1377,930,6820,2791,310,3440,14291,0.0
100,0,8,64,100,0,0,100,2262,2266,2264,2264,2255,2265,2264,2264,0,1377,930,6668,2636,310,3400,13944,0.0
91,7,58,9,100,15,7,100,2264,2264,2265,2264,2264,2264,2264,2264,0,1377,930,6513,2636,310,3400,13789,0.0
8,8,100,53,91,7,0,100,2265,2264,2264,2264,2265,2263,2266,2267,0,1377,930,6513,2636,310,3400,13789,0.0
38,10,100,18,100,0,15,100,2264,2264,2264,2263,2265,2265,2263,2264,0,1377,930,6513,2636,310,3400,13789,0.0
9,46,100,7,100,7,8,100,2264,2265,2265,2263,2264,2264,2265,2261,0,1377,930,6357,2636,310,3400,13633,0.0
54,15,100,9,100,0,16,100,2264,2268,2265,2264,2264,2263,2260,2265,0,1377,930,6357,2637,310,3400,13634,0.0
8,16,100,58,100,0,30,100,2265,2263,2265,2265,2265,2265,2263,2265,0,1377,930,6513,2636,310,3400,13789,0.0
16,54,100,16,100,9,50,100,2264,2264,2261,2264,2264,2266,2264,2264,0,1377,930,6668,2636,310,3440,13984,0.0
