CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
57,72,46,57,0,0,0,0,1190,1190,1190,1190,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
46,84,45,45,0,0,0,0,1190,1189,1190,1190,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
81,54,46,53,0,0,0,0,1189,1190,1190,1190,0,0,0,0,3,675,777,1089,1555,933,777,3049,8180
90,69,58,50,0,0,0,0,1189,1190,1190,1190,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
78,75,50,53,0,0,0,0,1191,1190,1190,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
75,86,38,61,0,0,0,0,1190,1190,1190,1189,0,0,0,0,8,675,777,1244,1555,778,777,3049,8180
92,36,30,38,0,0,0,0,1190,1190,1190,1189,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
38,71,53,57,0,0,0,0,1189,1190,1188,1190,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
69,41,71,72,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
69,71,54,54,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
69,76,38,78,0,0,0,0,1190,1190,1189,1189,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
50,58,83,69,0,0,0,0,1190,1190,1190,1189,0,0,0,0,4,675,777,1244,1555,933,777,3049,8335
33,64,75,61,0,0,0,0,1190,1189,1190,1190,0,0,0,0,8,675,777,1244,1555,778,777,3049,8180
58,85,50,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,8,675,777,1244,1555,778,777,3049,8180
71,78,50,57,0,0,0,0,1190,1190,1189,1189,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
57,76,61,61,0,0,0,0,1190,1190,1190,1189,0,0,0,0,3,675,777,1244,1555,933,777,3049,8335
83,75,36,58,0,0,0,0,1190,1187,1190,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
84,71,53,61,0,0,0,0,1189,1190,1188,1190,0,0,0,0,3,675,777,1244,1555,777,777,3049,8179
53,28,71,62,0,0,0,0,1189,1190,1192,1190,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
46,90,38,46,0,0,0,0,1190,1190,1190,1190,0,0,0,0,11,675,777,1244,1555,933,777,3049,8335
81,53,62,57,0,0,0,0,1190,1190,1190,1190,0,0,0,0,8,675,777,1244,1555,777,777,3049,8179
61,53,69,61,0,0,0,0,1190,1190,1189,1189,0,0,0,0,7,675,777,1244,1555,777,777,3049,8179
66,41,76,46,0,0,0,0,1190,1193,1190,1188,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
66,38,91,50,0,0,0,0,1190,1188,1190,1187,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
61,50,69,85,0,0,0,0,1189,1190,1190,1190,0,0,0,0,3,675,777,1244,1555,933,777,3049,8335
66,50,53,58,0,0,0,0,1189,1190,1190,1190,0,0,0,0,8,675,777,1244,1555,777,777,3049,8179
57,25,33,91,0,0,0,0,1190,1190,1190,1192,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
83,61,54,58,0,0,0,0,1188,1190,1190,1186,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
45,57,76,61,0,0,0,0,1190,1189,1190,1188,0,0,0,0,4,675,777,1244,1555,933,777,3049,8335
71,46,71,63,0,0,0,0,1190,1190,1189,1191,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
76,61,71,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,3,675,777,1244,1555,933,777,3049,8335
60,76,71,46,0,0,0,0,1189,1190,1190,1188,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
75,83,50,69,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1244,1555,777,777,3049,8179
60,86,58,42,0,0,0,0,1190,1190,1189,1189,0,0,0,0,8,675,777,1244,1555,778,777,3049,8180
58,41,63,33,0,0,0,0,1190,1190,1190,1190,0,0,0,0,11,675,777,1244,1555,778,777,3049,8180
72,69,46,56,0,0,0,0,1190,1190,1188,1190,0,0,0,0,0,675,777,1244,1555,778,777,3049,8180
64,71,50,42,0,0,0,0,1188,1190,1190,1190,0,0,0,0,10,675,777,1089,1555,778,777,3049,8025
73,64,60,33,0,0,0,0,1190,1189,1190,1190,0,0,0,0,2,675,777,1089,1555,933,777,3049,8180
61,72,66,61,0,0,0,0,1190,1190,1190,1188,0,0,0,0,4,675,778,1244,1555,778,777,3049,8181
60,68,64,35,0,0,0,0,1189,1190,1190,1190,0,0,0,0,11,675,778,1089,1555,778,777,3049,8026
53,53,64,75,0,0,0,0,1190,1190,1190,1186,0,0,0,0,6,675,778,1089,1555,778,777,3049,8026
38,66,53,60,0,0,0,0,1188,1187,1191,1190,0,0,0,0,11,675,778,1089,1555,933,777,3049,8181
75,58,61,41,0,0,0,0,1190,1190,1191,1189,0,0,0,0,2,675,777,1089,1555,933,777,3049,8180
75,69,36,69,0,0,0,0,1190,1189,1190,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
54,60,69,75,0,0,0,0,1190,1191,1190,1190,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
61,46,78,57,0,0,0,0,1190,1189,1189,1190,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
64,78,36,46,0,0,0,0,1189,1190,1190,1191,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
84,50,56,56,0,0,0,0,1189,1190,1189,1190,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
86,75,42,53,0,0,0,0,1190,1190,1186,1190,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
71,71,38,66,0,0,0,0,1190,1190,1190,1189,0,0,0,0,6,675,777,1244,1555,778,777,3049,8180
80,57,46,50,0,0,0,0,1190,1189,1190,1191,0,0,0,0,9,675,777,1089,1555,778,777,3049,8025
61,50,38,53,0,0,0,0,1191,1184,1190,1190,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
81,50,85,46,0,0,0,0,1190,1189,1190,1190,0,0,0,0,7,675,777,1089,1555,778,777,3049,8025
58,83,58,50,0,0,0,0,1190,1190,1191,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
64,46,50,66,0,0,0,0,1190,1189,1190,1191,0,0,0,0,4,675,777,1244,1555,778,777,3049,8180
76,66,36,64,0,0,0,0,1188,1190,1188,1191,0,0,0,0,3,675,777,1244,1555,777,777,3049,8179
46,57,73,69,0,0,0,0,1189,1189,1190,1189,0,0,0,0,11,675,777,1244,1555,777,777,3049,8179
57,23,69,57,0,0,0,0,1190,1190,1188,1190,0,0,0,0,8,675,777,1089,1555,777,777,3049,8024
50,46,64,85,0,0,0,0,1190,1190,1187,1190,0,0,0,0,10,675,777,1089,1555,933,777,3049,8180
58,41,75,53,0,0,0,0,1189,1190,1189,1190,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
72,69,64,50,0,0,0,0,1190,1190,1191,1190,0,0,0,0,2,675,777,1244,1555,933,777,3049,8335
64,61,75,58,0,0,0,0,1190,1189,1190,1190,0,0,0,0,1,675,777,1244,1555,933,777,3049,8335
57,78,50,61,0,0,0,0,1190,1190,1190,1190,0,0,0,0,4,675,777,1244,1555,777,777,3049,8179
83,69,46,53,0,0,0,0,1190,1190,1189,1190,0,0,0,0,11,675,777,1244,1555,777,777,3049,8179
71,66,41,53,0,0,0,0,1190,1190,1190,1191,0,0,0,0,10,675,777,1244,1555,777,777,3049,8179
58,78,57,53,0,0,0,0,1190,1189,1188,1190,0,0,0,0,11,675,777,1244,1555,933,777,3049,8335
50,45,61,53,0,0,0,0,1193,1186,1190,1190,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
61,50,50,72,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
