Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,
249,"0,006351","0,033173","0,029016","0,012608",4,"81,148498","7,254061",0,"2,274752","24,344206","3,57008",
250,"0,006398","0,036975","0,007152","0,008155",4,"58,679835","1,787964",0,"2,019405","24,661779","7,303238",
251,"0,005553","0,035858","0,00647","0,008048",4,"55,928605","1,617439",0,"3,480673","24,8487","4,395247",
252,"0,006305","0,036255","0,007378","0,007899",4,"57,836831","1,844494",0,"3,722429","24,209499","4,959822",
253,"0,006454","0,03469","0,008166","0,007365",4,"56,674616","2,041485",0,"3,632784","23,946762","3,57461",
254,"0,005652","0,03491","0,00751","0,007204",4,"55,275655","1,877559",0,"3,870726","23,9079","3,624678",
255,"0,00579","0,032944","0,008807","0,00911",4,"56,650679","2,201722",0,"2,171516","23,332119","3,97706",
256,"0,006519","0,033058","0,023291","0,008075",4,"70,943351","5,822748",0,"2,303362","23,649454","3,903389",
257,"0,005647","0,035847","0,02065","0,008648",5,"70,793139","4,130072",0,"2,808094","24,877548","3,785372",
258,"0,005401","0,03538","0,010503","0,007687",5,"58,970757","2,100545",0,"3,010511","24,343491","3,668308",
259,"0,006013","0,038097","0,00843","0,008539",5,"61,080074","1,686041",0,"5,856514","23,472309","4,123926",
260,"0,006298","0,035233","0,008407","0,00856",6,"58,497653","1,401087",0,"2,926826","23,694038","5,604506",
261,"0,005327","0,037355","0,036182","0,008386",6,"87,251262","6,030369",0,"5,746365","24,175644","3,627062",
262,"0,005922","0,041135","0,019165","0,008847",6,"75,068133","3,194161",0,"4,161835","25,128126","8,351564",
263,"0,005484","0,035849","0,008535","0,008287",6,"58,154953","1,422544",0,"2,211809","24,992943","3,630638",
264,"0,006618","0,034911","0,018234","0,008442",5,"68,20534","3,646894",0,"2,625704","24,152517","3,854752",
265,"0,005815","0,035029","0,00979","0,009726",6,"60,360371","1,63165",0,"2,576351","24,417639","4,247427",
266,"0,00589","0,035251","0,010538","0,008488",6,"60,167566","1,756369",0,"3,588915","23,684502","3,61824",
267,"0,005827","0,03537","0,007873","0,008482",6,"57,552053","1,312156",0,"2,356768","23,389578","3,618479",
268,"0,005348","0,033322","0,009165","0,00871",6,"56,545043","1,527508",0,"2,063036","24,674654","3,578663",
269,"0,005494","0,035406","0,008965","0,009622",6,"59,485878","1,494125",0,"5,271912","23,708344","3,623724",
270,"0,006169","0,034438","0,007993","0,008585",6,"57,184266","1,332184",0,"2,860546","24,084568","3,655434",
271,"0,007884","0,034063","0,007618","0,009537",5,"59,102121","1,523578",0,"2,380848","24,495363","3,687143",
272,"0,005531","0,034048","0,008211","0,009142",5,"56,932063","1,642155",0,"2,295017","24,548531","4,289389",
273,"0,006038","0,039137","0,007673","0,010069",5,"62,916263","1,534528",0,"8,491755","24,101496","3,671885",
274,"0,005398","0,032619","0,021483","0,009499",5,"68,999637","4,296503",0,"2,321005","23,524523","3,826141",
275,"0,006468","0,0363","0,010015","0,009266",4,"62,048011","2,503709",0,"4,700422","23,554802","4,916191",
276,"0,00536","0,033201","0,007136","0,007986",4,"53,683376","1,784108",0,"2,822876","23,993969","3,631353",
277,"0,006292","0,033173","0,017606","0,011226",4,"68,295966","4,401404",0,"2,687216","24,216652","3,614187",
278,"0,0054","0,033076","0,008631","0,008812",4,"55,919868","2,157873",0,"2,011299","23,549318","3,786802",
279,"0,005656","0,034243","0,006712","0,009176",4,"55,786713","1,678073",0,"3,801107","24,017096","3,685474",
280,"0,006876","0,034324","0,006364","0,009306",4,"56,869917","1,590966",0,"2,514362","24,698973","4,301786",
281,"0,006345","0,03225","0,016534","0,010118",4,"65,246422","4,133547",0,"2,294064","23,450375","3,743649",
282,"0,005883","0,033089","0,007739","0,009701",4,"56,412588","1,934753",0,"2,365112","23,974895","3,9711",
283,"0,005907","0,032541","0,007702","0,009729",4,"55,878905","1,925505",0,"2,229691","23,862123","3,712654",
284,"0,007204","0,032786","0,028801","0,010229",4,"79,02007","7,200227",0,"2,27952","23,962975","3,770828",
285,"0,00753","0,037358","0,022053","0,011335",4,"78,275502","5,513282",0,"2,179623","23,57173","8,825779",
286,"0,005407","0,034472","0,007067","0,010027",4,"56,972831","1,766651",0,"2,139091","25,475025","3,587961",
287,"0,007579","0,033635","0,006916","0,009544",4,"57,673878","1,728938",0,"2,752781","24,525642","3,574371",
288,"0,006101","0,036351","0,016161","0,008125",4,"66,737768","4,04036",0,"4,307032","24,841785","4,02689",
289,"0,005321","0,036825","0,020043","0,010941",4,"73,13024","5,010761",0,"2,240419","25,352478","4,738808",
290,"0,00693","0,035136","0,006628","0,010312",4,"59,006243","1,656912",0,"2,386808","23,967505","4,535437",
291,"0,006441","0,032534","0,015633","0,010246",4,"64,854953","3,908372",0,"2,301931","23,595333","3,695965",
292,"0,006653","0,034142","0,01604","0,009502",4,"66,335898","4,009991",0,"2,095461","23,949862","4,700661",
293,"0,005436","0,03386","0,007767","0,010081",4,"57,143685","1,941761",0,"2,140284","24,257898","4,036427",
294,"0,00629","0,040254","0,006282","0,011003",4,"63,829095","1,570381",0,"4,849434","24,572372","3,615856",
295,"0,005731","0,037627","0,015886","0,009688",4,"68,933266","3,971582",0,"2,243519","27,823925","4,277468",
296,"0,005429","0,034225","0,006628","0,008696",4,"54,977819","1,657048",0,"2,180576","23,273706","5,769014",
297,"0,006546","0,034203","0,006982","0,011021",3,"58,752508","2,32746",0,"2,797604","24,191856","4,321098",
298,"0,005603","0,033587","0,007729","0,010539",3,"57,458096","2,576428",0,"2,620935","24,140835","3,994226",
299,"0,006038","0,033867","0,006776","0,009943",3,"56,624372","2,258529",0,"2,366781","24,377108","4,043579",
300,"0,005422","0,033101","0,007721","0,007944",3,"54,18816","2,573708",0,"2,336025","24,120808","3,93033",
301,"0,0057","0,033965","0,018105","0,011863",3,"69,63284","6,035051",0,"2,229214","24,728537","3,556013",
302,"0,005756","0,034287","0,006481","0,011285",3,"57,809434","2,160254",0,"2,397299","23,860693","3,580332",
303,"0,005332","0,035035","0,006641","0,01096",3,"57,968799","2,213813",0,"3,454447","24,133205","4,336596",
304,"0,005357","0,033233","0,007594","0,011989",3,"58,173287","2,531477",0,"2,425432","24,130821","3,855467",
305,"0,008286","0,034253","0,008727","0,010091",4,"61,356497","2,181721",0,"2,434254","24,864197","4,168034",
306,"0,008489","0,033135","0,007216","0,009249",4,"58,089796","1,804021",0,"2,209425","23,535252","4,088879",
307,"0,005349","0,034554","0,00665","0,009189",4,"55,742003","1,66248",0,"4,266977","23,575544","4,000187",
308,"0,005427","0,033029","0,006734","0,010578",4,"55,767221","1,683473",0,"2,367258","23,872137","3,797054",
309,"0,006254","0,033657","0,007845","0,009675",4,"57,430572","1,961226",0,"3,761053","23,438454","3,748655",
310,"0,006074","0,033502","0,007395","0,008931",4,"55,900888","1,848654",0,"3,331423","23,606777","3,862858",
311,"0,005578","0,034416","0,006867","0,008681",4,"55,542093","1,71677",0,"4,32539","23,74053","3,57914",
312,"0,006201","0,036393","0,006154","0,007962",4,"56,709813","1,538524",0,"3,67713","25,443792","3,54743",
313,"0,005692","0,033433","0,006433","0,009804",4,"55,362278","1,608158",0,"2,378225","23,800373","3,685474",
314,"0,0072","0,033306","0,006433","0,008319",4,"55,257507","1,608262",0,"2,40469","23,516893","3,582478",
315,"0,007068","0,034794","0,020317","0,008235",4,"70,414242","5,079307",0,"4,031181","23,471832","4,314661",
316,"0,006693","0,033687","0,008944","0,008969",4,"58,292842","2,236067",0,"2,078056","24,089098","4,1821",
317,"0,005655","0,036396","0,008548","0,008474",6,"59,073957","1,424731",0,"5,685091","24,195194","3,747463",
318,"0,005698","0,03301","0,00828","0,008605",6,"55,593006","1,37995",0,"2,324104","23,768902","3,855944",
319,"0,005729","0,033256","0,030969","0,008311",5,"78,265641","6,193757",0,"2,473354","23,918867","3,880978",
320,"0,006156","0,037719","0,009652","0,008683",6,"62,210063","1,608726",0,"2,284288","22,984028","9,645939",
321,"0,006021","0,033825","0,009095","0,008892",7,"57,832475","1,299344",0,"2,455473","23,690939","4,856825",
322,"0,006283","0,033499","0,007707","0,009795",7,"57,283079","1,100988",0,"2,258062","24,203539","4,191637",
323,"0,006396","0,032225","0,0087","0,011329",7,"58,649973","1,242794",0,"2,163649","23,747206","3,624678",
324,"0,005844","0,03265","0,007229","0,008224",6,"53,947833","1,20491",0,"2,177","23,456573","4,333496",
325,"0,005572","0,032143","0,009475","0,011089",6,"58,278633","1,579184",0,"2,209663","23,330927","3,572226",
326,"0,009283","0,031489","0,007936","0,011395",6,"60,103623","1,322743",0,"2,144575","22,973299","3,64399",
327,"0,006025","0,032452","0,008373","0,009522",5,"56,372359","1,67452",0,"2,340555","23,75102","3,628254",
328,"0,005664","0,037077","0,009447","0,011749",5,"63,937543","1,889497",0,"5,968571","24,628162","3,568172",
329,"0,00581","0,033765","0,032436","0,011403",5,"83,414004","6,487271",0,"3,228903","23,319721","3,717184",
330,"0,006205","0,03783","0,008815","0,009664",5,"62,513686","1,763022",0,"2,506971","23,048878","9,488344",
331,"0,005293","0,034209","0,008523","0,010392",5,"58,416939","1,704588",0,"2,395153","24,827719","4,246473",
332,"0,00701","0,033681","0,008034","0,009577",5,"58,301641","1,606787",0,"2,228498","23,688555","3,934622",
333,"0,00565","0,03233","0,019417","0,00949",5,"66,886761","3,883439",0,"2,528667","23,562431","3,436804",
334,"0,006395","0,034421","0,007955","0,008093",5,"56,863863","1,590927",0,"2,565145","23,260355","3,856659",
335,"0,007492","0,032764","0,019199","0,007867",5,"67,321976","3,839835",0,"2,83742","23,617506","3,507137",
336,"0,0057","0,034248","0,007863","0,007928",5,"55,737618","1,572546",0,"2,27809","24,135113","3,674984",
337,"0,005401","0,03667","0,007519","0,009256",5,"58,845657","1,503788",0,"3,680944","24,37067","5,097389",
338,"0,005989","0,034584","0,007588","0,009008",5,"57,168803","1,517658",0,"4,150867","23,915291","3,840923",
339,"0,005686","0,034102","0,006734","0,011781",5,"58,303017","1,346842",0,"3,787518","23,507118","3,632069",
340,"0,006853","0,033915","0,006946","0,013742",5,"61,456818","1,389256",0,"2,596617","24,041176","4,511118",
341,"0,005346","0,034208","0,01752","0,009349",5,"66,423322","3,504073",0,"3,445625","23,527145","4,194021",
342,"0,007614","0,034991","0,020999","0,013806",5,"77,409579","4,199757",0,"2,330065","24,586916","5,163908",
343,"0,005855","0,033078","0,012161","0,011881",5,"62,974886","2,432242",0,"2,313375","24,086714","3,68309",
344,"0,005861","0,03707","0,031934","0,014183",5,"89,047217","6,386813",0,"6,428957","24,145126","3,488064",
345,"0,005422","0,037215","0,008822","0,011994",5,"63,452885","1,764411",0,"2,425194","23,748398","8,257389",
346,"0,005487","0,034886","0,007547","0,01299",5,"60,909665","1,509305",0,"2,501726","25,179148","4,132271",
347,"0,005296","0,036328","0,007623","0,007226",5,"56,473227","1,524608",0,"3,716946","25,19393","4,206181",
348,"0,005646","0,034267","0,008176","0,007916",5,"56,005403","1,635229",0,"3,640175","24,014235","3,855467",
349,"0,006063","0,035673","0,007452","0,009673",5,"58,861339","1,490444",0,"4,086018","24,162769","3,736258",
350,"0,006172","0,033562","0,03035","0,008426",5,"78,510801","6,070066",0,"2,438545","24,204969","3,887892",
351,"0,005497","0,03868","0,007535","0,007941",5,"59,652596","1,506924",0,"2,082348","24,059772","9,324074",
352,"0,006028","0,032719","0,009237","0,008313",6,"56,296484","1,539465",0,"2,454758","23,756742","3,593922",
353,"0,005363","0,034921","0,008271","0,010087",6,"58,641619","1,378436",0,"4,151344","23,358583","3,579617",
354,"0,005304","0,034872","0,007498","0,008117",6,"55,791028","1,249599",0,"2,245188","24,276018","4,525661",
355,"0,005693","0,035392","0,007742","0,008241",6,"57,067518","1,290262",0,"3,684759","24,024963","4,167557",
356,"0,005465","0,034814","0,007495","0,008877",6,"56,650033","1,249114",0,"4,428625","23,707628","3,870964",
357,"0,00687","0,032985","0,006729","0,009806",6,"56,390536","1,121435",0,"2,062559","23,28372","4,416466",
358,"0,00587","0,032944","0,007714","0,008308",5,"54,83618","1,542874",0,"2,455473","23,664474","3,970623",
359,"0,005384","0,035342","0,007424","0,00827",5,"56,419399","1,484811",0,"4,00281","25,07472","3,523588",
360,"0,006764","0,0335","0,00815","0,008288",5,"56,703185","1,630026",0,"3,643036","23,617983","3,608704",
361,"0,006051","0,037345","0,008377","0,010145",6,"61,918464","1,396239",0,"5,026579","24,288654","4,18973",
362,"0,005735","0,033772","0,008745","0,009339",6,"57,589519","1,457473",0,"2,238035","24,43409","4,393101",
363,"0,007628","0,034585","0,032608","0,009622",6,"84,44274","5,4347",0,"4,230022","24,003267","3,54743",
364,"0,006717","0,039327","0,034644","0,009775",6,"90,462015","5,773917",0,"2,924442","23,174286","9,915352",
365,"0,005428","0,039863","0,023246","0,01123",6,"79,767416","3,874365",0,"2,481461","24,526119","10,02574",
366,"0,005574","0,034314","0,008458","0,009343",6,"57,688948","1,4096",0,"4,537821","23,569822","3,408432",
367,"0,00551","0,033803","0,008288","0,008266",6,"55,866996","1,381305",0,"2,86603","24,527073","3,623962",
368,"0,006103","0,035114","0,009406","0,008534",6,"59,156547","1,567653",0,"3,803015","24,650335","3,530502",
369,"0,006827","0,034112","0,009461","0,013935",6,"64,334706","1,576848",0,"3,968477","23,886442","3,632307",
370,"0,005885","0,032906","0,022628","0,009259",6,"70,67828","3,771359",0,"2,582312","23,43154","3,676891",
371,"0,005629","0,035291","0,009122","0,00878",6,"58,82207","1,520286",0,"2,403259","25,145769","3,553391",
372,"0,009146","0,038194","0,00726","0,00886",6,"63,460403","1,210003",0,"5,967855","24,186611","4,27556",
373,"0,005538","0,0345","0,018472","0,010997",6,"69,508126","3,078711",0,"3,554106","24,03903","4,185677",
374,"0,006732","0,035463","0,020482","0,007994",6,"70,67111","3,413741",0,"2,340794","23,652554","4,612923",
375,"0,005408","0,0343","0,008396","0,007984",6,"56,087868","1,399386",0,"2,662182","23,744583","4,036427",
376,"0,005394","0,034572","0,017597","0,008469",6,"66,032298","2,932872",0,"3,296137","23,834467","3,63636",
377,"0,005378","0,032737","0,007711","0,008859",6,"54,684846","1,285121",0,"2,30813","23,237467","3,992081",
378,"0,006458","0,032911","0,016598","0,007525",6,"63,491798","2,766402",0,"2,610683","23,768902","3,606796",
379,"0,006201","0,032852","0,007452","0,008116",6,"54,621291","1,242074",0,"2,090931","23,859262","3,793955",
380,"0,00643","0,032823","0,01021","0,008164",6,"57,626032","1,701631",0,"2,247334","24,025202","3,545523",
381,"0,006786","0,034256","0,016585","0,00874",6,"66,366517","2,764189",0,"4,235983","23,617744","3,585339",
382,"0,005368","0,032539","0,014845","0,007741",6,"60,493072","2,474099",0,"2,093554","23,457766","4,257202",
383,"0,006186","0,03316","0,011108","0,007489",6,"57,943227","1,851332",0,"1,949549","23,993492","4,106522",
384,"0,005784","0,034293","0,00787","0,007948",6,"55,894837","1,311628",0,"3,990889","23,63801","3,665686",
385,"0,005664","0,03576","0,007882","0,009298",6,"58,604594","1,31366",0,"3,366709","25,077105","3,8867",
386,"0,005286","0,033331","0,009103","0,007719",6,"55,438918","1,517086",0,"2,454042","24,187088","3,61681",
387,"0,006352","0,033764","0,00834","0,007305",6,"55,761679","1,389983",0,"3,88813","23,438215","3,686666",
388,"0,005384","0,032796","0,00809","0,007701",6,"53,971155","1,348259",0,"2,88105","23,529291","3,600121",
389,"0,006241","0,033161","0,006855","0,008109",6,"54,366881","1,142433",0,"3,155708","23,586988","3,631115",
390,"0,005372","0,032383","0,008045","0,0075",6,"53,300316","1,34084",0,"2,338409","23,607016","3,714323",
391,"0,005608","0,035069","0,007321","0,007355",6,"55,353569","1,220244",0,"3,656626","24,552584","3,540993",
392,"0,007407","0,03314","0,017817","0,007876",6,"66,239569","2,969497",0,"2,059221","24,224043","3,518105",
393,"0,005344","0,03342","0,011472","0,008908",6,"59,144929","1,912032",0,"2,585888","23,939371","4,166842",
394,"0,005354","0,032524","0,009115","0,007452",6,"54,444451","1,519176",0,"2,365351","23,635864","3,583431",
395,"0,005683","0,032807","0,010028","0,007381",6,"55,898708","1,671368",0,"2,776623","23,716211","3,498793",
396,"0,006259","0,03885","0,008877","0,008075",6,"62,061313","1,479575",0,"5,753517","24,59693","3,50523",
397,"0,006092","0,034322","0,007628","0,008881",6,"56,922807","1,271413",0,"2,520084","23,650408","4,770994",
398,"0,006218","0,033144","0,007519","0,00751",6,"54,390817","1,253237",0,"2,275467","23,587942","4,106283",
399,"0,006835","0,033999","0,007824","0,007488",6,"56,146299","1,30407",0,"2,230406","23,970366","4,350424",
400,"0,006014","0,036001","0,007484","0,007544",6,"57,042554","1,247258",0,"3,866911","25,105476","4,069805",
401,"0,005389","0,033186","0,007272","0,007287",6,"53,133526","1,211929",0,"2,351046","24,241447","3,860235",
402,"0,00603","0,035525","0,007064","0,008147",6,"56,766512","1,177362",0,"3,592253","24,381161","3,626108",
403,"0,005566","0,03625","0,007137","0,007085",6,"56,038425","1,189432",0,"2,645493","24,122953","3,662348",
404,"0,005317","0,032744","0,008484","0,007528",6,"54,072663","1,413935",0,"2,348661","23,960352","3,718138",
405,"0,008848","0,033477","0,007414","0,007513",6,"57,251426","1,235615",0,"2,174377","23,867846","4,571438",
406,"0,00689","0,034697","0,007096","0,007239",6,"55,921748","1,182632",0,"3,299713","24,806738","3,744125",
407,"0,008198","0,033119","0,008238","0,00746",6,"57,015032","1,373001",0,"2,359629","24,295092","3,607512",
408,"0,008264","0,034079","0,019184","0,00824",6,"69,767109","3,197329",0,"3,082514","24,323463","3,793478",
409,"0,005582","0,035446","0,010156","0,009299",6,"60,48235","1,692622",0,"2,608061","24,222374","5,099535",
410,"0,005335","0,038243","0,008132","0,008231",6,"59,940763","1,35532",0,"5,51939","24,313211","4,774094",
411,"0,005538","0,03547","0,0085","0,007824",6,"57,331845","1,416618",0,"2,932787","24,353743","4,22287",
412,"0,005987","0,034695","0,008515","0,007429",6,"56,625742","1,419114",0,"2,352715","24,604321","3,917217",
413,"0,005744","0,033974","0,01065","0,00764",5,"58,008443","2,129972",0,"2,603531","24,356365","3,684521",
414,"0,005434","0,035907","0,00845","0,007657",5,"57,448808","1,690086",0,"5,319357","23,707628","4,024982",
415,"0,005669","0,038905","0,009245","0,007603",5,"61,422636","1,849022",0,"8,324623","23,808002","3,611565",
416,"0,006632","0,034478","0,017035","0,007139",5,"65,283244","3,406943",0,"2,35939","24,23048","4,135847",
417,"0,006031","0,036969","0,007476","0,007388",5,"57,864755","1,49525",0,"2,451658","24,710178","5,036831",
418,"0,005768","0,034668","0,008179","0,007709",5,"56,324128","1,635703",0,"2,550125","24,405003","4,815102",
419,"0,006611","0,034457","0,008287","0,006829",4,"56,184284","2,071677",0,"2,764463","24,760962","3,82781",
420,"0,005333","0,036917","0,007025","0,00772",4,"56,99567","1,756371",0,"5,787849","24,453878","3,664017",
421,"0,006609","0,032773","0,007193","0,0083",4,"54,875503","1,798372",0,"2,459049","23,744583","3,744364",
422,"0,006152","0,033371","0,009443","0,008512",4,"57,478535","2,360751",0,"2,40016","24,396658","3,654957",
423,"0,005801","0,03893","0,018609","0,007244",4,"70,583231","4,652172",0,"7,869959","23,797035","4,274607",
424,"0,007438","0,036452","0,035281","0,009687",4,"88,857252","8,820144",0,"3,220797","24,426699","4,730225",
