Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS
1839,"0,005265","0,014349","0,00201","0,008346",0,"29,970071",0,0
1840,"0,005893","0,014427","0,002653","0,006133",0,"29,105869",0,0
1841,"0,005297","0,014169","0,002165","0,005446",0,"27,076752",0,0
1842,"0,005354","0,013261","0,002309","0,005773",0,"26,697375",0,0
1843,"0,007115","0,014873","0,002637","0,005428",0,"30,053052",0,0
1844,"0,005208","0,012645","0,003361","0,007116",0,"28,329898",0,0
1845,"0,005245","0,018257","0,005375","0,006045",0,"34,922334",0,0
1846,"0,00527","0,01631","0,005998","0,006481",1,"34,058998","5,997816",0
1847,"0,005312","0,018375","0,006783","0,007499",0,"37,969291",0,0
1848,"0,005333","0,014107","0,012774","0,007308",2,"39,521621","6,386811",0
1849,"0,00573","0,020199","0,008485","0,007606",2,"42,019593","4,24263",0
1850,"0,005767","0,017737","0,00969","0,007589",4,"40,782128","2,422441",0
1851,"0,005298","0,017268","0,007252","0,010841",4,"40,659529","1,81302",0
1852,"0,00536","0,017513","0,009108","0,010179",4,"42,159631","2,27697",0
1853,"0,00522","0,017605","0,013189","0,008502",5,"44,515836","2,637832",0
1854,"0,00542","0,020577","0,011471","0,010038",5,"47,505098","2,294161",0
1855,"0,005404","0,020374","0,011118","0,00866",6,"45,556013","1,853036",0
1856,"0,005378","0,019747","0,009966","0,007873",6,"42,964374","1,661043",0
1857,"0,006846","0,021383","0,012994","0,008604",6,"49,82703","2,165653",0
1858,"0,00698","0,02143","0,011024","0,013586",10,"53,020138","1,102378",0
1859,"0,006577","0,018686","0,017425","0,008541",11,"51,229208","1,584103",0
1860,"0,005357","0,027394","0,014069","0,008929",11,"55,74945","1,279039",0
1861,"0,005751","0,021528","0,017787","0,011959",13,"57,025125","1,368256",0
1862,"0,006034","0,026776","0,017519","0,010587",15,"60,916153","1,167914",0
1863,"0,007264","0,026121","0,021138","0,014083",15,"68,605217","1,409201",0
1864,"0,006387","0,027441","0,016784","0,00998",17,"60,592106","0,987297",0
1865,"0,005267","0,024825","0,016833","0,016805",17,"63,730173","0,990185",0
1866,"0,005536","0,024053","0,019002","0,01183",17,"60,420931","1,117786",0
1867,"0,007067","0,029046","0,016888","0,011778",17,"64,779631","0,99343",0
1868,"0,009024","0,026567","0,023911","0,013965",20,"73,467044","1,195529",0
1869,"0,006097","0,031292","0,017133","0,011415",23,"65,937637","0,744922",0
1870,"0,006028","0,027853","0,01977","0,015825",22,"69,476041","0,898654",0
1871,"0,00526","0,026858","0,021084","0,013582",22,"66,784013","0,958349",0
1872,"0,007461","0,029312","0,01977","0,015836",22,"72,37912","0,89863",0
1873,"0,005803","0,027916","0,018284","0,011758",23,"63,761215","0,794952",0
1874,"0,005319","0,027199","0,025711","0,016896",23,"75,124432","1,11785",0
1875,"0,0057","0,029859","0,024649","0,012933",24,"73,140276","1,027029",0
1876,"0,006362","0,030627","0,023784","0,014492",24,"75,264952","0,990996",0
1877,"0,005376","0,034458","0,020356","0,016297",25,"76,487698","0,814258",0
1878,"0,008379","0,027351","0,02672","0,019012",25,"81,462041","1,068796",0
1879,"0,007379","0,032521","0,022305","0,018533",25,"80,737975","0,892208",0
1880,"0,005385","0,031199","0,022654","0,014995",25,"74,232454","0,90615",0
1881,"0,007276","0,029156","0,026578","0,019561",27,"82,571405","0,984375",0
1882,"0,00638","0,033111","0,024055","0,022624",29,"86,170388","0,829492",0
1883,"0,007266","0,03082","0,021967","0,017087",29,"77,139503","0,757482",0
1884,"0,006844","0,030327","0,023544","0,017447",28,"78,161502","0,840845",0
1885,"0,005353","0,029874","0,022178","0,01763",27,"75,035693","0,821424",0
1886,"0,00587","0,029528","0,024982","0,019615",28,"79,994805","0,892224",0
1887,"0,00623","0,032733","0,022639","0,019814",28,"81,416824","0,808547",0
1888,"0,005284","0,02954","0,021667","0,017412",28,"73,903288","0,773837",0
1889,"0,006458","0,029687","0,028856","0,01833",28,"83,331727","1,030581",0
1890,"0,006209","0,034248","0,028894","0,021448",27,"90,799532","1,07015",0
1891,"0,005978","0,032397","0,031995","0,023162",28,"93,53214","1,142676",0
1892,"0,006198","0,036252","0,033411","0,027003",30,"102,864257","1,113695",0
1893,"0,006422","0,041457","0,03402","0,020492",31,"102,391177","1,097426",0
1894,"0,005942","0,039031","0,027842","0,016818",31,"89,63215","0,898138",0
1895,"0,005412","0,036881","0,028842","0,024695",31,"95,830071","0,930375",0
1896,"0,005984","0,035106","0,031259","0,020748",34,"93,097624","0,919393",0
1897,"0,005723","0,037254","0,030671","0,019829",37,"93,476745","0,828942",0
1898,"0,005332","0,036618","0,031061","0,021631",35,"94,641248","0,887453",0
1899,"0,006508","0,036843","0,032153","0,02521",35,"100,713818","0,918646",0
1900,"0,007497","0,038768","0,027548","0,022527",35,"96,33944","0,787088",0
1901,"0,007851","0,034941","0,03138","0,028114",34,"102,284966","0,92293",0
1902,"0,006388","0,037237","0,029628","0,024783",34,"98,036861","0,871411",0
1903,"0,005936","0,03697","0,027829","0,022382",35,"93,115577","0,795103",0
1904,"0,005556","0,036656","0,028064","0,018962",37,"89,23645","0,758477",0
1905,"0,005998","0,037014","0,029232","0,022879",37,"95,12287","0,790045",0
1906,"0,00711","0,036792","0,026546","0,022904",37,"93,352547","0,717471",0
1907,"0,005708","0,037437","0,029468","0,025181",37,"97,79426","0,796441",0
1908,"0,007785","0,037057","0,03481","0,024079",36,"103,730632","0,966951",0
1909,"0,006431","0,040242","0,03083","0,023116",37,"100,618262","0,833236",0
1910,"0,006568","0,040005","0,032407","0,022182",38,"101,161966","0,852819",0
1911,"0,006266","0,040093","0,030236","0,021949",38,"98,542966","0,795673",0
1912,"0,006149","0,036248","0,033601","0,030591",38,"106,588747","0,884235",0
1913,"0,007025","0,038628","0,033806","0,021233",39,"100,693048","0,866817",0
1914,"0,007132","0,040287","0,027583","0,022157",37,"97,157972","0,74549",0
1915,"0,005983","0,035292","0,027798","0,020132",37,"89,205378","0,751295",0
1916,"0,006867","0,036333","0,032096","0,023313",37,"98,609495","0,867459",0
1917,"0,007224","0,03977","0,02912","0,018624",37,"94,737795","0,787035",0
1918,"0,006167","0,037687","0,029688","0,022056",38,"95,597836","0,781259",0
1919,"0,006253","0,036873","0,029026","0,024658",39,"96,80887","0,744251",0
1920,"0,007017","0,035383","0,033215","0,02418",38,"99,794","0,874082",0
1921,"0,005523","0,040643","0,029945","0,029646",40,"105,757094","0,748625",0
1922,"0,0073","0,040139","0,035763","0,021636",39,"104,838589","0,917004",0
1923,"0,006094","0,041975","0,028857","0,019424",39,"96,349807","0,739925",0
1924,"0,005528","0,03716","0,03585","0,022907",39,"101,44502","0,919228",0
1925,"0,006903","0,042956","0,03203","0,024844",40,"106,732595","0,800742",0
1926,"0,006239","0,038972","0,033618","0,021887",39,"100,716474","0,861999",0
1927,"0,005673","0,03983","0,033437","0,028223",41,"107,162183","0,815525",0
1928,"0,005539","0,038074","0,036208","0,02381",40,"103,630402","0,905189",0
1929,"0,005633","0,041781","0,032749","0,025636",37,"105,799144","0,885098",0
1930,"0,007707","0,037441","0,035212","0,020661",38,"101,022025","0,926644",0
1931,"0,006689","0,038782","0,034769","0,025179",38,"105,418806","0,914975",0
1932,"0,007901","0,040262","0,034651","0,021923",38,"104,737557","0,911861",0
1933,"0,0071","0,041691","0,028329","0,023342",39,"100,461487","0,726385",0
1934,"0,0083","0,035028","0,029986","0,023577",37,"96,89044","0,810427",0
1935,"0,006333","0,03649","0,030403","0,020264",37,"93,489864","0,821705",0
1936,"0,009307","0,040205","0,027756","0,023909",37,"101,177392","0,750173",0
1937,"0,00561","0,035752","0,027399","0,025676",37,"94,436918","0,740514",0
1938,"0,006225","0,033368","0,031686","0,023531",36,"94,809669","0,880173",0
1939,"0,006204","0,037539","0,027698","0,018909",36,"90,351383","0,769395",0
1940,"0,006122","0,035888","0,03165","0,032253",35,"105,913261","0,904296",0
1941,"0,005587","0,035957","0,028127","0,018576",35,"88,246005","0,803621",0
1942,"0,007661","0,03655","0,028313","0,021486",34,"94,00912","0,832745",0
1943,"0,005987","0,036222","0,025304","0,019826",34,"87,338635","0,744227",0
1944,"0,008923","0,033901","0,025016","0,019468",34,"87,308872","0,735763",0
1945,"0,006211","0,032363","0,027748","0,020207",34,"86,528837","0,816106",0
1946,"0,007263","0,033076","0,029811","0,020646",32,"90,795627","0,931586",0
1947,"0,005287","0,036947","0,034485","0,025541",31,"102,259297","1,112421",0
1948,"0,005901","0,041373","0,030451","0,020051",32,"97,77717","0,951591",0
1949,"0,008142","0,040627","0,024723","0,019136",31,"92,628928","0,79752",0
1950,"0,006007","0,033039","0,023917","0,016986",32,"79,949425","0,7474",0
1951,"0,00623","0,033367","0,023197","0,017964",32,"80,758104","0,724904",0
1952,"0,00848","0,031275","0,022974","0,017669",32,"80,397862","0,717934",0
1953,"0,006488","0,030921","0,023412","0,016284",29,"77,105805","0,807318",0
1954,"0,005608","0,031359","0,023467","0,016007",31,"76,441037","0,757006",0
1955,"0,006505","0,031502","0,024145","0,021964",31,"84,115507","0,778865",0
1956,"0,005855","0,031956","0,025231","0,020774",32,"83,815461","0,788459",0
1957,"0,007387","0,034038","0,02533","0,018825",33,"85,579768","0,767582",0
1958,"0,00553","0,034077","0,033621","0,021353",35,"94,580988","0,960603",0
1959,"0,006863","0,038539","0,031154","0,02235",35,"98,907077","0,890112",0
1960,"0,00681","0,037137","0,031181","0,018169",35,"93,296737","0,890888",0
1961,"0,005541","0,038422","0,026695","0,021297",34,"91,955489","0,785158",0
1962,"0,006058","0,034502","0,025163","0,018404",32,"84,12594","0,786341",0
1963,"0,005866","0,033576","0,027065","0,019506",33,"86,013357","0,820151",0
1964,"0,005684","0,035286","0,027823","0,018651",37,"87,444207","0,751973",0
1965,"0,00578","0,036585","0,028515","0,017041",35,"87,921062","0,814715",0
1966,"0,00601","0,036812","0,027288","0,016443",34,"86,552453","0,802588",0
1967,"0,005357","0,036209","0,02866","0,020117",36,"90,343158","0,796098",0
1968,"0,006811","0,036256","0,028138","0,022136",37,"93,340992","0,760474",0
1969,"0,005875","0,036393","0,031186","0,017576",36,"91,029942","0,866264",0
1970,"0,005271","0,037668","0,030429","0,020324",34,"93,691697","0,894972",0
1971,"0,006294","0,037644","0,031216","0,017205",36,"92,359573","0,867111",0
1972,"0,005567","0,037824","0,035749","0,023469",36,"102,608081","0,993015",0
1973,"0,006073","0,039926","0,030741","0,022234",37,"98,974888","0,830847",0
1974,"0,006965","0,036261","0,033385","0,019642",37,"96,252425","0,902292",0
1975,"0,006137","0,03988","0,029673","0,023353",37,"99,044204","0,801982",0
1976,"0,006377","0,036813","0,03036","0,018092",36,"91,641714","0,843326",0
1977,"0,00571","0,038974","0,027075","0,027224",38,"98,983529","0,712504",0
1978,"0,005596","0,035345","0,028944","0,019044",38,"88,928083","0,761674",0
1979,"0,006382","0,038262","0,025656","0,023383",38,"93,683154","0,675159",0
1980,"0,006316","0,034812","0,030286","0,0198",38,"91,214079","0,797003",0
1981,"0,005987","0,037037","0,029726","0,020833",38,"93,583052","0,782271",0
1982,"0,007834","0,036075","0,030078","0,020435",39,"94,42114","0,77122",0
1983,"0,005337","0,038932","0,035138","0,022977",39,"102,384262","0,90098",0
1984,"0,005377","0,039657","0,030583","0,021124",38,"96,740354","0,804806",0
1985,"0,006545","0,039559","0,039306","0,023132",39,"108,542022","1,007847",0
1986,"0,007387","0,044029","0,037628","0,023554",40,"112,597252","0,940693",0
1987,"0,006567","0,041573","0,03357","0,022023",40,"103,733094","0,839258",0
1988,"0,005665","0,041183","0,032907","0,020058",39,"99,813743","0,843768",0
1989,"0,006499","0,040587","0,033465","0,019898",38,"100,449516","0,880659",0
1990,"0,005382","0,039364","0,035935","0,020596",38,"101,277555","0,945661",0
1991,"0,007046","0,041444","0,033091","0,024775",39,"106,355966","0,848488",0
1992,"0,007081","0,04026","0,036259","0,022308",40,"105,907404","0,906476",0
1993,"0,007466","0,041403","0,030041","0,021678",39,"100,587316","0,770285",0
1994,"0,006972","0,037934","0,029195","0,018317",39,"92,418645","0,748598",0
1995,"0,006901","0,038364","0,029125","0,020193",39,"94,583004","0,746788",0
1996,"0,007126","0,03522","0,030998","0,023885",41,"97,227927","0,75604",0
1997,"0,008966","0,036954","0,030496","0,025905",43,"102,321667","0,709213",0
1998,"0,005426","0,036301","0,033452","0,025208",43,"100,386921","0,777953",0
1999,"0,005538","0,039927","0,035039","0,023119",44,"103,623137","0,796341",0
2000,"0,010833","0,042107","0,033824","0,021087",43,"107,84999","0,786607",0
2001,"0,005678","0,03859","0,03268","0,029534",43,"106,482182","0,759997",0
2002,"0,006046","0,037343","0,037298","0,026565",43,"107,251818","0,867392",0
2003,"0,006092","0,042199","0,042092","0,030012",44,"120,394415","0,956635",0
2004,"0,008846","0,047655","0,038023","0,025933",44,"120,457872","0,864164",0
2005,"0,005737","0,04307","0,036498","0,022482",44,"107,787555","0,829503",0
2006,"0,006173","0,041198","0,036179","0,022224",45,"105,773252","0,803976",0
2007,"0,00551","0,04274","0,035904","0,032657",46,"116,811465","0,780512",0
2008,"0,010627","0,040566","0,038766","0,025162",46,"115,120889","0,842742",0
2009,"0,006486","0,044602","0,042006","0,029543",45,"122,636566","0,933459",0
2010,"0,007475","0,044896","0,040018","0,026447",46,"118,836036","0,86996",0
2011,"0,008529","0,046302","0,034433","0,024021",45,"113,285602","0,765178",0
2012,"0,006555","0,039948","0,039258","0,032763",46,"118,524855","0,853442",0
2013,"0,006695","0,042363","0,041626","0,031581",46,"122,264935","0,904913",0
2014,"0,008141","0,046523","0,041538","0,041964",46,"138,166219","0,902998",0
2015,"0,00603","0,046357","0,041385","0,029538",47,"123,308981","0,88053",0
2016,"0,005938","0,046815","0,037202","0,031185",48,"121,139633","0,775035",0
2017,"0,006696","0,042933","0,04081","0,037593",47,"128,032371","0,868291",0
2018,"0,008001","0,046848","0,038625","0,023312",49,"116,786822","0,788273",0
2019,"0,007674","0,044297","0,037953","0,031521",49,"121,443903","0,774546",0
2020,"0,008461","0,042694","0,039023","0,025092",51,"115,270847","0,765159",0
2021,"0,005422","0,044664","0,04065","0,030506",49,"121,242998","0,8296",0
2022,"0,008833","0,045126","0,041255","0,035785",51,"130,999069","0,808926",0
2023,"0,00684","0,047036","0,04272","0,031445",48,"128,039858","0,889996",0
2024,"0,00545","0,046986","0,044164","0,030105",50,"126,705075","0,883273",0
2025,"0,008166","0,048366","0,040918","0,03602",51,"133,469904","0,802309",0
2026,"0,008935","0,044864","0,044802","0,048068",53,"146,669144","0,845325",0
2027,"0,007456","0,049304","0,04638","0,043619",53,"146,75894","0,875097",0
2028,"0,012011","0,051586","0,046841","0,026896",51,"137,333795","0,918453",0
2029,"0,008302","0,056398","0,042678","0,055253",51,"162,631679","0,836816",0
2030,"0,006511","0,061036","0,058306","0,02974",51,"155,592056","1,14325",0
2031,"0,007479","0,06271","0,044677","0,046568",50,"161,433352","0,893537",0
2032,"0,00708","0,047861","0,046398","0,034942",50,"136,280786","0,927959",0
2033,"0,00533","0,050947","0,043529","0,048418",52,"148,22464","0,837105",0
2034,"0,009126","0,047693","0,042548","0,036787",52,"136,153261","0,818226",0
2035,"0,008557","0,048937","0,050623","0,043811",52,"151,9275","0,973514",0
2036,"0,00545","0,036582","0,049015","0,044925",52,"135,972068","0,942591",0
2037,"0,007973","0,050489","0,047612","0,044564",51,"150,637871","0,933573",0
2038,"0,007447","0,056366","0,050049","0,031933",50,"145,794543","1,00097",0
2039,"0,009257","0,057937","0,040838","0,033117",49,"141,14898","0,833427",0
2040,"0,021762","0,044819","0,044575","0,033189",50,"144,345739","0,891494",0
2041,"0,005396","0,048654","0,040542","0,034026",50,"128,61806","0,810844",0
2042,"0,009724","0,044979","0,042667","0,030397",49,"127,767397","0,870764",0
2043,"0,005703","0,048369","0,041991","0,031464",51,"127,526426","0,823347",0
2044,"0,006927","0,047001","0,040287","0,045212",49,"139,427397","0,822193",0
2045,"0,006481","0,045448","0,045579","0,032055",51,"129,562681","0,893703",0
2046,"0,006222","0,050431","0,037092","0,021676",49,"115,42119","0,756987",0
2047,"0,007224","0,048008","0,041784","0,033989",50,"131,005182","0,835675",0
2048,"0,009159","0,044938","0,048684","0,045104",51,"147,885263","0,954591",0
2049,"0,007437","0,03972","0,051084","0,031925",51,"130,165877","1,001654",0
2050,"0,006029","0,058959","0,047294","0,030451",49,"142,732319","0,965179",0
2051,"0,008832","0,043992","0,051189","0,02581",48,"129,822757","1,06643",0
2052,"0,007617","0,048627","0,043701","0,048816",50,"148,760952","0,874011",0
2053,"0,008615","0,055833","0,038204","0,025568",48,"128,219802","0,795919",0
2054,"0,008728","0,04974","0,03985","0,037163",49,"135,4811","0,81326",0
2055,"0,008383","0,043993","0,038888","0,02359",47,"114,853129","0,827394",0
2056,"0,007457","0,045323","0,036416","0,030521",49,"119,716749","0,743187",0
2057,"0,00599","0,042893","0,04083","0,029868",48,"119,581127","0,850626",0
2058,"0,0062","0,045935","0,038157","0,04661",47,"136,90187","0,811845",0
2059,"0,007529","0,041228","0,04574","0,030148",47,"124,644819","0,973193",0
2060,"0,009341","0,05037","0,038657","0,04252",48,"140,888808","0,805344",0
2061,"0,009858","0,044252","0,040056","0,02946",49,"123,626276","0,817462",0
2062,"0,005298","0,046337","0,039395","0,032164",47,"123,193775","0,838194",0
2063,"0,005747","0,044233","0,044773","0,040321",51,"135,073657","0,877899",0
2064,"0,006982","0,051364","0,047931","0,036065",52,"142,341804","0,921754",0
2065,"0,005785","0,051739","0,046812","0,032479",51,"136,81553","0,917889",0
2066,"0,006092","0,05028","0,042637","0,032779",49,"131,787455","0,870134",0
2067,"0,006838","0,046922","0,042855","0,032825",52,"129,440403","0,824142",0
2068,"0,006389","0,048198","0,042329","0,034758",54,"131,674171","0,783874",0
2069,"0,008225","0,04932","0,044268","0,036639",53,"138,451478","0,83525",0
2070,"0,008145","0,048038","0,046543","0,037482",50,"140,208168","0,930869",0
2071,"0,007584","0,050227","0,045405","0,032057",51,"135,271875","0,890288",0
2072,"0,00768","0,048154","0,045353","0,046096",51,"147,282418","0,889279",0
2073,"0,00697","0,049019","0,046551","0,039752",52,"142,292201","0,895221",0
2074,"0,006166","0,050191","0,051073","0,04961",52,"157,040632","0,982175",0
2075,"0,005614","0,052606","0,044423","0,035992",51,"138,633951","0,871037",0
2076,"0,008964","0,049319","0,044741","0,032101",52,"135,124699","0,860404",0
2077,"0,00924","0,048694","0,043313","0,037585",54,"138,832038","0,802094",0
2078,"0,008755","0,04672","0,050257","0,047479",54,"153,210181","0,930677",0
2079,"0,008157","0,048107","0,047606","0,026374",54,"130,245048","0,881601",0
2080,"0,007187","0,05621","0,041429","0,054157",53,"158,982354","0,781675",0
2081,"0,008462","0,044614","0,044936","0,044042",49,"142,054847","0,917068",0
2082,"0,010047","0,048563","0,051619","0,065489",52,"175,71827","0,992681",0
2083,"0,008228","0,053732","0,048932","0,058363",52,"169,254769","0,940993",0
2084,"0,005359","0,053784","0,05218","0,055167",51,"166,490736","1,023144",0
2085,"0,00723","0,057354","0,047852","0,048909",51,"161,344576","0,938278",0
2086,"0,009043","0,055484","0,04591","0,045937",51,"156,373211","0,900199",0
2087,"0,006961","0,05015","0,04836","0,029675",51,"135,145852","0,948236",0
2088,"0,009107","0,057327","0,048308","0,065599",54,"180,342133","0,894592",0
2089,"0,008061","0,052297","0,058138","0,062818",54,"181,312516","1,076621",0
2090,"0,009932","0,060592","0,052339","0,052104",52,"174,967612","1,00652",0
2091,"0,005299","0,055286","0,046897","0,051162",52,"158,644195","0,901863",0
2092,"0,005296","0,052784","0,044662","0,05345",51,"156,191953","0,875719",0
2093,"0,006812","0,051946","0,045328","0,04904",51,"153,125954","0,888779",0
2094,"0,009393","0,049643","0,044734","0,054384",51,"158,154123","0,877129",0
2095,"0,009424","0,050216","0,04906","0,056219",51,"164,919143","0,961955",0
2096,"0,005875","0,054745","0,05152","0,062665",53,"174,80514","0,972079",0
2097,"0,005466","0,0564","0,056855","0,045739",53,"164,459631","1,072741",0
2098,"0,005487","0,059726","0,042318","0,055704",53,"163,234487","0,798448",0
2099,"0,005356","0,048951","0,050676","0,051515",52,"156,497727","0,974537",0
2100,"0,005354","0,054836","0,046901","0,05538",52,"162,471061","0,901941",0
2101,"0,007765","0,052142","0,050212","0,051733",52,"161,85231","0,965614",0
2102,"0,008642","0,054331","0,0475","0,057635",52,"168,107963","0,913471",0
2103,"0,009182","0,053027","0,049435","0,047712",52,"159,355491","0,950674",0
2104,"0,005929","0,05558","0,043389","0,049103",52,"154,001033","0,8344",0
2105,"0,005426","0,048517","0,042903","0,04594",51,"142,786464","0,841243",0
2106,"0,00587","0,04953","0,057686","0,033643",53,"146,728664","1,088417",0
2107,"0,006738","0,054697","0,051573","0,049854",53,"162,861414","0,97307",0
2108,"0,008166","0,05611","0,053751","0,035018",52,"153,045084","1,03368",0
2109,"0,005608","0,053217","0,050464","0,044141",53,"153,429903","0,95216",0
2110,"0,007919","0,052459","0,043766","0,040646",52,"144,789372","0,841652",0
2111,"0,006237","0,050891","0,041568","0,03146",52,"130,156116","0,799376",0
2112,"0,010212","0,047192","0,040784","0,033514",53,"131,701178","0,769501",0
2113,"0,006158","0,045821","0,040286","0,039213",53,"131,478351","0,760112",0
2114,"0,007378","0,045427","0,041703","0,034717",53,"129,224679","0,786853",0
2115,"0,007494","0,0463","0,040357","0,03626",53,"130,411006","0,761461",0
2116,"0,006537","0,046065","0,04189","0,042337",52,"136,829226","0,80558",0
2117,"0,006251","0,04527","0,044056","0,044369",52,"139,946362","0,847229",0
2118,"0,005394","0,046714","0,048631","0,036882",54,"137,621134","0,900572",0
2119,"0,005683","0,051306","0,049625","0,032497",56,"139,10981","0,88616",0
2120,"0,005428","0,045906","0,047911","0,043842",55,"143,08702","0,871118",0
2121,"0,005265","0,050733","0,047844","0,044739",55,"148,581325","0,869897",0
2122,"0,007411","0,054627","0,047551","0,044985",55,"154,574373","0,864564",0
2123,"0,009871","0,054116","0,048843","0,036374",55,"149,202986","0,888046",0
2124,"0,006837","0,052024","0,044817","0,031798",54,"135,475082","0,829937",0
2125,"0,00728","0,049162","0,043336","0,035252",54,"135,029172","0,802513",0
2126,"0,006604","0,047717","0,042839","0,038612",54,"135,7718","0,793319",0
2127,"0,007558","0,046438","0,04432","0,03818",54,"136,497082","0,820748",0
2128,"0,008633","0,049292","0,045127","0,038334",54,"141,385597","0,835693",0
2129,"0,008084","0,049989","0,047575","0,05238",54,"158,027523","0,881019",0
2130,"0,008501","0,05241","0,04977","0,030721",53,"141,403102","0,939064",0
2131,"0,008536","0,053765","0,041853","0,029084",51,"133,2376","0,820647",0
2132,"0,005434","0,047008","0,040774","0,038613",52,"131,829279","0,784111",0
2133,"0,009034","0,043279","0,052312","0,043115",52,"147,740101","1,006004",0
2134,"0,006078","0,038532","0,047755","0,031516",53,"123,880109","0,901037",0
2135,"0,008248","0,051576","0,047734","0,038586",53,"146,143738","0,900638",0
2136,"0,005478","0,05024","0,050546","0,039471",54,"145,735174","0,936037",0
2137,"0,01104","0,049755","0,046035","0,033356",54,"140,185123","0,852496",0
2138,"0,008096","0,058188","0,044018","0,024691",52,"134,992724","0,846494",0
2139,"0,008095","0,051173","0,042596","0,046334",52,"148,197435","0,819148",0
2140,"0,007601","0,038829","0,050103","0,029946",52,"126,478981","0,963526",0
2141,"0,009432","0,057391","0,046353","0,050802",52,"163,977817","0,891398",0
2142,"0,007322","0,049465","0,045775","0,053929",52,"156,4911","0,880284",0
2143,"0,008135","0,050018","0,05137","0,039952",52,"149,474902","0,987893",0
2144,"0,006106","0,057744","0,048831","0,045321",52,"158,002307","0,939054",0
2145,"0,007663","0,04669","0,053757","0,042137",53,"150,245945","1,014275",0
2146,"0,007392","0,051","0,050776","0,044429",53,"153,596021","0,958033",0
2147,"0,006881","0,0463","0,052145","0,04391",53,"149,235369","0,983865",0
2148,"0,005899","0,045713","0,049017","0,039527",53,"140,155075","0,924842",0
2149,"0,00532","0,054423","0,048737","0,048372",54,"156,851148","0,902529",0
2150,"0,005433","0,044183","0,050234","0,035311",53,"135,161626","0,947806",0
2151,"0,007726","0,056224","0,048304","0,029415",53,"141,669834","0,911399",0
2152,"0,005355","0,053186","0,048287","0,048422",53,"155,249921","0,911079",0
2153,"0,005572","0,043593","0,052218","0,031328",54,"132,711302","0,966991",0
2154,"0,007685","0,054569","0,047324","0,040596",54,"150,174421","0,876376",0
2155,"0,010523","0,045053","0,047666","0,038425",54,"141,66708","0,882699",0
2156,"0,00764","0,044736","0,049048","0,039872",54,"141,295895","0,908302",0
2157,"0,005489","0,048795","0,049473","0,062118",54,"165,875441","0,916175",0
2158,"0,005539","0,048701","0,052741","0,052957",55,"159,938556","0,95893",0
2159,"0,005478","0,055996","0,047583","0,047674",53,"156,730727","0,897786",0
2160,"0,00851","0,061498","0,045903","0,047741",54,"163,651528","0,850048",0
2161,"0,006132","0,049869","0,043593","0,050965",54,"150,559143","0,80727",0
2162,"0,007101","0,04883","0,045247","0,041433",53,"142,610964","0,853711",0
2163,"0,007801","0,051109","0,044022","0,05751",53,"160,442035","0,830599",0
2164,"0,005539","0,047354","0,044308","0,048468",53,"145,669123","0,836008",0
2165,"0,007622","0,051229","0,044819","0,052574",53,"156,243922","0,845651",0
2166,"0,006217","0,049328","0,046014","0,049551",52,"151,109665","0,884888",0
2167,"0,006654","0,050521","0,046398","0,05333",53,"156,903375","0,875427",0
2168,"0,006944","0,049016","0,048246","0,045405",52,"149,610331","0,927798",0
2169,"0,008169","0,053454","0,042993","0,050244",52,"154,859791","0,826784",0
2170,"0,010256","0,046865","0,044556","0,062798",53,"164,474256","0,840671",0
2171,"0,007038","0,050979","0,056989","0,050982",54,"165,988054","1,055347",0
2172,"0,006767","0,061214","0,049329","0,041497",53,"158,806118","0,930735",0
2173,"0,006711","0,052192","0,049239","0,034359",54,"142,500334","0,911828",0
2174,"0,007196","0,054653","0,045057","0,034404",54,"141,309623","0,834384",0
2175,"0,006665","0,049455","0,043684","0,036556",53,"136,360689","0,824229",0
2176,"0,007109","0,048142","0,04306","0,034374",53,"132,684742","0,812448",0
2177,"0,006091","0,048562","0,043686","0,046682",53,"145,021125","0,824255",0
2178,"0,006294","0,048187","0,041152","0,024704",53,"120,337606","0,776459",0
2179,"0,006051","0,051237","0,042598","0,042137",53,"142,023896","0,803739",0
2180,"0,005817","0,045406","0,049109","0,042036",54,"142,368168","0,909425",0
2181,"0,005965","0,052923","0,047078","0,032056",53,"138,021855","0,888263",0
2182,"0,006222","0,051303","0,045254","0,032254",53,"135,033235","0,853854",0
2183,"0,006943","0,049513","0,043469","0,038059",53,"137,984636","0,820166",0
2184,"0,00603","0,046985","0,044676","0,022753",53,"120,444108","0,84294",0
2185,"0,007445","0,049689","0,039689","0,035104",53,"131,927394","0,748857",0
2186,"0,008737","0,043721","0,041718","0,033781",54,"127,956585","0,77255",0
2187,"0,009553","0,045523","0,045225","0,034892",54,"135,192921","0,837502",0
2188,"0,009598","0,047105","0,044859","0,034183",54,"135,743955","0,830714",0
2189,"0,005441","0,0474","0,048896","0,034989",55,"136,726177","0,889025",0
2190,"0,006706","0,051379","0,049657","0,055643",56,"163,385371","0,886726",0
2191,"0,008628","0,052153","0,048038","0,04945",55,"158,269806","0,873422",0
2192,"0,007669","0,051189","0,050257","0,024136",53,"133,252063","0,94825",0
2193,"0,007333","0,055505","0,044899","0,037344",53,"145,081575","0,847148",0
2194,"0,008116","0,04691","0,051078","0,043704",53,"149,807458","0,963738",0
2195,"0,009489","0,047748","0,047039","0,032544",53,"136,819462","0,887524",0
