Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
1848,"0,005385","0,015874","0,010474","0,006471",2,"38,203776","5,236902"
1849,"0,005327","0,019498","0,008511","0,006791",2,"40,127494","4,255681"
1850,"0,005373","0,021998","0,009138","0,008861",4,"45,369516","2,284406"
1851,"0,005278","0,017271","0,010468","0,008644",4,"41,661602","2,617115"
1852,"0,005381","0,019757","0,011414","0,008595",4,"45,147045","2,853499"
1853,"0,005382","0,018656","0,013675","0,011149",5,"48,862257","2,734990"
1854,"0,005248","0,021117","0,010217","0,009772",5,"46,354195","2,043469"
1855,"0,005540","0,017415","0,011631","0,008053",6,"42,639846","1,938468"
1856,"0,005277","0,019453","0,009230","0,007064",6,"41,024201","1,538415"
1857,"0,005267","0,019058","0,016858","0,011018",6,"52,200366","2,809604"
1858,"0,006702","0,025429","0,013062","0,009376",10,"54,568711","1,306174"
1859,"0,007000","0,021328","0,016215","0,008848",11,"53,391547","1,474124"
1860,"0,007665","0,023260","0,013487","0,010238",11,"54,649739","1,226097"
1861,"0,008603","0,023106","0,022638","0,011140",13,"65,486819","1,741365"
1862,"0,006618","0,029169","0,015381","0,011815",15,"62,982980","1,025427"
1863,"0,006973","0,023602","0,016925","0,015750",15,"63,249583","1,128313"
1864,"0,006284","0,024036","0,017396","0,011318",17,"59,033072","1,023284"
1865,"0,005950","0,024131","0,022321","0,014470",17,"66,870807","1,312996"
1866,"0,005894","0,029889","0,026272","0,012774",17,"74,828706","1,545414"
1867,"0,006201","0,032266","0,016881","0,012476",17,"67,822843","0,992999"
1868,"0,005546","0,026526","0,018193","0,012408",20,"62,672953","0,909666"
1869,"0,005691","0,026788","0,017112","0,013736",23,"63,326321","0,743990"
1870,"0,006223","0,025478","0,023411","0,012833",22,"67,944511","1,064119"
1871,"0,005788","0,029120","0,016452","0,011796",22,"63,155881","0,747830"
1872,"0,007444","0,027222","0,021298","0,018015",22,"73,978659","0,968100"
1873,"0,005440","0,029721","0,021945","0,014792",23,"71,898133","0,954124"
1874,"0,007077","0,028886","0,023204","0,014197",23,"73,363658","1,008859"
1875,"0,007460","0,028628","0,018428","0,012507",24,"67,023420","0,767836"
1876,"0,005410","0,028175","0,019386","0,015664",24,"68,634425","0,807732"
1877,"0,005336","0,027830","0,020553","0,017289",25,"71,008338","0,822130"
1878,"0,005868","0,028203","0,021130","0,015231",25,"70,432253","0,845206"
1879,"0,006189","0,029249","0,021065","0,018053",25,"74,556502","0,842584"
1880,"0,005573","0,028847","0,027516","0,017857",25,"79,792382","1,100648"
1881,"0,006837","0,033950","0,022251","0,018289",27,"81,326423","0,824115"
1882,"0,007174","0,030991","0,022865","0,015469",29,"76,499713","0,788447"
1883,"0,005979","0,030415","0,024559","0,019976",29,"80,928424","0,846847"
1884,"0,005955","0,032899","0,027830","0,019879",28,"86,563485","0,993945"
1885,"0,006289","0,033254","0,023498","0,018448",27,"81,488701","0,870302"
1886,"0,005638","0,030808","0,021512","0,017760",28,"75,717667","0,768283"
1887,"0,005808","0,029224","0,025933","0,026161",28,"87,126193","0,926182"
1888,"0,006025","0,032608","0,025055","0,020228",28,"83,916025","0,894814"
1889,"0,005756","0,032595","0,020017","0,022018",28,"80,385428","0,714882"
1890,"0,005611","0,028593","0,025849","0,019224",27,"79,276137","0,957373"
1891,"0,005588","0,034852","0,024506","0,018867",28,"83,812085","0,875225"
1892,"0,009117","0,032704","0,026878","0,025650",30,"94,349089","0,895938"
1893,"0,006042","0,030833","0,033165","0,022488",31,"92,528381","1,069847"
1894,"0,006846","0,034679","0,031552","0,026539",31,"99,616647","1,017817"
1895,"0,005370","0,033552","0,031010","0,024685",31,"94,616235","1,000309"
1896,"0,006182","0,037138","0,034424","0,020169",34,"97,912806","1,012479"
1897,"0,006682","0,040692","0,027792","0,021097",37,"96,264073","0,751137"
1898,"0,006881","0,034098","0,031376","0,023266",35,"95,621200","0,896457"
1899,"0,008454","0,036468","0,033165","0,025419",35,"103,505402","0,947559"
1900,"0,005947","0,036458","0,034151","0,020815",35,"97,371570","0,975747"
1901,"0,006360","0,036881","0,039374","0,017491",34,"100,106168","1,158071"
1902,"0,006375","0,034207","0,033632","0,023914",34,"98,128143","0,989166"
1903,"0,008632","0,041710","0,034826","0,024204",35,"109,370614","0,995020"
1904,"0,006367","0,037567","0,035297","0,019029",37,"98,260244","0,953976"
1905,"0,006434","0,039682","0,034692","0,024093",37,"104,900206","0,937621"
1906,"0,006566","0,037358","0,034340","0,024330",37,"102,594198","0,928113"
1907,"0,006678","0,039862","0,035153","0,022963",37,"104,655684","0,950075"
1908,"0,006399","0,041283","0,032220","0,021224",36,"101,124991","0,894999"
1909,"0,005671","0,038520","0,032810","0,021136",37,"98,136751","0,886755"
1910,"0,005488","0,037036","0,030096","0,021597",38,"94,215706","0,791989"
1911,"0,006216","0,037387","0,029676","0,023647",38,"96,926017","0,780952"
1912,"0,006825","0,035928","0,032744","0,026663",38,"102,160135","0,861693"
1913,"0,006478","0,036224","0,032278","0,021676",39,"96,656791","0,827643"
1914,"0,005947","0,035790","0,033450","0,029329",37,"104,516223","0,904051"
1915,"0,007287","0,037407","0,037599","0,028518",37,"110,810349","1,016177"
1916,"0,007507","0,040510","0,033673","0,029949",37,"111,637995","0,910077"
1917,"0,008657","0,038645","0,034005","0,032489",37,"113,795900","0,919064"
1918,"0,007935","0,037759","0,042550","0,027018",38,"115,261396","1,119728"
1919,"0,005762","0,046268","0,033998","0,034016",39,"120,043176","0,871737"
1920,"0,008102","0,038741","0,040165","0,022173",38,"109,182128","1,056978"
1921,"0,005339","0,043896","0,027991","0,021083",40,"98,309588","0,699778"
1922,"0,006189","0,036896","0,028687","0,021871",39,"93,643397","0,735561"
1923,"0,005644","0,035738","0,039568","0,024992",39,"105,942710","1,014574"
1924,"0,005551","0,038059","0,038449","0,030046",39,"112,106780","0,985884"
1925,"0,006708","0,043913","0,034266","0,022099",40,"106,985437","0,856650"
1926,"0,007853","0,039753","0,030204","0,022171",39,"99,980308","0,774452"
1927,"0,007657","0,037783","0,037576","0,021410",41,"104,425946","0,916484"
1928,"0,005996","0,040745","0,035936","0,036140",40,"118,817433","0,898397"
1929,"0,006392","0,040697","0,036013","0,024432",37,"107,533519","0,973312"
1930,"0,006997","0,040473","0,035087","0,027942",38,"110,499073","0,923338"
1931,"0,007341","0,039655","0,032076","0,022833",38,"101,903675","0,844106"
1932,"0,008330","0,037021","0,032115","0,027317",38,"104,782633","0,845137"
1933,"0,006034","0,037148","0,033449","0,022238",39,"98,868778","0,857662"
1934,"0,005841","0,039791","0,029777","0,025086",37,"100,494952","0,804786"
1935,"0,005577","0,035171","0,032331","0,022886",37,"95,965468","0,873814"
1936,"0,006439","0,036095","0,031770","0,026203",37,"100,507367","0,858654"
1937,"0,005331","0,036177","0,031579","0,028969",37,"102,055555","0,853484"
1938,"0,006299","0,034422","0,034355","0,020405",36,"95,480073","0,954294"
1939,"0,008195","0,038578","0,032005","0,021305",36,"100,083063","0,889033"
1940,"0,005668","0,036165","0,028900","0,021644",35,"92,377206","0,825718"
1941,"0,008121","0,034979","0,029952","0,020997",35,"94,049268","0,855778"
1942,"0,008355","0,034259","0,028639","0,018799",34,"90,051902","0,842326"
1943,"0,007133","0,034321","0,026759","0,023849",34,"92,061483","0,787035"
1944,"0,005486","0,033190","0,030626","0,026341",34,"95,642418","0,900756"
1945,"0,007201","0,037498","0,036657","0,023216",34,"104,572930","1,078157"
1946,"0,008015","0,042176","0,032475","0,020198",32,"102,863008","1,014832"
1947,"0,006919","0,035649","0,029145","0,016377",31,"88,090386","0,940158"
1948,"0,006525","0,035354","0,029919","0,022622",32,"94,419809","0,934960"
1949,"0,006803","0,035441","0,026578","0,020333",31,"89,155131","0,857364"
1950,"0,006028","0,033915","0,024515","0,016212",32,"80,669179","0,766091"
1951,"0,006632","0,032347","0,029337","0,023600",32,"91,916611","0,916789"
1952,"0,007359","0,032338","0,035140","0,024445",32,"99,282296","1,098133"
1953,"0,008369","0,037898","0,032055","0,022854",29,"101,175776","1,105345"
1954,"0,007321","0,036096","0,031960","0,022725",31,"98,101100","1,030956"
1955,"0,005847","0,034696","0,031645","0,019769",31,"91,955813","1,020805"
1956,"0,005486","0,034869","0,031098","0,020882",32,"92,334226","0,971817"
1957,"0,006173","0,034057","0,031958","0,024439",33,"96,626996","0,968426"
1958,"0,005744","0,036697","0,028443","0,021881",35,"92,765795","0,812668"
1959,"0,008246","0,036528","0,031001","0,023497",35,"99,272280","0,885746"
1960,"0,008335","0,035843","0,033136","0,022281",35,"99,595652","0,946753"
1961,"0,005505","0,039066","0,028627","0,023293",34,"96,490864","0,841971"
1962,"0,005482","0,034063","0,039653","0,019420",32,"98,618208","1,239151"
1963,"0,009684","0,043444","0,032971","0,019203",33,"105,302202","0,999109"
1964,"0,005576","0,037976","0,032060","0,020094",37,"95,705426","0,866489"
1965,"0,006489","0,036163","0,035868","0,023568",35,"102,088324","1,024807"
1966,"0,005589","0,039570","0,033065","0,018121",34,"96,343593","0,972491"
1967,"0,007436","0,037183","0,035206","0,020208",36,"100,032534","0,977942"
1968,"0,007059","0,038656","0,040402","0,022626",37,"108,742014","1,091946"
1969,"0,005748","0,043690","0,032627","0,019721",36,"101,786552","0,906312"
1970,"0,005381","0,037728","0,031474","0,019364",34,"93,946834","0,925702"
1971,"0,008299","0,036277","0,033272","0,023212",36,"101,060317","0,924212"
1972,"0,005933","0,036395","0,033538","0,021774",36,"97,639931","0,931600"
1973,"0,006251","0,042588","0,032890","0,020378",37,"102,106305","0,888917"
1974,"0,005773","0,040967","0,025513","0,017622",37,"89,873911","0,689531"
1975,"0,006648","0,034041","0,026898","0,020406",37,"87,992143","0,726968"
1976,"0,005920","0,034231","0,034390","0,018024",36,"92,564667","0,955287"
1977,"0,006879","0,041116","0,031637","0,032512",38,"112,142971","0,832553"
1978,"0,006009","0,037105","0,033177","0,022017",38,"98,308372","0,873085"
1979,"0,009051","0,038119","0,037478","0,031808",38,"116,455839","0,986251"
1980,"0,005386","0,040400","0,036570","0,023621",38,"105,977332","0,962381"
1981,"0,005750","0,041553","0,036636","0,022801",38,"106,739890","0,964099"
1982,"0,005991","0,041180","0,042332","0,026626",39,"116,128787","1,085448"
1983,"0,006920","0,041234","0,037861","0,022394",39,"108,407951","0,970790"
1984,"0,009627","0,042228","0,034787","0,037532",38,"124,173090","0,915448"
1985,"0,006764","0,038605","0,034698","0,027056",39,"107,123648","0,889698"
1986,"0,006978","0,039520","0,040252","0,029251",40,"116,000365","1,006291"
1987,"0,012824","0,044942","0,033386","0,023062",40,"114,213322","0,834651"
1988,"0,009524","0,039391","0,032130","0,021305",39,"102,349547","0,823853"
1989,"0,007413","0,038526","0,031825","0,026779",38,"104,542174","0,837489"
1990,"0,007532","0,036428","0,033597","0,021015",38,"98,571838","0,884129"
1991,"0,007954","0,039824","0,038881","0,036670",39,"123,329569","0,996955"
1992,"0,009365","0,041541","0,040055","0,017746",40,"108,707098","1,001382"
1993,"0,006048","0,047968","0,032844","0,028215",39,"115,075019","0,842146"
1994,"0,005371","0,037815","0,034890","0,025760",39,"103,836099","0,894610"
1995,"0,005471","0,041026","0,037345","0,023096",39,"106,938680","0,957576"
1996,"0,005526","0,042873","0,037305","0,027546",41,"113,249414","0,909879"
1997,"0,007454","0,042232","0,036918","0,042792",43,"129,396069","0,858567"
1998,"0,006038","0,040198","0,041268","0,021844",43,"109,347732","0,959712"
1999,"0,006971","0,049795","0,035263","0,029453",44,"121,481980","0,801424"
2000,"0,005402","0,039892","0,036307","0,026096",43,"107,697460","0,844357"
2001,"0,005974","0,040980","0,036110","0,028438",43,"111,501185","0,839756"
2002,"0,008372","0,038237","0,038258","0,022261",43,"107,128799","0,889730"
2003,"0,005292","0,040856","0,034931","0,022541",44,"103,619739","0,793880"
2004,"0,005593","0,039989","0,034910","0,021763",44,"102,254984","0,793419"
2005,"0,005676","0,039429","0,036209","0,030027",44,"111,340700","0,822928"
2006,"0,007241","0,041004","0,041662","0,043460",45,"133,368282","0,925833"
2007,"0,009235","0,042593","0,047651","0,038291",46,"137,769280","1,035883"
2008,"0,006414","0,049390","0,044615","0,039034",46,"139,453248","0,969893"
2009,"0,005837","0,046102","0,046831","0,039279",45,"138,048043","1,040681"
2010,"0,007938","0,050619","0,040367","0,022962",46,"121,885066","0,877534"
2011,"0,009769","0,044330","0,035464","0,038864",45,"128,426879","0,788093"
2012,"0,005443","0,038553","0,043257","0,030925",46,"118,178271","0,940376"
2013,"0,006152","0,046631","0,040600","0,037807",46,"131,189543","0,882600"
2014,"0,006325","0,043820","0,039863","0,024356",46,"114,365134","0,866591"
2015,"0,005365","0,045217","0,038477","0,033588",47,"122,648004","0,818666"
2016,"0,006017","0,041100","0,049186","0,033289",48,"129,591564","1,024704"
2017,"0,006612","0,043250","0,046050","0,030589",47,"126,500759","0,979797"
2018,"0,007746","0,048031","0,043889","0,033917",49,"133,583393","0,895704"
2019,"0,008099","0,045956","0,050045","0,029973",49,"134,072758","1,021327"
2020,"0,005690","0,041688","0,049398","0,034568",51,"131,343310","0,968586"
2021,"0,007522","0,044597","0,044594","0,037614",49,"134,326622","0,910087"
2022,"0,009162","0,045092","0,044284","0,040051",51,"138,589599","0,868319"
2023,"0,005322","0,044010","0,044296","0,027666",48,"121,293395","0,922826"
2024,"0,005479","0,050754","0,043488","0,035647",50,"135,368324","0,869759"
2025,"0,008626","0,054725","0,045790","0,031933",51,"141,075738","0,897853"
2026,"0,006708","0,046989","0,051267","0,030411",53,"135,375621","0,967299"
2027,"0,005542","0,040585","0,049225","0,036454",53,"131,806301","0,928765"
2028,"0,007751","0,052653","0,049606","0,026697",51,"136,706519","0,972659"
2029,"0,007859","0,047066","0,046329","0,028540",51,"129,794067","0,908409"
2030,"0,005540","0,046631","0,046846","0,029699",51,"128,716171","0,918553"
2031,"0,007864","0,045211","0,047987","0,028964",50,"130,024604","0,959730"
2032,"0,005998","0,055442","0,045084","0,033438",50,"139,961616","0,901676"
2033,"0,005465","0,038448","0,048431","0,034135",52,"126,477877","0,931362"
2034,"0,005588","0,041250","0,044477","0,034421",52,"125,736377","0,855327"
2035,"0,006824","0,044870","0,051565","0,039043",52,"142,302250","0,991632"
2036,"0,006934","0,048210","0,044382","0,039147",52,"138,673023","0,853501"
2037,"0,005553","0,043569","0,044740","0,049110",51,"142,972386","0,877253"
2038,"0,005680","0,047719","0,049825","0,030865",50,"134,088372","0,996506"
2039,"0,005422","0,056668","0,044317","0,042821",49,"149,227374","0,904428"
2040,"0,005902","0,053344","0,051312","0,047138",50,"157,696398","1,026249"
2041,"0,008291","0,048157","0,045885","0,031701",50,"134,034193","0,917709"
2042,"0,006565","0,053866","0,051532","0,033923",49,"145,886543","1,051679"
2043,"0,007352","0,040108","0,046772","0,034682",51,"128,914482","0,917099"
2044,"0,005365","0,045459","0,052206","0,048757",49,"151,787341","1,065430"
2045,"0,005922","0,044350","0,064021","0,056013",51,"170,306982","1,255316"
2046,"0,011164","0,059188","0,085030","0,043494",49,"198,876345","1,735308"
2047,"0,007172","0,048489","0,045428","0,040247",50,"141,335845","0,908555"
2048,"0,005704","0,053970","0,047628","0,045111",51,"152,413285","0,933892"
2049,"0,005825","0,070789","0,046287","0,035700",51,"158,600975","0,907592"
2050,"0,006198","0,048675","0,043635","0,038695",49,"137,202538","0,890507"
2051,"0,006512","0,044662","0,041468","0,040929",48,"133,571329","0,863906"
2052,"0,010051","0,048618","0,044042","0,041168",50,"143,879203","0,880843"
2053,"0,005806","0,055627","0,043022","0,052131",48,"156,585601","0,896282"
2054,"0,005408","0,057487","0,044737","0,043085",49,"150,717700","0,913009"
2055,"0,009295","0,049067","0,044344","0,024496",47,"127,201138","0,943486"
2056,"0,006545","0,047752","0,040516","0,034345",49,"129,157530","0,826860"
2057,"0,007370","0,044801","0,048727","0,037891",48,"138,789124","1,015138"
2058,"0,007525","0,041250","0,049050","0,042339",47,"140,164025","1,043613"
2059,"0,005400","0,042113","0,050173","0,041448",47,"139,135026","1,067517"
2060,"0,006051","0,050687","0,044283","0,032650",48,"133,670853","0,922572"
2061,"0,007443","0,047899","0,045715","0,032861",49,"133,918124","0,932953"
2062,"0,006679","0,047487","0,049240","0,037621",47,"141,026903","1,047656"
2063,"0,006344","0,043536","0,046304","0,035386",51,"131,570132","0,907921"
2064,"0,007493","0,047918","0,048273","0,031540",52,"135,223837","0,928333"
2065,"0,008377","0,041426","0,044748","0,029226",51,"123,777647","0,877416"
2066,"0,005802","0,048224","0,043188","0,033488",49,"130,701811","0,881380"
2067,"0,007265","0,041802","0,046193","0,036422",52,"131,682617","0,888334"
2068,"0,005951","0,043889","0,047579","0,030339",54,"127,758341","0,881094"
2069,"0,005459","0,052106","0,043915","0,031115",53,"132,595003","0,828588"
2070,"0,007538","0,040651","0,045192","0,037287",50,"130,667826","0,903836"
2071,"0,005716","0,043950","0,047817","0,030572",51,"128,055663","0,937594"
2072,"0,007285","0,051769","0,045410","0,035905",51,"140,367839","0,890383"
2073,"0,007281","0,050757","0,046165","0,041643",52,"145,845677","0,887781"
2074,"0,006005","0,044018","0,051046","0,036633",52,"137,700251","0,981646"
2075,"0,010318","0,050841","0,046327","0,031431",51,"138,916936","0,908373"
2076,"0,006813","0,049073","0,044954","0,025293",52,"126,133928","0,864508"
2077,"0,006997","0,053433","0,044261","0,034433",54,"139,124337","0,819657"
2078,"0,009278","0,050273","0,045866","0,031801",54,"137,217704","0,849368"
2079,"0,006377","0,042541","0,046421","0,028887",54,"124,225727","0,859654"
2080,"0,006254","0,040689","0,044038","0,031935",53,"122,916208","0,830906"
2081,"0,007013","0,050977","0,045535","0,032234",49,"135,759697","0,929289"
2082,"0,007733","0,039039","0,044463","0,031665",52,"122,900461","0,855057"
2083,"0,007291","0,051244","0,045895","0,029473",52,"133,902571","0,882599"
2084,"0,005900","0,045186","0,048031","0,044577",51,"143,693819","0,941792"
2085,"0,008311","0,039902","0,047282","0,031293",51,"126,786912","0,927091"
2086,"0,008976","0,048374","0,045009","0,033476",51,"135,835859","0,882535"
2087,"0,005795","0,050336","0,049468","0,037013",51,"142,611794","0,969967"
2088,"0,007225","0,055657","0,057029","0,033307",54,"153,217409","1,056084"
2089,"0,010161","0,045849","0,047552","0,039121",54,"142,684213","0,880597"
2090,"0,009181","0,050080","0,053852","0,034425",52,"147,537995","1,035615"
2091,"0,005652","0,046543","0,047754","0,045900",52,"145,848461","0,918341"
2092,"0,006699","0,043035","0,051293","0,035824",51,"136,851674","1,005753"
2093,"0,005312","0,051667","0,046889","0,031991",51,"135,858835","0,919383"
2094,"0,005847","0,051674","0,046299","0,033084",51,"136,904380","0,907826"
2095,"0,009948","0,043093","0,044877","0,031859",51,"129,777072","0,879951"
2096,"0,006113","0,047408","0,045589","0,042407",53,"141,516266","0,860162"
2097,"0,006953","0,043092","0,047624","0,039156",53,"136,825368","0,898568"
2098,"0,006167","0,054348","0,045768","0,031945",53,"138,228653","0,863555"
2099,"0,005397","0,048199","0,048163","0,031128",52,"132,887429","0,926218"
2100,"0,006982","0,046855","0,047823","0,032572",52,"134,232888","0,919674"
2101,"0,007047","0,046246","0,045491","0,032750",52,"131,533331","0,874819"
2102,"0,005776","0,038615","0,045804","0,032475",52,"122,669414","0,880840"
2103,"0,006225","0,043389","0,044568","0,041561",52,"135,743216","0,857084"
2104,"0,005926","0,041284","0,044189","0,035093",52,"126,492691","0,849793"
2105,"0,005566","0,049577","0,044333","0,039716",51,"139,191857","0,869274"
2106,"0,005867","0,050941","0,047800","0,047033",53,"151,640452","0,901880"
2107,"0,006225","0,044600","0,050383","0,028318",53,"129,524996","0,950617"
2108,"0,006084","0,060909","0,044567","0,029306",52,"140,865967","0,857053"
2109,"0,005988","0,047829","0,045577","0,033469",53,"132,863650","0,859952"
2110,"0,006362","0,038678","0,045545","0,033556",52,"124,141020","0,875858"
2111,"0,006415","0,038321","0,046123","0,033401",52,"124,259358","0,886977"
2112,"0,006494","0,043673","0,045221","0,039059",53,"134,447038","0,853217"
2113,"0,007572","0,045822","0,045281","0,036937",53,"135,612203","0,854365"
2114,"0,005739","0,052005","0,048428","0,029461",53,"135,633066","0,913733"
2115,"0,005978","0,051804","0,044119","0,026555",53,"128,455324","0,832435"
2116,"0,005746","0,049613","0,043832","0,030643",52,"129,833905","0,842930"
2117,"0,014385","0,039392","0,043366","0,031956",52,"129,099156","0,833964"
2118,"0,008335","0,043373","0,048114","0,024523",54,"124,344483","0,890992"
2119,"0,006172","0,050304","0,047149","0,051258",56,"154,883198","0,841955"
2120,"0,005667","0,047758","0,054046","0,029541",55,"137,012095","0,982657"
2121,"0,005539","0,048159","0,047898","0,029699",55,"131,296167","0,870879"
2122,"0,006259","0,055979","0,048572","0,030638",55,"141,448069","0,883129"
2123,"0,006161","0,042914","0,047931","0,031846",55,"128,852268","0,871482"
2124,"0,008874","0,042742","0,047336","0,048321",54,"147,273472","0,876596"
2125,"0,005443","0,039682","0,054535","0,044254",54,"143,914273","1,009908"
2126,"0,005824","0,050126","0,050536","0,038263",54,"144,748833","0,935849"
2127,"0,006591","0,059271","0,047539","0,030115",54,"143,516883","0,880358"
2128,"0,005369","0,048206","0,044327","0,034683",54,"132,583832","0,820862"
2129,"0,005764","0,039838","0,045821","0,038093",54,"129,515428","0,848531"
2130,"0,005987","0,046569","0,048656","0,049037",53,"150,249391","0,918045"
2131,"0,005479","0,047699","0,052170","0,046932",51,"152,280284","1,022949"
2132,"0,006697","0,042561","0,049456","0,041090",52,"139,803526","0,951069"
2133,"0,005550","0,054933","0,046608","0,034556",52,"141,647277","0,896314"
2134,"0,008020","0,051116","0,048438","0,042829",53,"150,403414","0,913921"
2135,"0,005873","0,044933","0,049069","0,044195",53,"144,070152","0,925838"
2136,"0,007420","0,039178","0,049144","0,049944",54,"145,686308","0,910080"
2137,"0,007967","0,041981","0,048614","0,044488",54,"143,049632","0,900263"
2138,"0,006558","0,043313","0,053243","0,033351",52,"136,465288","1,023898"
2139,"0,005594","0,054610","0,046233","0,039219",52,"145,657252","0,889100"
2140,"0,008724","0,043013","0,046652","0,039153",52,"137,541939","0,897152"
2141,"0,006908","0,038805","0,050383","0,038415",52,"134,511070","0,968905"
2142,"0,007872","0,043495","0,047119","0,046459",52,"144,945256","0,906139"
2143,"0,005801","0,047930","0,052154","0,040309",52,"146,193910","1,002967"
2144,"0,005627","0,050308","0,056204","0,043531",52,"155,670780","1,080853"
2145,"0,011844","0,058095","0,046088","0,028595",53,"144,621084","0,869578"
2146,"0,008535","0,045573","0,043964","0,038594",53,"136,664657","0,829501"
2147,"0,005950","0,052185","0,048615","0,052729",53,"159,478122","0,917257"
2148,"0,005933","0,052651","0,046997","0,048001",53,"153,581835","0,886736"
2149,"0,006315","0,048637","0,048579","0,050898",54,"154,428683","0,899617"
2150,"0,007316","0,050400","0,049371","0,053238",53,"160,324969","0,931534"
2151,"0,006666","0,053793","0,048224","0,029909",53,"138,591288","0,909884"
2152,"0,008772","0,059048","0,049983","0,047589",53,"165,392199","0,943076"
2153,"0,005509","0,065604","0,050348","0,037089",54,"158,550534","0,932376"
2154,"0,009581","0,049140","0,049869","0,048010",54,"156,599518","0,923506"
2155,"0,008914","0,046324","0,052558","0,038430",54,"146,225367","0,973292"
2156,"0,007259","0,045487","0,046792","0,050056",54,"149,594262","0,866517"
2157,"0,006378","0,041822","0,049723","0,038279",54,"136,203006","0,920803"
2158,"0,007041","0,047529","0,054444","0,043995",55,"153,008759","0,989886"
2159,"0,006326","0,062570","0,048314","0,034707",53,"151,916623","0,911583"
2160,"0,010650","0,043213","0,051594","0,043392",54,"148,848091","0,955442"
2161,"0,008023","0,045966","0,046901","0,029260",54,"130,149211","0,868530"
2162,"0,006460","0,039651","0,052435","0,028237",53,"126,783260","0,989338"
2163,"0,005605","0,047222","0,045380","0,026623",53,"124,831636","0,856234"
2164,"0,008243","0,047396","0,050060","0,030245",53,"135,944277","0,944530"
2165,"0,005734","0,038350","0,047918","0,031120",53,"123,122451","0,904114"
2166,"0,005783","0,050730","0,046446","0,032932",52,"135,890098","0,893185"
2167,"0,005591","0,046956","0,046187","0,040214",53,"138,948295","0,871449"
2168,"0,007653","0,045343","0,047122","0,022347",52,"122,464665","0,906189"
2169,"0,007186","0,045241","0,043392","0,031423",52,"127,241838","0,834457"
2170,"0,011173","0,044042","0,050165","0,036698",53,"142,078843","0,946514"
2171,"0,006350","0,055911","0,049612","0,028419",54,"140,292024","0,918745"
2172,"0,005707","0,043213","0,048043","0,041063",53,"138,026082","0,906465"
2173,"0,005297","0,042771","0,053447","0,045589",54,"147,105111","0,989765"
2174,"0,006429","0,049895","0,051522","0,033702",54,"141,547974","0,954105"
2175,"0,005546","0,050466","0,048288","0,036166",53,"140,465534","0,911099"
2176,"0,005400","0,056444","0,044591","0,038996",53,"145,431161","0,841338"
2177,"0,005487","0,046653","0,048955","0,034468",53,"135,562981","0,923687"
2178,"0,005704","0,041875","0,043856","0,036024",53,"127,459446","0,827480"
2179,"0,007205","0,058981","0,051015","0,033370",53,"150,571546","0,962556"
2180,"0,006698","0,053021","0,048489","0,030181",54,"138,388527","0,897939"
2181,"0,006932","0,047716","0,045688","0,039694",53,"140,030542","0,862033"
2182,"0,008137","0,046470","0,048918","0,035701",53,"139,226032","0,922983"
2183,"0,005446","0,046050","0,048353","0,036595",53,"136,444295","0,912324"
2184,"0,006694","0,050425","0,050952","0,030466",53,"138,537174","0,961354"
2185,"0,010377","0,042140","0,046102","0,028153",53,"126,771866","0,869848"
2186,"0,010054","0,047188","0,047364","0,038118",54,"142,724211","0,877119"
2187,"0,011825","0,049249","0,045316","0,039082",54,"145,473146","0,839188"
2188,"0,008587","0,046916","0,047055","0,038690",54,"141,247291","0,871386"
2189,"0,006702","0,049456","0,054501","0,030822",55,"141,481763","0,990932"
2190,"0,008321","0,054025","0,053670","0,031307",56,"147,323102","0,958391"
2191,"0,005491","0,049106","0,043963","0,031334",55,"129,894255","0,799330"
2192,"0,005649","0,041469","0,047541","0,032246",53,"126,905153","0,897003"
2193,"0,008769","0,039739","0,042109","0,031478",53,"122,095050","0,794500"
2194,"0,007620","0,042925","0,040605","0,042286",53,"133,435316","0,766138"
2195,"0,005341","0,040642","0,048225","0,035522",53,"129,729353","0,909902"
2196,"0,006248","0,042711","0,047142","0,045644",52,"141,744780","0,906581"
2197,"0,006264","0,057207","0,048969","0,036539",52,"148,978811","0,941706"
2198,"0,006761","0,040882","0,044782","0,049014",53,"141,439170","0,844950"
2199,"0,006238","0,053715","0,051503","0,027548",53,"139,003303","0,971750"
2200,"0,006407","0,044765","0,043674","0,030526",53,"125,372454","0,824038"
2201,"0,005691","0,058252","0,047333","0,036181",53,"147,456290","0,893073"
2202,"0,006541","0,046556","0,046449","0,035627",54,"135,171702","0,860158"
2203,"0,005402","0,046018","0,049380","0,041444",54,"142,244320","0,914437"
2204,"0,005520","0,051631","0,047902","0,034722",54,"139,774818","0,887081"
2205,"0,006346","0,043951","0,045356","0,037269",54,"132,921474","0,839931"
2206,"0,005670","0,047073","0,045492","0,034928",54,"133,162666","0,842439"
2207,"0,006013","0,042811","0,046180","0,045851",53,"140,855340","0,871323"
2208,"0,008055","0,043923","0,050062","0,037466",53,"139,505720","0,944566"
2209,"0,007332","0,044442","0,046406","0,046166",55,"144,345902","0,843741"
2210,"0,007793","0,052105","0,046017","0,029662",55,"135,576485","0,836676"
2211,"0,005836","0,042373","0,043068","0,043649",55,"134,926923","0,783057"
2212,"0,008720","0,053011","0,048789","0,033150",55,"143,670004","0,887066"
2213,"0,005994","0,046756","0,046409","0,043023",56,"142,182140","0,828731"
