Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,,Captura,Procesamiento,Tracking,Escritura
260,"0,013188","0,040367","0,013181","0,016257",6,0,0,0,"14,905453","13,54146","6,081104",,,,,
261,"0,010292","0,029408","0,021554","0,015588",6,0,0,0,"10,054111","7,858992","5,877018",,,,,
262,"0,010506","0,034208","0,011553","0,016771",6,0,0,0,"7,450342","9,704113","11,789799",,,,,
263,"0,010358","0,02617","0,020786","0,015621",6,0,0,0,"3,885746","8,215189","8,74424",,,,,
264,"0,01076","0,032845","0,021446","0,015587",5,0,0,0,"4,106998","9,713888","13,977289",,,,,
265,"0,01387","0,034217","0,014658","0,017867",6,0,0,0,"5,645275","9,117842","13,898849",,,,,
266,"0,015357","0,030448","0,013519","0,018655",6,0,0,0,"9,133577","8,173227","6,100178",,,,,
267,"0,011963","0,02489","0,014181","0,015383",6,0,0,0,"3,922701","8,464813","7,875919",,,,,
268,"0,013275","0,025552","0,021841","0,017684",6,0,0,0,"4,065752","8,250237","8,821011",,,,,
269,"0,01225","0,032857","0,020249","0,019089",6,0,0,0,"6,436348","10,691643","11,232853",,,,,
270,"0,010897","0,033273","0,012478","0,017051",6,0,0,0,"6,779432","15,347481","6,739855",,,,,
271,"0,011048","0,026152","0,011549","0,016361",5,0,0,0,"5,247593","9,552002","6,50692",,,,,
272,"0,014304","0,023609","0,022151","0,022753",5,0,0,0,"3,930569","8,404016","6,722927",,,,,
273,"0,01299","0,035441","0,023545","0,01991",5,0,0,0,"3,535509","9,021282","15,077829",,,,,
274,"0,012456","0,035178","0,014708","0,029567",5,0,0,0,"3,317833","8,319378","17,154217",,,,,
275,"0,017044","0,034156","0,02524","0,019704",4,0,0,0,"4,27413","10,161161","9,792805",,,,,
276,"0,011586","0,035578","0,015242","0,013895",4,0,0,0,"3,627777","12,303829","14,439344",,,,,
277,"0,010876","0,027934","0,012015","0,019928",4,0,0,0,"8,271694","7,932901","6,159306",,,,,
278,"0,011218","0,026328","0,012051","0,016825",4,0,0,0,"6,441593","8,044481","6,358624",,,,,
279,"0,01155","0,02481","0,019022","0,016029",4,0,0,0,"3,968716","9,349585","6,283045",,,,,
280,"0,011643","0,029909","0,012305","0,01748",4,0,0,0,"7,095337","9,31859","9,158373",,,,,
281,"0,010606","0,023815","0,011632","0,019266",4,0,0,0,"3,895998","9,370565","6,332159",,,,,
282,"0,011265","0,023586","0,012202","0,01836",4,0,0,0,"5,459785","7,90906","5,881786",,,,,
283,"0,011572","0,023691","0,017559","0,017393",4,0,0,0,"4,138947","7,954836","7,113934",,,,,
284,"0,011034","0,028862","0,017936","0,018685",4,0,0,0,"4,904032","9,432316","9,769678",,,,,
285,"0,010188","0,029488","0,01101","0,018327",4,0,0,0,"5,277872","9,660959","9,803295",,,,,
286,"0,012765","0,024549","0,012029","0,018413",4,0,0,0,"6,310225","8,054256","5,831242",,,,,
287,"0,015145","0,027202","0,010124","0,016974",4,0,0,0,"6,961823","7,967472","7,559538",,,,,
288,"0,011573","0,024925","0,010568","0,015175",4,0,0,0,"6,706715","7,904768","5,846262",,,,,
289,"0,010312","0,023106","0,017019","0,019554",4,0,0,0,"3,752708","8,056641","6,364822",,,,,
290,"0,011575","0,028898","0,011445","0,021725",4,0,0,0,"5,810976","9,553671","8,938313",,,,,
291,"0,012835","0,024067","0,011638","0,019209",4,0,0,0,"3,706455","8,542299","7,283688",,,,,
292,"0,011566","0,026602","0,011493","0,018753",4,0,0,0,"8,513451","7,901669","5,70941",,,,,
293,"0,011864","0,030094","0,011113","0,023027",4,0,0,0,"9,787321","9,954453","5,794764",,,,,
294,"0,010857","0,028071","0,01089","0,020233",4,0,0,0,"4,805803","8,013487","6,54006",,,,,
295,"0,012833","0,027501","0,012773","0,019377",4,0,0,0,"6,89888","7,998228","6,277084",,,,,
296,"0,010908","0,029135","0,009979","0,018983",4,0,0,0,"8,624792","8,011103","6,109238",,,,,
297,"0,011914","0,024207","0,019637","0,022255",3,0,0,0,"4,029989","9,253502","6,035566",,,,,
298,"0,01033","0,039786","0,010671","0,020221",3,0,0,0,"20,748377","8,036137","5,834818",,,,,
299,"0,010482","0,025144","0,011537","0,01972",3,0,0,0,"6,646633","7,936239","5,703449",,,,,
300,"0,01165","0,027887","0,010169","0,016949",3,0,0,0,"9,438992","7,993698","5,815029",,,,,
301,"0,012042","0,022988","0,013484","0,024974",3,0,0,0,"4,234552","8,057594","5,964279",,,,,
302,"0,014719","0,02722","0,013349","0,019574",3,0,0,0,"4,977703","9,689093","6,532431",,,,,
303,"0,010562","0,03995","0,016904","0,021403",3,0,0,0,"6,641865","13,123751","10,142565",,,,,
304,"0,011164","0,039801","0,036824","0,021315",3,0,0,0,"7,364273","12,968779","11,648178",,,,,
305,"0,010108","0,052506","0,019148","0,026874",4,0,0,0,"6,55961","19,035816","20,46442",,,,,
306,"0,010432","0,04243","0,018449","0,016426",4,0,0,0,"6,206989","18,802881","9,937763",,,,,
307,"0,010839","0,062376","0,013179","0,015859",4,0,0,0,"22,594452","20,772696","8,765697",,,,,
308,"0,013303","0,033016","0,009391","0,016546",4,0,0,0,"7,597923","12,185097","7,040262",,,,,
309,"0,014149","0,031802","0,012541","0,016593",4,0,0,0,"3,844023","12,794256","8,300781",,,,,
310,"0,012072","0,033757","0,016255","0,016761",4,0,0,0,"5,41091","12,359381","8,351088",,,,,
311,"0,01043","0,036489","0,013053","0,014448",4,0,0,0,"9,048462","11,615753","8,145809",,,,,
312,"0,010493","0,031836","0,015114","0,013131",4,0,0,0,"4,699707","12,604237","7,88641",,,,,
313,"0,011334","0,031788","0,010673","0,017222",4,0,0,0,"4,783869","12,492418","7,831097",,,,,
314,"0,014139","0,049927","0,01144","0,018873",4,0,0,0,"12,568474","15,97023","16,023874",,,,,
315,"0,011535","0,028353","0,013786","0,013946",4,0,0,0,"9,273052","8,099318","5,977869",,,,,
316,"0,009942","0,03159","0,030087","0,017546",4,0,0,0,"8,281708","8,936167","8,700609",,,,,
317,"0,011125","0,045804","0,017792","0,014482",6,0,0,0,"6,480932","15,609741","17,084837",,,,,
318,"0,014768","0,040094","0,01309","0,017637",6,0,0,0,"16,139269","13,023853","6,057262",,,,,
319,"0,012823","0,025155","0,016942","0,013961",5,0,0,0,"6,869555","7,94816","6,05607",,,,,
320,"0,011116","0,027597","0,01371","0,016061",6,0,0,0,"4,151344","9,692192","9,648561",,,,,
321,"0,011655","0,025755","0,015459","0,01873",7,0,0,0,"6,577015","8,444071","6,453037",,,,,
322,"0,011733","0,027043","0,013062","0,022304",7,0,0,0,"7,090092","8,972645","6,766796",,,,,
323,"0,010781","0,025159","0,01487","0,025031",7,0,0,0,"6,75106","8,02207","6,107569",,,,,
324,"0,010056","0,027223","0,016398","0,01581",6,0,0,0,"7,012844","8,757591","6,668329",,,,,
325,"0,013463","0,029608","0,014644","0,021178",6,0,0,0,"9,399414","8,055687","6,019354",,,,,
326,"0,016885","0,025478","0,012878","0,023539",6,0,0,0,"6,097317","7,87878","5,792856",,,,,
327,"0,014058","0,025296","0,016268","0,021494",5,0,0,0,"7,25174","7,955313","5,684137",,,,,
328,"0,02107","0,026685","0,017521","0,023069",5,0,0,0,"5,963326","8,955479","6,827593",,,,,
329,"0,013182","0,029057","0,012403","0,019241",5,0,0,0,"3,527164","8,384705","12,751341",,,,,
330,"0,010912","0,028438","0,012777","0,020896",5,0,0,0,"7,103443","8,979559","5,92041",,,,,
331,"0,011458","0,023715","0,01225","0,017613",5,0,0,0,"3,700256","7,974148","7,514238",,,,,
332,"0,01053","0,024352","0,017943","0,017717",5,0,0,0,"6,182432","8,082867","5,652428",,,,,
333,"0,013462","0,028055","0,018122","0,019499",5,0,0,0,"3,4554","9,737492","10,551214",,,,,
334,"0,010092","0,028748","0,013316","0,015464",5,0,0,0,"3,674984","9,460449","11,264086",,,,,
335,"0,011299","0,025758","0,012644","0,015818",5,0,0,0,"6,411552","8,274317","6,520987",,,,,
336,"0,011791","0,024473","0,012756","0,015478",5,0,0,0,"5,93996","8,038044","6,206989",,,,,
337,"0,013502","0,0286","0,011231","0,018931",5,0,0,0,"10,402203","7,914066","5,809307",,,,,
338,"0,012755","0,025359","0,016131","0,019232",5,0,0,0,"4,365444","9,737015","5,830526",,,,,
339,"0,011322","0,026754","0,01185","0,02176",5,0,0,0,"3,765106","9,391308","9,137869",,,,,
340,"0,011547","0,027114","0,012304","0,022657",5,0,0,0,"8,170366","7,901907","5,548716",,,,,
341,"0,012639","0,024588","0,020912","0,016375",5,0,0,0,"6,866455","7,893801","5,660295",,,,,
342,"0,012333","0,031414","0,016185","0,028788",5,0,0,0,"4,980087","12,578487","9,465694",,,,,
343,"0,012588","0,027496","0,018592","0,02549",5,0,0,0,"7,214546","9,119034","6,608725",,,,,
344,"0,01318","0,030558","0,021715","0,019426",5,0,0,0,"4,489899","10,047197","10,804892",,,,,
345,"0,011866","0,036676","0,012773","0,025379",5,0,0,0,"4,139662","11,316299","13,477802",,,,,
346,"0,011508","0,02867","0,017207","0,023493",5,0,0,0,"4,449368","9,880543","6,928682",,,,,
347,"0,010896","0,02889","0,01504","0,015401",5,0,0,0,"4,208803","9,543419","10,292768",,,,,
348,"0,011056","0,02882","0,015533","0,015618",5,0,0,0,"6,552458","9,189129","8,30555",,,,,
349,"0,011675","0,027594","0,010958","0,018246",5,0,0,0,"5,072117","9,987354","5,903244",,,,,
350,"0,011389","0,025328","0,018761","0,014212",5,0,0,0,"3,894091","9,454012","6,899834",,,,,
351,"0,011652","0,029571","0,01554","0,016808",5,0,0,0,"3,859043","10,087013","11,149406",,,,,
352,"0,010583","0,027963","0,023226","0,017356",6,0,0,0,"4,174948","9,460449","9,194136",,,,,
353,"0,016347","0,033881","0,014174","0,020397",6,0,0,0,"5,43499","10,844469","13,288498",,,,,
354,"0,013087","0,027493","0,016513","0,014806",6,0,0,0,"3,877163","11,298656","7,050276",,,,,
355,"0,014304","0,02789","0,014323","0,016453",6,0,0,0,"4,930973","10,727644","7,123947",,,,,
356,"0,011727","0,026531","0,012649","0,019719",6,0,0,0,"3,999233","11,405945","6,736517",,,,,
357,"0,011254","0,027896","0,014968","0,022776",6,0,0,0,"9,782314","8,134127","5,652428",,,,,
358,"0,011622","0,026982","0,014419","0,017594",5,0,0,0,"7,897139","8,221388","6,496429",,,,,
359,"0,011002","0,026555","0,020388","0,014378",5,0,0,0,"6,463528","8,953571","6,333113",,,,,
360,"0,011691","0,029796","0,019086","0,015745",5,0,0,0,"4,507065","10,590553","10,397434",,,,,
361,"0,011457","0,030261","0,014388","0,023779",6,0,0,0,"5,12886","9,318113","11,531115",,,,,
362,"0,013151","0,025807","0,013253","0,020576",6,0,0,0,"3,707647","8,018494","9,74369",,,,,
363,"0,011592","0,027129","0,020115","0,016514",6,0,0,0,"3,818035","9,571075","9,367704",,,,,
364,"0,0133","0,031216","0,021041","0,016503",6,0,0,0,"8,533955","8,95834","9,366274",,,,,
365,"0,010802","0,030907","0,013293","0,01977",6,0,0,0,"4,199028","11,079788","11,410713",,,,,
366,"0,012347","0,026122","0,016704","0,018054",6,0,0,0,"4,290342","10,557175","6,517649",,,,,
367,"0,011065","0,029405","0,016364","0,016745",6,0,0,0,"4,808426","9,978771","9,152412",,,,,
368,"0,01265","0,028224","0,018226","0,015552",6,0,0,0,"4,379272","7,998705","10,701418",,,,,
369,"0,010518","0,028786","0,013976","0,018573",6,0,0,0,"7,04217","7,985592","8,767843",,,,,
370,"0,011646","0,0316","0,013048","0,01809",6,0,0,0,"3,818274","8,734703","14,010191",,,,,
371,"0,013729","0,025652","0,01505","0,016133",6,0,0,0,"5,751848","8,063555","6,230831",,,,,
372,"0,013255","0,029127","0,014656","0,018711",6,0,0,0,"6,352663","8,156776","7,862091",,,,,
373,"0,012264","0,026466","0,017757","0,019774",6,0,0,0,"4,080296","8,443832","9,21607",,,,,
374,"0,012202","0,029706","0,014648","0,014959",6,0,0,0,"5,018473","10,25176","9,873629",,,,,
375,"0,010367","0,026279","0,019495","0,014225",6,0,0,0,"3,793716","8,431911","9,675026",,,,,
376,"0,015804","0,031578","0,01541","0,017937",6,0,0,0,"5,952835","11,086226","9,441376",,,,,
377,"0,014356","0,026929","0,013847","0,020187",6,0,0,0,"4,149199","10,45084","6,833315",,,,,
378,"0,013234","0,024998","0,012308","0,016281",6,0,0,0,"3,85952","8,136988","8,599281",,,,,
379,"0,010837","0,025575","0,018619","0,016486",6,0,0,0,"6,749868","8,05378","6,282091",,,,,
380,"0,01041","0,031251","0,01636","0,017096",6,0,0,0,"4,056454","8,885622","12,28857",,,,,
381,"0,015379","0,031835","0,019203","0,016022",6,0,0,0,"13,426065","7,9","5,821228",,,,,
382,"0,010781","0,030478","0,01849","0,014856",6,0,0,0,"5,35965","9,78303","10,793209",,,,,
383,"0,01065","0,02982","0,017828","0,01368",6,0,0,0,"4,116774","9,438038","11,583805",,,,,
384,"0,010491","0,029849","0,012498","0,013623",6,0,0,0,"3,899336","9,342909","12,121677",,,,,
385,"0,013326","0,028977","0,012272","0,020709",6,0,0,0,"10,32877","7,952929","5,753279",,,,,
386,"0,01221","0,024373","0,0143","0,01368",6,0,0,0,"3,990412","8,20756","7,414818",,,,,
387,"0,013181","0,026788","0,014636","0,012115",6,0,0,0,"4,225731","8,431196","8,450985",,,,,
388,"0,011013","0,02768","0,011672","0,012941",6,0,0,0,"4,829168","8,810043","9,532452",,,,,
389,"0,010811","0,025046","0,012354","0,014766",6,0,0,0,"6,579161","7,959843","5,61285",,,,,
390,"0,014866","0,023601","0,011086","0,013849",6,0,0,0,"4,96006","8,149862","5,826712",,,,,
391,"0,014981","0,023208","0,012515","0,014161",6,0,0,0,"4,422426","8,322716","6,163597",,,,,
392,"0,0144","0,025317","0,012823","0,013724",6,0,0,0,"5,002975","8,658171","6,694555",,,,,
393,"0,010665","0,023996","0,01075","0,014262",6,0,0,0,"4,046202","8,246422","7,455111",,,,,
394,"0,015298","0,023791","0,011868","0,014654",6,0,0,0,"4,272938","8,253574","6,993532",,,,,
395,"0,013539","0,024415","0,016903","0,015201",6,0,0,0,"4,307747","8,700609","6,715536",,,,,
396,"0,011354","0,029049","0,013035","0,013771",6,0,0,0,"5,504131","8,937597","10,354757",,,,,
397,"0,012901","0,032332","0,013851","0,015602",6,0,0,0,"13,894796","7,943153","5,674124",,,,,
398,"0,01031","0,025188","0,013335","0,01261",6,0,0,0,"5,570173","7,973909","7,114887",,,,,
399,"0,012288","0,032652","0,011927","0,013519",6,0,0,0,"12,774229","9,638309","5,970955",,,,,
400,"0,011815","0,02443","0,010816","0,016507",6,0,0,0,"6,636381","7,931471","5,706549",,,,,
401,"0,01164","0,022953","0,016242","0,016998",6,0,0,0,"4,027367","8,466482","6,075382",,,,,
402,"0,011082","0,031286","0,015445","0,012821",6,0,0,0,"10,364532","7,986307","5,605459",,,,,
403,"0,010439","0,026492","0,02011","0,012201",6,0,0,0,"5,293846","8,538723","8,182764",,,,,
404,"0,012687","0,031177","0,013335","0,014363",6,0,0,0,"7,733345","9,32622","9,891987",,,,,
405,"0,011935","0,025519","0,021621","0,016812",6,0,0,0,"3,936768","8,932114","7,936239",,,,,
406,"0,010335","0,033619","0,015816","0,01303",6,0,0,0,"4,121304","11,630297","12,916327",,,,,
407,"0,012414","0,027482","0,011619","0,01434",6,0,0,0,"3,514051","8,825541","6,771803",,,,,
408,"0,01068","0,023716","0,010767","0,015381",6,0,0,0,"3,869057","8,858919","6,389141",,,,,
409,"0,011654","0,023855","0,018089","0,017378",6,0,0,0,"3,911257","8,371353","6,491661",,,,,
410,"0,012446","0,029031","0,013762","0,014254",6,0,0,0,"3,59726","10,878325","10,251999",,,,,
411,"0,010874","0,026734","0,011324","0,013547",6,0,0,0,"8,666515","7,933617","5,716562",,,,,
412,"0,010452","0,023351","0,010426","0,016394",6,0,0,0,"3,627062","8,270979","6,999493",,,,,
413,"0,013122","0,023427","0,013738","0,014913",5,0,0,0,"4,112244","8,033037","6,56271",,,,,
414,"0,011824","0,026521","0,01446","0,01487",5,0,0,0,"6,165981","9,655476","6,142616",,,,,
415,"0,015763","0,027211","0,010938","0,014362",5,0,0,0,"5,790234","10,061502","6,39534",,,,,
416,"0,013307","0,023026","0,017509","0,012578",5,0,0,0,"4,187346","8,080959","6,292343",,,,,
417,"0,016639","0,029565","0,01718","0,012719",5,0,0,0,"4,502058","10,687828","9,728432",,,,,
418,"0,012024","0,026908","0,012844","0,013457",5,0,0,0,"4,569292","9,035349","8,470058",,,,,
419,"0,011727","0,024251","0,013033","0,013537",4,0,0,0,"3,83997","8,501053","7,246017",,,,,
420,"0,010967","0,024786","0,013093","0,015734",4,0,0,0,"4,019976","8,038759","7,694244",,,,,
421,"0,013199","0,028137","0,012961","0,017709",4,0,0,0,"4,083633","8,64625","8,034706",,,,,
422,"0,011168","0,026985","0,01655","0,012539",4,0,0,0,"4,435539","9,496689","6,237984",,,,,
423,"0,012225","0,030773","0,011913","0,014164",4,0,0,0,"11,544704","8,017778","5,939484",,,,,
424,"0,015654","0,034927","0,013286","0,014472",4,0,0,0,"13,46612","8,36587","6,477833",,,,,
425,"0,01036","0,025161","0,013805","0,012897",4,0,0,0,"6,087065","8,267641","6,075621",,,,,
426,"0,010988","0,02442","0,010303","0,013929",4,0,0,0,"4,660845","7,870197","5,556345",,,,,
427,"0,011833","0,025664","0,012377","0,015764",4,0,0,0,"6,304264","8,09145","6,186247",,,,,
428,"0,015845","0,024605","0,013701","0,014492",4,0,0,0,"3,941298","9,013176","7,116079",,,,,
429,"0,014917","0,024749","0,016214","0,012804",4,0,0,0,"4,94957","7,94363","6,430626",,,,,
430,"0,010747","0,027977","0,009564","0,014264",4,0,0,0,"4,230976","9,28688","9,772062",,,,,
431,"0,011702","0,022384","0,010384","0,011579",4,0,0,0,"4,083633","8,059263","5,577326",,,,,
432,"0,011389","0,02454","0,012589","0,014087",4,0,0,0,"5,76067","7,980824","5,867958",,,,,
433,"0,011388","0,025701","0,017048","0,01425",4,0,0,0,"4,460335","8,785725","7,881641",,,,,
434,"0,010517","0,029483","0,012599","0,015264",4,0,0,0,"3,701925","11,031389","9,23419",,,,,
435,"0,011501","0,026246","0,013167","0,011244",4,0,0,0,"3,373384","9,361029","8,02803",,,,,
436,"0,010525","0,02986","0,009496","0,014599",4,0,0,0,"10,697603","8,870602","6,033897",,,,,
437,"0,010151","0,021953","0,009822","0,013138",4,0,0,0,"3,746986","8,069277","5,772591",,,,,
438,"0,01052","0,022246","0,010953","0,01178",4,0,0,0,"4,379272","7,905722","5,629778",,,,,
439,"0,010449","0,024549","0,009385","0,011325",4,0,0,0,"5,931616","7,913589","5,645514",,,,,
440,"0,011679","0,024221","0,009364","0,011037",4,0,0,0,"3,767729","7,929564","5,908728",,,,,
441,"0,012643","0,022435","0,009661","0,011215",4,0,0,0,"3,743649","7,928848","5,986452",,,,,
442,"0,010745","0,023373","0,009817","0,010656",4,0,0,0,"5,103827","7,935286","5,613089",,,,,
443,"0,010566","0,024194","0,009816","0,016316",4,0,0,0,"6,065845","7,950068","5,627394",,,,,
444,"0,010721","0,022734","0,012764","0,016798",4,0,0,0,"4,595757","8,018017","5,750656",,,,,
445,"0,015803","0,0256","0,012002","0,012752",4,0,0,0,"7,341862","8,071661","5,959988",,,,,
446,"0,010516","0,027126","0,011361","0,014296",5,0,0,0,"9,086847","7,922649","5,567789",,,,,
447,"0,011092","0,024003","0,010042","0,020379",5,0,0,0,"6,253004","7,976532","5,524874",,,,,
448,"0,010136","0,022025","0,01841","0,011505",5,0,0,0,"3,726721","7,968903","5,854845",,,,,
449,"0,010108","0,032083","0,010473","0,014397",5,0,0,0,"5,52392","7,859707","6,039858",,,,,
450,"0,010264","0,023425","0,015758","0,017226",5,0,0,0,"4,24552","7,920742","6,386757",,,,,
451,"0,010217","0,027194","0,010748","0,012044",5,0,0,0,"4,247904","9,716034","8,754969",,,,,
452,"0,012171","0,026651","0,0156","0,016576",5,0,0,0,"5,311489","7,908344","8,258343",,,,,
453,"0,010192","0,027739","0,015591","0,013616",5,0,0,0,"3,786325","9,776115","9,205818",,,,,
454,"0,010533","0,026551","0,016248","0,015074",5,0,0,0,"4,025221","9,006023","9,027243",,,,,
455,"0,010214","0,025993","0,017406","0,016961",5,0,0,0,"3,61371","9,743214","6,929398",,,,,
456,"0,013156","0,029043","0,018734","0,014627",5,0,0,0,"3,768921","10,533571","10,118008",,,,,
457,"0,011135","0,030694","0,011385","0,018164",5,0,0,0,"4,038334","10,699511","10,150194",,,,,
458,"0,013688","0,024136","0,019575","0,015055",5,0,0,0,"4,353285","8,27837","6,863594",,,,,
459,"0,01082","0,03268","0,014483","0,014187",5,0,0,0,"5,890369","9,909391","10,014057",,,,,
460,"0,010121","0,028309","0,012197","0,013715",5,0,0,0,"3,777742","10,252953","9,20558",,,,,
461,"0,010905","0,023437","0,011476","0,014491",5,0,0,0,"3,982782","7,953644","7,100344",,,,,
462,"0,010988","0,023554","0,010664","0,016529",5,0,0,0,"4,794836","7,896662","6,391525",,,,,
463,"0,011925","0,02557","0,019367","0,01379",5,0,0,0,"3,978968","8,132696","7,985115",,,,,
464,"0,010381","0,029909","0,01232","0,014137",5,0,0,0,"3,334045","9,231567","10,333061",,,,,
465,"0,0108","0,024031","0,012644","0,014361",5,0,0,0,"4,510403","8,60405","6,547689",,,,,
466,"0,013236","0,024513","0,011032","0,015896",5,0,0,0,"5,586624","8,605003","6,135464",,,,,
467,"0,010618","0,024114","0,017115","0,014229",5,0,0,0,"3,617048","9,070158","7,080317",,,,,
468,"0,0107","0,027556","0,018214","0,013888",5,0,0,0,"3,427982","9,709358","8,81052",,,,,
469,"0,010217","0,030164","0,010562","0,015392",5,0,0,0,"5,419493","10,2458","9,63521",,,,,
470,"0,010992","0,023264","0,017034","0,018106",5,0,0,0,"3,961086","8,575678","6,113529",,,,,
471,"0,011609","0,02996","0,014647","0,014118",5,0,0,0,"4,58622","12,816906","7,380247",,,,,
472,"0,010411","0,028068","0,010039","0,015768",5,0,0,0,"7,478476","8,688688","6,026506",,,,,
473,"0,01045","0,02355","0,01306","0,013033",5,0,0,0,"3,935575","8,564472","5,669832",,,,,
474,"0,010873","0,027918","0,018645","0,011497",5,0,0,0,"8,69751","8,636236","5,756855",,,,,
475,"0,01234","0,041798","0,016967","0,011934",5,0,0,0,"4,987001","13,450861","13,946295",,,,,
476,"0,010653","0,042026","0,018834","0,012324",5,0,0,0,"11,898279","12,35342","8,29792",,,,,
477,"0,01044","0,039757","0,012803","0,012356",5,0,0,0,"7,15065","16,224146","8,810043",,,,,
478,"0,010752","0,035396","0,0132","0,017095",5,0,0,0,"5,976677","12,605667","8,776188",,,,,
