Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
315,0,"0,018943",0,0,0,"0,000000",0,0,"2,821922","7,225752","4,021406"
316,0,"0,022172",0,0,0,"0,000000",0,0,"2,562523","6,555796","6,657600"
317,0,"0,022238",0,0,0,"0,000000",0,0,"3,021955","7,656336","4,377842"
318,0,"0,017822",0,0,0,"0,000000",0,0,"2,111912","6,210327","3,888845"
319,0,"0,018335",0,0,0,"0,000000",0,0,"2,718925","6,937504","3,967762"
320,0,"0,019181",0,0,0,"0,000000",0,0,"1,904726","5,802631","5,583286"
321,0,"0,017824",0,0,0,"0,000000",0,0,"2,353668","5,909443","4,123211"
322,0,"0,024979",0,0,0,"0,000000",0,0,"2,017021","6,431103","7,805109"
323,0,"0,039240",0,0,0,"0,000000",0,0,"7,386923","16,739845","6,439686"
324,0,"0,032142",0,0,0,"0,000000",0,0,"2,626181","9,654045","6,782770"
325,0,"0,023931",0,0,0,"0,000000",0,0,"2,966881","8,276224","4,667997"
326,0,"0,022762",0,0,0,"0,000000",0,0,"3,055811","8,222103","4,895210"
327,0,"0,024334",0,0,0,"0,000000",0,0,"2,842426","8,841753","5,100012"
328,0,"0,025050",0,0,0,"0,000000",0,0,"2,713442","8,239269","5,977154"
329,0,"0,025324",0,0,0,"0,000000",0,0,"2,986431","8,356810","5,756140"
330,0,"0,023966",0,0,0,"0,000000",0,0,"2,555370","9,487867","5,201101"
331,0,"0,022684",0,0,0,"0,000000",0,0,"4,012823","8,055210","4,731178"
332,0,"0,022433",0,0,0,"0,000000",0,0,"2,408981","8,586645","4,995108"
333,0,"0,023773",0,0,0,"0,000000",0,0,"3,378868","7,684946","5,222797"
334,0,"0,025680",0,0,0,"0,000000",0,0,"2,605677","7,892609","4,740477"
335,0,"0,019758",0,0,0,"0,000000",0,0,"2,426863","8,150339","4,194975"
336,0,"0,020817",0,0,0,"0,000000",0,0,"2,763271","7,981062","4,959583"
337,0,"0,024404",0,0,0,"0,000000",0,0,"2,855062","10,590315","5,384445"
338,0,"0,019219",0,0,0,"0,000000",0,0,"2,160072","6,192923","4,302025"
339,0,"0,018116",0,0,0,"0,000000",0,0,"2,149343","5,911350","5,193710"
340,0,"0,019864",0,0,0,"0,000000",0,0,"2,607107","6,051779","5,350828"
341,0,"0,022142",0,0,0,"0,000000",0,0,"2,615690","8,248806","3,935575"
342,0,"0,020539",0,0,0,"0,000000",0,0,"3,497839","7,652760","3,981590"
343,0,"0,019949",0,0,0,"0,000000",0,0,"2,395153","6,686926","4,194021"
344,0,"0,021450",0,0,0,"0,000000",0,0,"2,689362","7,373095","5,500555"
345,0,"0,019943",0,0,0,"0,000000",0,0,"2,620697","5,868912","4,558802"
346,0,"0,019335",0,0,0,"0,000000",0,0,"1,950979","6,916285","4,486322"
347,0,"0,021184",0,0,0,"0,000000",0,0,"2,225161","6,589890","4,933834"
348,0,"0,020275",0,0,0,"0,000000",0,0,"3,127813","7,527351","3,871679"
349,0,"0,020162",0,0,0,"0,000000",0,0,"2,461433","8,082151","3,988981"
350,0,"0,017408",0,0,0,"0,000000",0,0,"2,305269","5,896091","4,417658"
351,0,"0,016348",0,0,0,"0,000000",0,0,"2,012968","5,878925","3,905535"
352,0,"0,019531",0,0,0,"0,000000",0,0,"2,357721","5,805254","4,781008"
353,0,"0,021867",0,0,0,"0,000000",0,0,"2,159834","6,304026","5,341053"
354,0,"0,020898",0,0,0,"0,000000",0,0,"2,153873","6,735802","4,386425"
355,0,"0,021931",0,0,0,"0,000000",0,0,"4,775763","6,396055","4,960537"
356,0,"0,020244",0,0,0,"0,000000",0,0,"2,196074","7,301331","4,004002"
357,0,"0,019881",0,0,0,"0,000000",0,0,"2,165556","5,834103","5,239964"
358,0,"0,018913",0,0,0,"0,000000",0,0,"2,223015","7,789373","4,267216"
359,0,"0,021366",0,0,0,"0,000000",0,0,"3,669024","6,237984","4,838705"
360,0,"0,022067",0,0,0,"0,000000",0,0,"2,500296","8,133173","3,789902"
361,0,"0,018492",0,0,0,"0,000000",0,0,"2,456427","6,158829","4,780293"
362,0,"0,020431",0,0,0,"0,000000",0,0,"2,172232","8,725882","3,685713"
363,0,"0,023731",0,0,0,"0,000000",0,0,"3,036261","8,277655","4,405737"
364,0,"0,026319",0,0,0,"0,000000",0,0,"6,206751","7,798195","4,079342"
365,0,"0,020762",0,0,0,"0,000000",0,0,"3,178358","6,207705","5,285501"
366,0,"0,022745",0,0,0,"0,000000",0,0,"2,389669","7,000685","4,367828"
367,0,"0,020811",0,0,0,"0,000000",0,0,"2,438307","6,426573","4,896164"
368,0,"0,018702",0,0,0,"0,000000",0,0,"2,738476","5,892754","4,060984"
369,0,"0,023038",0,0,0,"0,000000",0,0,"2,755165","10,033131","4,694462"
370,0,"0,018304",0,0,0,"0,000000",0,0,"2,713203","5,770683","3,931284"
371,0,"0,020846",0,0,0,"0,000000",0,0,"2,482891","6,985188","4,482031"
372,0,"0,021808",0,0,0,"0,000000",0,0,"2,168179","9,978056","4,417896"
373,0,"0,017563",0,0,0,"0,000000",0,0,"2,903223","5,885363","3,875256"
374,0,"0,022294",0,0,0,"0,000000",0,0,"3,195763","9,066105","4,453659"
375,0,"0,020838",0,0,0,"0,000000",0,0,"3,599644","6,922722","3,818035"
376,0,"0,020121",0,0,0,"0,000000",0,0,"3,826618","7,771969","3,846407"
377,0,"0,017162",0,0,0,"0,000000",0,0,"1,930714","6,271124","4,479885"
378,0,"0,018132",0,0,0,"0,000000",0,0,"2,074718","5,818367","4,550457"
379,0,"0,018440",0,0,0,"0,000000",0,0,"2,170801","7,055283","4,861116"
380,0,"0,018208",0,0,0,"0,000000",0,0,"2,365828","6,074429","3,681660"
381,0,"0,017763",0,0,0,"0,000000",0,0,"2,553701","6,021738","4,520178"
382,0,"0,017888",0,0,0,"0,000000",0,0,"2,416372","5,767345","4,519463"
383,0,"0,023809",0,0,0,"0,000000",0,0,"3,122568","8,265972","6,439209"
384,0,"0,019229",0,0,0,"0,000000",0,0,"2,767324","6,048203","3,770590"
385,0,"0,017356",0,0,0,"0,000000",0,0,"2,748728","6,244659","3,734827"
386,0,"0,018371",0,0,0,"0,000000",0,0,"2,604008","6,993532","3,855944"
387,0,"0,020568",0,0,0,"0,000000",0,0,"3,173828","6,340027","4,699707"
388,0,"0,020593",0,0,0,"0,000000",0,0,"2,539873","6,880522","5,057335"
389,0,"0,019618",0,0,0,"0,000000",0,0,"2,316713","6,692171","5,106449"
390,0,"0,018620",0,0,0,"0,000000",0,0,"2,169371","8,155346","3,784418"
391,0,"0,016526",0,0,0,"0,000000",0,0,"2,256870","5,963087","3,668070"
392,0,"0,016394",0,0,0,"0,000000",0,0,"2,370596","5,826235","3,482342"
393,0,"0,018342",0,0,0,"0,000000",0,0,"2,166510","7,582903","3,942966"
394,0,"0,018064",0,0,0,"0,000000",0,0,"2,131224","5,787611","3,663063"
395,0,"0,016306",0,0,0,"0,000000",0,0,"2,287865","5,743504","3,628731"
396,0,"0,017673",0,0,0,"0,000000",0,0,"2,051353","7,151127","3,892422"
397,0,"0,018533",0,0,0,"0,000000",0,0,"1,949072","6,539583","4,075289"
398,0,"0,016650",0,0,0,"0,000000",0,0,"2,182722","5,982637","4,021883"
399,0,"0,017863",0,0,0,"0,000000",0,0,"2,111435","5,985498","4,217386"
400,0,"0,018699",0,0,0,"0,000000",0,0,"2,253294","5,841494","5,551100"
401,0,"0,019997",0,0,0,"0,000000",0,0,"2,094746","8,134842","3,988743"
402,0,"0,019139",0,0,0,"0,000000",0,0,"2,033234","5,912781","4,625559"
403,0,"0,024115",0,0,0,"0,000000",0,0,"3,317356","8,985996","4,571915"
404,0,"0,020737",0,0,0,"0,000000",0,0,"2,344608","7,432461","4,639387"
405,0,"0,025016",0,0,0,"0,000000",0,0,"3,925562","9,324789","5,816936"
406,0,"0,023445",0,0,0,"0,000000",0,0,"2,610207","7,052660","6,050587"
407,0,"0,020352",0,0,0,"0,000000",0,0,"2,153158","6,443501","5,538940"
408,0,"0,024447",0,0,0,"0,000000",0,0,"3,127098","8,379221","5,403519"
409,0,"0,023754",0,0,0,"0,000000",0,0,"2,743483","6,768465","6,441355"
410,0,"0,024418",0,0,0,"0,000000",0,0,"3,832102","7,359505","5,653858"
411,0,"0,023132",0,0,0,"0,000000",0,0,"2,860785","8,386374","4,659653"
412,0,"0,022591",0,0,0,"0,000000",0,0,"3,126621","8,452654","4,670143"
413,0,"0,021742",0,0,0,"0,000000",0,0,"3,112316","7,591248","4,122972"
414,0,"0,022446",0,0,0,"0,000000",0,0,"2,683163","8,447409","4,925966"
415,0,"0,022000",0,0,0,"0,000000",0,0,"2,655506","7,655144","5,260229"
416,0,"0,021000",0,0,0,"0,000000",0,0,"2,984047","8,059502","4,438877"
417,0,"0,020429",0,0,0,"0,000000",0,0,"2,406836","8,115292","4,405499"
418,0,"0,018703",0,0,0,"0,000000",0,0,"2,223730","6,302118","4,058599"
419,0,"0,017595",0,0,0,"0,000000",0,0,"2,512932","5,784035","4,776955"
420,0,"0,018814",0,0,0,"0,000000",0,0,"2,419233","8,285999","3,609657"
421,0,"0,021619",0,0,0,"0,000000",0,0,"2,512217","8,513451","4,566431"
422,0,"0,019466",0,0,0,"0,000000",0,0,"2,442837","6,835938","4,956007"
423,0,"0,018181",0,0,0,"0,000000",0,0,"2,212524","5,955696","3,617764"
424,0,"0,018253",0,0,0,"0,000000",0,0,"2,066135","6,067514","5,328417"
425,0,"0,018261",0,0,0,"0,000000",0,0,"2,491713","6,074429","4,695892"
426,0,"0,017253",0,0,0,"0,000000",0,0,"2,533436","6,774664","3,599644"
427,0,"0,017637",0,0,0,"0,000000",0,0,"2,530575","5,713940","3,559828"
428,0,"0,017554",0,0,0,"0,000000",0,0,"2,580643","5,796194","4,390955"
429,0,"0,018646",0,0,0,"0,000000",0,0,"2,255917","8,060455","3,568649"
430,0,"0,017655",0,0,0,"0,000000",0,0,"2,578735","5,711317","4,591227"
431,0,"0,017440",0,0,0,"0,000000",0,0,"2,175093","5,777597","4,690886"
432,0,"0,019168",0,0,0,"0,000000",0,0,"2,052307","7,287502","5,382299"
433,0,"0,018578",0,0,0,"0,000000",0,0,"2,984524","5,694866","3,852844"
434,0,"0,017642",0,0,0,"0,000000",0,0,"2,344608","5,839348","4,827023"
435,0,"0,018737",0,0,0,"0,000000",0,0,"2,125740","8,283615","3,638506"
436,0,"0,017824",0,0,0,"0,000000",0,0,"2,594948","6,047249","3,797770"
437,0,"0,017975",0,0,0,"0,000000",0,0,"2,165794","5,731344","4,413843"
438,0,"0,019410",0,0,0,"0,000000",0,0,"2,187014","7,663965","3,680229"
439,0,"0,017882",0,0,0,"0,000000",0,0,"2,602339","5,742073","4,306555"
440,0,"0,017626",0,0,0,"0,000000",0,0,"2,190828","5,811930","4,186630"
441,0,"0,021833",0,0,0,"0,000000",0,0,"2,262831","7,031441","6,165504"
442,0,"0,020323",0,0,0,"0,000000",0,0,"3,359556","6,907940","4,545212"
443,0,"0,018590",0,0,0,"0,000000",0,0,"2,407789","6,663561","4,682064"
444,0,"0,018317",0,0,0,"0,000000",0,0,"3,310204","6,763458","3,600121"
445,0,"0,017964",0,0,0,"0,000000",0,0,"2,148867","5,873203","4,910231"
446,0,"0,018431",0,0,0,"0,000000",0,0,"2,867222","5,692959","5,213261"
447,0,"0,020994",0,0,0,"0,000000",0,0,"2,622366","7,095814","6,650448"
448,0,"0,018079",0,0,0,"0,000000",0,0,"2,315044","5,747318","4,282475"
449,0,"0,017721",0,0,0,"0,000000",0,0,"2,265215","6,842852","3,730059"
450,0,"0,018340",0,0,0,"0,000000",0,0,"2,674341","6,719351","3,787994"
451,0,"0,020994",0,0,0,"0,000000",0,0,"2,540350","5,922556","5,297422"
452,0,"0,018190",0,0,0,"0,000000",0,0,"2,787352","6,815195","3,774643"
453,0,"0,019283",0,0,0,"0,000000",0,0,"2,654076","6,530285","4,008770"
454,0,"0,019182",0,0,0,"0,000000",0,0,"2,199650","6,440878","4,375935"
455,0,"0,019440",0,0,0,"0,000000",0,0,"3,487825","6,770134","3,644705"
456,0,"0,018479",0,0,0,"0,000000",0,0,"3,249884","5,715370","4,886866"
457,0,"0,017808",0,0,0,"0,000000",0,0,"2,372742","7,122755","3,890038"
458,0,"0,017116",0,0,0,"0,000000",0,0,"2,102613","6,956339","3,638506"
459,0,"0,016470",0,0,0,"0,000000",0,0,"2,398968","5,760908","3,585577"
460,0,"0,016292",0,0,0,"0,000000",0,0,"2,556562","5,784750","3,517151"
461,0,"0,018366",0,0,0,"0,000000",0,0,"2,553463","7,223129","3,820658"
462,0,"0,016764",0,0,0,"0,000000",0,0,"2,251863","5,733013","3,801346"
463,0,"0,019572",0,0,0,"0,000000",0,0,"3,841877","5,767584","3,865004"
464,0,"0,021813",0,0,0,"0,000000",0,0,"4,781246","6,254673","4,020691"
465,0,"0,019407",0,0,0,"0,000000",0,0,"2,993345","5,911112","4,541159"
466,0,"0,017145",0,0,0,"0,000000",0,0,"2,798080","5,847692","3,837109"
467,0,"0,016934",0,0,0,"0,000000",0,0,"2,470970","5,747557","3,762484"
468,0,"0,020341",0,0,0,"0,000000",0,0,"4,470348","6,941795","4,381418"
469,0,"0,018851",0,0,0,"0,000000",0,0,"2,067089","6,062508","4,866600"
470,0,"0,018436",0,0,0,"0,000000",0,0,"2,413034","6,454945","4,189491"
471,0,"0,017467",0,0,0,"0,000000",0,0,"2,309084","5,750895","4,512787"
472,0,"0,018762",0,0,0,"0,000000",0,0,"2,029181","6,066322","6,016731"
473,0,"0,016618",0,0,0,"0,000000",0,0,"2,446413","5,754232","3,798008"
474,0,"0,016932",0,0,0,"0,000000",0,0,"2,073050","5,746841","4,471540"
475,0,"0,017908",0,0,0,"0,000000",0,0,"2,138376","7,437229","3,772020"
476,0,"0,016543",0,0,0,"0,000000",0,0,"2,402067","5,776882","3,725529"
477,0,"0,019835",0,0,0,"0,000000",0,0,"4,282475","5,979300","4,832983"
478,0,"0,023820",0,0,0,"0,000000",0,0,"1,959324","8,076668","7,602692"
479,0,"0,019473",0,0,0,"0,000000",0,0,"2,428770","7,131338","4,879236"
480,0,"0,019022",0,0,0,"0,000000",0,0,"2,195835","6,543636","3,902912"
481,0,"0,023821",0,0,0,"0,000000",0,0,"2,678633","9,098530","4,710436"
482,0,"0,018954",0,0,0,"0,000000",0,0,"2,508640","6,842375","4,719734"
483,0,"0,023158",0,0,0,"0,000000",0,0,"2,757311","8,328438","4,927874"
484,0,"0,023864",0,0,0,"0,000000",0,0,"5,214214","6,762981","6,186008"
485,0,"0,023821",0,0,0,"0,000000",0,0,"3,116846","7,866383","4,726887"
486,0,"0,018587",0,0,0,"0,000000",0,0,"3,614664","6,005764","3,858566"
487,0,"0,022951",0,0,0,"0,000000",0,0,"3,241301","8,082867","5,001068"
488,0,"0,023780",0,0,0,"0,000000",0,0,"3,062248","8,536100","4,758358"
489,0,"0,025964",0,0,0,"0,000000",0,0,"2,485514","9,102345","4,252672"
490,0,"0,022203",0,0,0,"0,000000",0,0,"2,569914","8,340359","4,959106"
491,0,"0,018949",0,0,0,"0,000000",0,0,"2,535343","5,844116","4,366398"
492,0,"0,017899",0,0,0,"0,000000",0,0,"2,228498","6,818533","3,721476"
493,0,"0,023723",0,0,0,"0,000000",0,0,"2,458096","8,358240","6,232262"
494,0,"0,020189",0,0,0,"0,000000",0,0,"2,676725","8,049250","4,328489"
495,0,"0,020335",0,0,0,"0,000000",0,0,"2,862453","7,688284","4,607201"
496,0,"0,021498",0,0,0,"0,000000",0,0,"2,991438","8,098364","3,626585"
497,0,"0,022254",0,0,0,"0,000000",0,0,"3,826857","6,864071","5,264044"
498,0,"0,022706",0,0,0,"0,000000",0,0,"2,206087","7,707834","6,401777"
499,0,"0,023018",0,0,0,"0,000000",0,0,"2,412319","8,296967","4,651546"
500,0,"0,022689",0,0,0,"0,000000",0,0,"3,783464","7,439375","4,615784"
501,0,"0,022600",0,0,0,"0,000000",0,0,"2,770185","7,078648","4,571676"
502,0,"0,022765",0,0,0,"0,000000",0,0,"2,436876","8,374929","3,868818"
503,0,"0,017795",0,0,0,"0,000000",0,0,"2,288103","6,441355","3,741026"
504,0,"0,018477",0,0,0,"0,000000",0,0,"2,715826","6,880045","3,777742"
505,0,"0,019849",0,0,0,"0,000000",0,0,"2,767563","6,858349","5,473852"
506,0,"0,017766",0,0,0,"0,000000",0,0,"2,535105","7,156610","3,533602"
507,0,"0,017891",0,0,0,"0,000000",0,0,"2,587318","5,806923","3,788948"
508,0,"0,017424",0,0,0,"0,000000",0,0,"2,336740","5,841732","4,187822"
509,0,"0,018602",0,0,0,"0,000000",0,0,"2,444744","7,797003","3,670692"
510,0,"0,018224",0,0,0,"0,000000",0,0,"2,317667","5,728006","3,551006"
511,0,"0,016499",0,0,0,"0,000000",0,0,"2,467155","5,712509","3,817797"
512,0,"0,018376",0,0,0,"0,000000",0,0,"2,378464","7,353306","3,736019"
513,0,"0,017916",0,0,0,"0,000000",0,0,"2,796888","5,745888","3,750801"
514,0,"0,020184",0,0,0,"0,000000",0,0,"2,493143","5,998611","4,940033"
515,0,"0,017814",0,0,0,"0,000000",0,0,"2,229929","6,686687","4,335880"
516,0,"0,019272",0,0,0,"0,000000",0,0,"2,254963","6,744146","4,119158"
517,0,"0,017563",0,0,0,"0,000000",0,0,"2,383232","5,850077","3,669500"
518,0,"0,017455",0,0,0,"0,000000",0,0,"2,034187","6,690264","3,874779"
519,0,"0,018008",0,0,0,"0,000000",0,0,"3,269196","5,920649","3,735781"
520,0,"0,019238",0,0,0,"0,000000",0,0,"2,584219","5,879879","4,900217"
521,0,"0,016968",0,0,0,"0,000000",0,0,"2,116442","6,050587","3,728390"
522,0,"0,017931",0,0,0,"0,000000",0,0,"2,130747","7,135391","3,978968"
523,0,"0,017687",0,0,0,"0,000000",0,0,"2,291918","5,808592","4,335165"
524,0,"0,017139",0,0,0,"0,000000",0,0,"2,103806","5,757809","4,484415"
525,0,"0,016959",0,0,0,"0,000000",0,0,"2,097368","5,851984","3,906012"
526,0,"0,017587",0,0,0,"0,000000",0,0,"1,917839","5,939484","5,051136"
527,0,"0,016864",0,0,0,"0,000000",0,0,"2,053738","6,159306","3,727913"
528,0,"0,017426",0,0,0,"0,000000",0,0,"2,755880","5,975008","3,658295"
529,0,"0,017634",0,0,0,"0,000000",0,0,"2,340555","5,800724","4,136562"
530,0,"0,017672",0,0,0,"0,000000",0,0,"2,399206","5,823851","3,971577"
531,0,"0,018140",0,0,0,"0,000000",0,0,"2,118111","5,780935","4,309416"
532,0,"0,017535",0,0,0,"0,000000",0,0,"2,237558","5,850315","3,972054"
533,0,"0,021492",0,0,0,"0,000000",0,0,"2,273083","7,605076","4,138947"
534,0,"0,029184",0,0,0,"0,000000",0,0,"5,571604","5,930662","9,654284"
535,0,"0,028750",0,0,0,"0,000000",0,0,"9,131432","7,840395","4,918337"
536,0,"0,025613",0,0,0,"0,000000",0,0,"2,327442","10,456800","4,669189"
537,0,"0,021572",0,0,0,"0,000000",0,0,"3,327608","7,937908","5,010843"
538,0,"0,023874",0,0,0,"0,000000",0,0,"2,983332","7,696152","6,775618"
539,0,"0,027722",0,0,0,"0,000000",0,0,"3,587484","8,682251","4,357815"
540,0,"0,025168",0,0,0,"0,000000",0,0,"2,429247","8,971930","4,415512"
541,0,"0,025808",0,0,0,"0,000000",0,0,"4,327536","7,722855","5,814552"
542,0,"0,025547",0,0,0,"0,000000",0,0,"2,582073","8,426189","4,705667"
543,0,"0,022353",0,0,0,"0,000000",0,0,"2,787113","7,825375","4,294872"
544,0,"0,026944",0,0,0,"0,000000",0,0,"2,487659","8,328676","5,230188"
545,0,"0,022536",0,0,0,"0,000000",0,0,"2,473116","9,688377","4,540682"
546,0,"0,027305",0,0,0,"0,000000",0,0,"4,631758","8,500814","6,456852"
547,0,"0,019277",0,0,0,"0,000000",0,0,"3,684998","5,973577","4,171133"
548,0,"0,020927",0,0,0,"0,000000",0,0,"3,440380","8,180618","4,185200"
549,0,"0,021515",0,0,0,"0,000000",0,0,"3,319740","8,412600","4,322290"
550,0,"0,019777",0,0,0,"0,000000",0,0,"2,379894","6,911278","4,179716"
551,0,"0,018255",0,0,0,"0,000000",0,0,"2,612829","7,151842","3,677130"
552,0,"0,018071",0,0,0,"0,000000",0,0,"2,557993","6,377697","3,643513"
553,0,"0,019086",0,0,0,"0,000000",0,0,"2,393723","5,720854","3,638744"
554,0,"0,017204",0,0,0,"0,000000",0,0,"2,349138","6,216526","3,525257"
555,0,"0,018515",0,0,0,"0,000000",0,0,"3,031254","6,587267","3,713369"
556,0,"0,018329",0,0,0,"0,000000",0,0,"2,098322","5,801916","5,208492"
557,0,"0,016876",0,0,0,"0,000000",0,0,"2,442360","6,012678","3,624201"
558,0,"0,017860",0,0,0,"0,000000",0,0,"3,248930","6,093264","3,567696"
559,0,"0,018822",0,0,0,"0,000000",0,0,"2,239466","5,856276","4,792213"
560,0,"0,016894",0,0,0,"0,000000",0,0,"2,200842","5,826950","3,691196"
561,0,"0,017180",0,0,0,"0,000000",0,0,"1,919508","6,650925","3,751516"
562,0,"0,017636",0,0,0,"0,000000",0,0,"2,288342","5,794764","4,328012"
563,0,"0,017518",0,0,0,"0,000000",0,0,"2,547979","6,061316","3,577948"
564,0,"0,017613",0,0,0,"0,000000",0,0,"2,244949","5,718470","4,241467"
565,0,"0,018221",0,0,0,"0,000000",0,0,"1,952887","6,732225","4,805088"
566,0,"0,017404",0,0,0,"0,000000",0,0,"2,306223","6,587744","3,471375"
567,0,"0,019272",0,0,0,"0,000000",0,0,"2,038002","6,273031","4,651546"
568,0,"0,019872",0,0,0,"0,000000",0,0,"2,155542","7,668495","5,060911"
569,0,"0,018754",0,0,0,"0,000000",0,0,"2,100945","6,094217","3,895998"
570,0,"0,018759",0,0,0,"0,000000",0,0,"2,238989","5,727291","4,179001"
571,0,"0,017805",0,0,0,"0,000000",0,0,"2,136946","6,737232","3,775120"
572,0,"0,020448",0,0,0,"0,000000",0,0,"3,438711","6,871700","3,571510"
573,0,"0,019929",0,0,0,"0,000000",0,0,"2,155304","5,734444","4,493952"
574,0,"0,018335",0,0,0,"0,000000",0,0,"2,094984","6,559372","3,892422"
575,0,"0,019916",0,0,0,"0,000000",0,0,"2,365351","6,104708","3,640175"
576,0,"0,019071",0,0,0,"0,000000",0,0,"2,327681","6,061792","4,530191"
577,0,"0,019823",0,0,0,"0,000000",0,0,"2,380133","6,311655","3,874779"
578,0,"0,017985",0,0,0,"0,000000",0,0,"2,214670","5,686283","3,815889"
579,0,"0,018144",0,0,0,"0,000000",0,0,"2,000093","5,809546","5,078316"
580,0,"0,020466",0,0,0,"0,000000",0,0,"2,280951","5,790710","5,157948"
581,0,"0,020797",0,0,0,"0,000000",0,0,"2,066612","6,701469","4,986286"
582,0,"0,017304",0,0,0,"0,000000",0,0,"2,431870","5,742073","3,949165"
583,0,"0,017731",0,0,0,"0,000000",0,0,"2,260208","5,701542","3,962278"
584,0,"0,020957",0,0,0,"0,000000",0,0,"2,928972","5,787134","4,986763"
585,0,"0,021567",0,0,0,"0,000000",0,0,"3,778934","7,104158","4,105806"
586,0,"0,023192",0,0,0,"0,000000",0,0,"4,112482","6,432772","4,466534"
587,0,"0,018874",0,0,0,"0,000000",0,0,"2,654552","6,465912","3,666639"
588,0,"0,022296",0,0,0,"0,000000",0,0,"3,574133","7,549047","5,452633"
589,0,"0,019308",0,0,0,"0,000000",0,0,"2,339840","6,495476","3,662825"
590,0,"0,019198",0,0,0,"0,000000",0,0,"2,424240","5,920410","3,788710"
591,0,"0,020161",0,0,0,"0,000000",0,0,"2,816439","7,258654","3,619432"
592,0,"0,021793",0,0,0,"0,000000",0,0,"2,512455","6,844282","3,682613"
593,0,"0,020632",0,0,0,"0,000000",0,0,"2,358437","8,085728","3,955126"
594,0,"0,020533",0,0,0,"0,000000",0,0,"2,456427","6,000757","4,034281"
595,0,"0,019505",0,0,0,"0,000000",0,0,"2,363682","6,638050","3,796339"
596,0,"0,022177",0,0,0,"0,000000",0,0,"2,525091","6,514788","3,970861"
597,0,"0,020923",0,0,0,"0,000000",0,0,"2,329111","7,081032","5,436420"
598,0,"0,020691",0,0,0,"0,000000",0,0,"2,142668","6,941319","3,946781"
599,0,"0,018856",0,0,0,"0,000000",0,0,"2,155304","7,798910","3,624439"
600,0,"0,019692",0,0,0,"0,000000",0,0,"2,212286","5,782843","4,076481"
601,0,"0,017259",0,0,0,"0,000000",0,0,"2,296209","5,774498","3,723145"
602,0,"0,020373",0,0,0,"0,000000",0,0,"2,930641","7,593632","3,942966"
603,0,"0,019360",0,0,0,"0,000000",0,0,"2,388000","5,764008","4,329205"
604,0,"0,018648",0,0,0,"0,000000",0,0,"2,637863","5,808115","3,791809"
605,0,"0,017686",0,0,0,"0,000000",0,0,"2,551079","5,787611","3,622532"
606,0,"0,019145",0,0,0,"0,000000",0,0,"3,272057","5,799055","3,924370"
607,0,"0,019844",0,0,0,"0,000000",0,0,"2,856255","6,408453","4,863262"
608,0,"0,018813",0,0,0,"0,000000",0,0,"2,819538","5,873680","3,736496"
609,0,"0,017026",0,0,0,"0,000000",0,0,"2,192736","6,052494","3,903627"
610,0,"0,018648",0,0,0,"0,000000",0,0,"3,963709","6,242514","3,632307"
611,0,"0,019504",0,0,0,"0,000000",0,0,"2,508402","5,920887","4,588366"
612,0,"0,017564",0,0,0,"0,000000",0,0,"2,516508","6,062269","3,673077"
613,0,"0,018313",0,0,0,"0,000000",0,0,"2,372265","6,931067","3,604889"
614,0,"0,022324",0,0,0,"0,000000",0,0,"2,604246","6,851912","5,221844"
615,0,"0,018283",0,0,0,"0,000000",0,0,"2,110004","6,103754","4,989624"
616,0,"0,019324",0,0,0,"0,000000",0,0,"2,962351","6,441116","3,846169"
617,0,"0,019794",0,0,0,"0,000000",0,0,"1,996279","5,853891","5,347252"
618,0,"0,023205",0,0,0,"0,000000",0,0,"2,131224","7,706165","6,371260"
619,0,"0,022094",0,0,0,"0,000000",0,0,"1,878738","5,728722","5,402327"
620,0,"0,022260",0,0,0,"0,000000",0,0,"2,017260","6,615639","4,431963"
621,0,"0,020972",0,0,0,"0,000000",0,0,"2,271175","6,806374","3,679752"
622,0,"0,017602",0,0,0,"0,000000",0,0,"2,208471","6,569147","3,548145"
623,0,"0,019652",0,0,0,"0,000000",0,0,"2,212524","6,881714","4,351854"
624,0,"0,021011",0,0,0,"0,000000",0,0,"2,031803","5,881071","7,782936"
625,0,"0,021839",0,0,0,"0,000000",0,0,"2,067327","6,564617","8,167267"
626,0,"0,022948",0,0,0,"0,000000",0,0,"2,231598","6,260395","7,518291"
627,0,"0,020198",0,0,0,"0,000000",0,0,"2,320051","7,009745","5,675554"
628,0,"0,021804",0,0,0,"0,000000",0,0,"2,051115","6,147146","6,628275"
629,0,"0,021636",0,0,0,"0,000000",0,0,"1,985788","6,276846","3,740311"
630,0,"0,018106",0,0,0,"0,000000",0,0,"2,442360","7,080317","3,576994"
631,0,"0,020137",0,0,0,"0,000000",0,0,"3,971338","5,881548","4,162788"
632,0,"0,018869",0,0,0,"0,000000",0,0,"4,308462","5,774736","3,499985"
633,0,"0,020723",0,0,0,"0,000000",0,0,"2,063513","5,754948","7,507324"
634,0,"0,022517",0,0,0,"0,000000",0,0,"2,098083","5,810976","8,052349"
635,0,"0,025177",0,0,0,"0,000000",0,0,"1,917124","5,753279","6,353378"
636,0,"0,023808",0,0,0,"0,000000",0,0,"2,410412","6,196260","3,519297"
637,0,"0,017595",0,0,0,"0,000000",0,0,"2,497673","5,943775","3,650665"
