Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,Frames Per Second
662,"0,005331","0,027030","0,012051","0,013298",16,"57,709971","0,753169","2,471924","8,306265","7,456064",
663,"0,005355","0,030405","0,011185","0,011314",17,"58,258883","0,657918","2,204657","10,067701","11,041164",
663,"0,005355","0,030405","0,011185","0,011314",17,"58,258883","0,657918","2,204657","10,067701","11,041164",
664,"0,005360","0,035940","0,011291","0,011328",15,"63,919480","0,752704","2,970219","6,074667","7,023096",
664,"0,005360","0,035940","0,011291","0,011328",15,"63,919480","0,752704","2,970219","6,074667","7,023096",
665,"0,005414","0,030765","0,014254","0,015239",15,"65,671890","0,950269","2,970219","6,074667","7,023096",
665,"0,005414","0,030765","0,014254","0,015239",15,"65,671890","0,950269","2,970219","6,074667","7,023096",
666,"0,005312","0,032384","0,012220","0,017264",16,"67,179863","0,763754","2,828836","7,044315","4,994631",
666,"0,005312","0,032384","0,012220","0,017264",16,"67,179863","0,763754","2,828836","7,044315","4,994631",
667,"0,006588","0,024884","0,012600","0,013906",17,"57,978152","0,741193","4,010677","6,586313","4,790545",
667,"0,006588","0,024884","0,012600","0,013906",17,"57,978152","0,741193","4,010677","6,586313","4,790545",
668,"0,005370","0,021779","0,011885","0,011050",17,"50,084429","0,699132","2,282858","6,822348","4,924774",
668,"0,005370","0,021779","0,011885","0,011050",17,"50,084429","0,699132","2,282858","6,822348","4,924774",
669,"0,006789","0,020726","0,008773","0,012589",16,"48,876323","0,548297","2,232313","7,963896","7,859945",
669,"0,006789","0,020726","0,008773","0,012589",16,"48,876323","0,548297","2,232313","7,963896","7,859945",
670,"0,006779","0,027152","0,009070","0,012063",16,"55,064775","0,566890","2,232313","7,963896","7,859945",
670,"0,006779","0,027152","0,009070","0,012063",16,"55,064775","0,566890","2,232313","7,963896","7,859945",
671,"0,007141","0,034269","0,009254","0,013518",16,"64,181421","0,578379","3,745317","6,627321","3,926039",
671,"0,007141","0,034269","0,009254","0,013518",16,"64,181421","0,578379","3,745317","6,627321","3,926039",
672,"0,006536","0,024677","0,008701","0,009132",16,"49,046451","0,543838","4,386425","5,918741","5,925417",
672,"0,006536","0,024677","0,008701","0,009132",16,"49,046451","0,543838","4,386425","5,918741","5,925417",
673,"0,009235","0,025612","0,008948","0,012835",17,"56,629169","0,526360","3,395796","7,040024","5,116224",
673,"0,009235","0,025612","0,008948","0,012835",17,"56,629169","0,526360","3,395796","7,040024","5,116224",
674,"0,005390","0,022526","0,012650","0,010909",17,"51,475305","0,744096","2,160788","7,346630","7,551670",
674,"0,005390","0,022526","0,012650","0,010909",17,"51,475305","0,744096","2,160788","7,346630","7,551670",
675,"0,006562","0,023974","0,009357","0,011942",17,"51,835656","0,550422","1,979351","6,522417","9,153605",
675,"0,006562","0,023974","0,009357","0,011942",17,"51,835656","0,550422","1,979351","6,522417","9,153605",
676,"0,006462","0,025004","0,008449","0,010738",17,"50,654078","0,497025","2,136946","8,098364","5,269766",
676,"0,006462","0,025004","0,008449","0,010738",17,"50,654078","0,497025","2,136946","8,098364","5,269766",
677,"0,007066","0,024907","0,008454","0,011161",17,"51,588210","0,497309","2,126455","6,028652","6,506205",
677,"0,007066","0,024907","0,008454","0,011161",17,"51,588210","0,497309","2,126455","6,028652","6,506205",
678,"0,005559","0,021476","0,010022","0,011536",16,"48,593417","0,626401","3,445864","6,767035","5,670309",
678,"0,005559","0,021476","0,010022","0,011536",16,"48,593417","0,626401","3,445864","6,767035","5,670309",
679,"0,006542","0,022123","0,010474","0,014953",16,"54,091665","0,654608","2,398968","8,353233","8,265018",
679,"0,006542","0,022123","0,010474","0,014953",16,"54,091665","0,654608","2,398968","8,353233","8,265018",
680,"0,005456","0,025236","0,008639","0,011082",17,"50,412107","0,508148","2,328396","6,264448","7,426500",
680,"0,005456","0,025236","0,008639","0,011082",17,"50,412107","0,508148","2,328396","6,264448","7,426500",
681,"0,005373","0,022366","0,010542","0,012303",17,"50,583739","0,620113","2,328396","6,264448","7,426500",
681,"0,005373","0,022366","0,010542","0,012303",17,"50,583739","0,620113","2,328396","6,264448","7,426500",
682,"0,005818","0,036271","0,011772","0,011084",16,"64,944497","0,735749","2,127647","8,424759","4,116774",
682,"0,005818","0,036271","0,011772","0,011084",16,"64,944497","0,735749","2,127647","8,424759","4,116774",
683,"0,005605","0,021081","0,013458","0,010787",17,"50,931577","0,791652","2,068758","6,895781","9,129524",
683,"0,005605","0,021081","0,013458","0,010787",17,"50,931577","0,791652","2,068758","6,895781","9,129524",
684,"0,005717","0,026438","0,012563","0,009358",17,"54,075886","0,738998","3,468275","6,019831","4,461765",
684,"0,005717","0,026438","0,012563","0,009358",17,"54,075886","0,738998","3,468275","6,019831","4,461765",
685,"0,006568","0,022230","0,011267","0,011795",15,"51,859852","0,751124","2,530336","6,244898","6,308556",
685,"0,006568","0,022230","0,011267","0,011795",15,"51,859852","0,751124","2,530336","6,244898","6,308556",
686,"0,007477","0,022087","0,010938","0,011012",16,"51,513261","0,683652","2,025366","8,173227","9,840965",
686,"0,007477","0,022087","0,010938","0,011012",16,"51,513261","0,683652","2,025366","8,173227","9,840965",
687,"0,006811","0,028293","0,010407","0,010758",16,"56,268688","0,650418","1,978397","8,038998","9,456635",
687,"0,006811","0,028293","0,010407","0,010758",16,"56,268688","0,650418","1,978397","8,038998","9,456635",
688,"0,006100","0,027143","0,011075","0,011087",16,"55,405059","0,692193","2,174377","9,197474","3,861189",
688,"0,006100","0,027143","0,011075","0,011087",16,"55,405059","0,692193","2,174377","9,197474","3,861189",
689,"0,005435","0,026191","0,009026","0,010916",15,"51,567953","0,601707","2,037764","6,125927","14,998436",
689,"0,005435","0,026191","0,009026","0,010916",15,"51,567953","0,601707","2,037764","6,125927","14,998436",
690,"0,006454","0,030343","0,008532","0,009885",15,"55,214227","0,568769","3,079176","5,996227","6,680250",
690,"0,006454","0,030343","0,008532","0,009885",15,"55,214227","0,568769","3,079176","5,996227","6,680250",
691,"0,005979","0,025325","0,008461","0,011185",14,"50,950076","0,604358","1,877308","5,819082","4,353046",
691,"0,005979","0,025325","0,008461","0,011185",14,"50,950076","0,604358","1,877308","5,819082","4,353046",
692,"0,010705","0,023131","0,008381","0,009996",13,"52,212618","0,644660","2,032518","6,560326","4,062891",
692,"0,010705","0,023131","0,008381","0,009996",13,"52,212618","0,644660","2,032518","6,560326","4,062891",
693,"0,005604","0,026391","0,010000","0,010186",13,"52,182183","0,769247","2,138138","6,098270","8,035183",
693,"0,005604","0,026391","0,010000","0,010186",13,"52,182183","0,769247","2,138138","6,098270","8,035183",
694,"0,006391","0,024019","0,008056","0,009265",13,"47,730876","0,619715","2,151728","5,904436","8,152246",
694,"0,006391","0,024019","0,008056","0,009265",13,"47,730876","0,619715","2,151728","5,904436","8,152246",
695,"0,008880","0,022078","0,009082","0,012253",13,"52,291728","0,698582","2,795458","8,909464","3,708124",
695,"0,008880","0,022078","0,009082","0,012253",13,"52,291728","0,698582","2,795458","8,909464","3,708124",
696,"0,005371","0,029053","0,008752","0,009385",12,"52,561287","0,729358","2,795458","8,909464","3,708124",
696,"0,005371","0,029053","0,008752","0,009385",12,"52,561287","0,729358","2,795458","8,909464","3,708124",
697,"0,006430","0,021663","0,008424","0,010440",13,"46,956504","0,648018","2,303362","6,103516","4,722118",
697,"0,006430","0,021663","0,008424","0,010440",13,"46,956504","0,648018","2,303362","6,103516","4,722118",
698,"0,009606","0,025637","0,008039","0,010619",12,"53,901502","0,669939","2,218485","5,811214","3,853559",
698,"0,009606","0,025637","0,008039","0,010619",12,"53,901502","0,669939","2,218485","5,811214","3,853559",
699,"0,005474","0,021342","0,007896","0,012177",13,"46,889010","0,607399","2,201796","6,385803","3,980398",
699,"0,005474","0,021342","0,007896","0,012177",13,"46,889010","0,607399","2,201796","6,385803","3,980398",
700,"0,005797","0,020670","0,007189","0,012166",11,"45,822066","0,653521","2,370596","7,053137","4,040718",
700,"0,005797","0,020670","0,007189","0,012166",11,"45,822066","0,653521","2,370596","7,053137","4,040718",
701,"0,006487","0,019413","0,007916","0,011136",12,"44,952677","0,659704","2,752304","5,785227","3,879309",
701,"0,006487","0,019413","0,007916","0,011136",12,"44,952677","0,659704","2,752304","5,785227","3,879309",
702,"0,005880","0,021832","0,007739","0,009466",12,"44,917889","0,644897","2,550840","8,279085","3,740072",
702,"0,005880","0,021832","0,007739","0,009466",12,"44,917889","0,644897","2,550840","8,279085","3,740072",
703,"0,005372","0,019576","0,007663","0,012162",11,"44,772597","0,696591","2,550840","8,279085","3,740072",
703,"0,005372","0,019576","0,007663","0,012162",11,"44,772597","0,696591","2,550840","8,279085","3,740072",
704,"0,005507","0,021183","0,008510","0,011785",12,"46,985431","0,709191","6,486654","5,752802","6,228685",
704,"0,005507","0,021183","0,008510","0,011785",12,"46,985431","0,709191","6,486654","5,752802","6,228685",
705,"0,005638","0,030424","0,007596","0,009343",12,"53,000266","0,632981","2,439976","6,293058","3,823042",
705,"0,005638","0,030424","0,007596","0,009343",12,"53,000266","0,632981","2,439976","6,293058","3,823042",
706,"0,005652","0,028171","0,008519","0,009493",12,"51,834756","0,709879","2,585888","6,023645","3,678799",
706,"0,005652","0,028171","0,008519","0,009493",12,"51,834756","0,709879","2,585888","6,023645","3,678799",
707,"0,007404","0,028473","0,007339","0,009737",11,"52,952934","0,667169","2,148390","6,243706","8,471489",
707,"0,007404","0,028473","0,007339","0,009737",11,"52,952934","0,667169","2,148390","6,243706","8,471489",
708,"0,006087","0,026492","0,007386","0,010342",11,"50,307167","0,671475","2,091408","8,773327","4,063129",
708,"0,006087","0,026492","0,007386","0,010342",11,"50,307167","0,671475","2,091408","8,773327","4,063129",
709,"0,005838","0,022388","0,006346","0,009081",10,"43,652465","0,634606","2,199411","9,073257","4,052877",
709,"0,005838","0,022388","0,006346","0,009081",10,"43,652465","0,634606","2,199411","9,073257","4,052877",
710,"0,005712","0,022177","0,006239","0,009564",10,"43,693140","0,623911","6,156445","6,609678","4,311800",
710,"0,005712","0,022177","0,006239","0,009564",10,"43,693140","0,623911","6,156445","6,609678","4,311800",
711,"0,005344","0,024373","0,006445","0,008615",9,"44,777332","0,716099","6,156445","6,609678","4,311800",
711,"0,005344","0,024373","0,006445","0,008615",9,"44,777332","0,716099","6,156445","6,609678","4,311800",
