objects_count,writing_stage
45,0.020755
42,0.020563
41,0.015493
43,0.016785
42,0.015408
41,0.017701
41,0.016605
41,0.015335
40,0.018861
39,0.019072
41,0.018498
39,0.015727
40,0.017692
39,0.020859
40,0.017431
42,0.018398
41,0.017016
38,0.016783
39,0.018657
39,0.019924
38,0.016101
38,0.015163
38,0.016192
38,0.014981
40,0.015645
41,0.020466
40,0.018161
40,0.017518
39,0.016304
39,0.01481
39,0.017133
39,0.014906
39,0.016086
40,0.015182
40,0.01493
40,0.015154
40,0.017579
41,0.015202
40,0.015022
40,0.0151
40,0.01814
40,0.01607
40,0.016833
40,0.015286
40,0.014849
40,0.013834
40,0.014319
39,0.015068
40,0.015624
40,0.01408
41,0.01388
39,0.014522
40,0.015524
42,0.01662
43,0.016015
0,0.017159
0,0.00393
0,0.004325
0,0.003814
0,0.013095
0,0.012259
0,0.005088
0,0.012722
0,0.011145
0,0.005943
0,0.010612
0,0.011011
0,0.005777
0,0.010045
0,0.004723
0,0.010095
0,0.01008
0,0.00458
0,0.009834
0,0.0103
0,0.004229
0,0.009878
0,0.00999
0,0.006991
0,0.005777
0,0.005393
0,0.005238
0,0.004816
0,0.004256
0,0.005576
0,0.005789
0,0.005456
0,0.005531
0,0.004636
0,0.004596
0,0.00698
0,0.005668
0,0.005859
0,0.005105
0,0.005533
0,0.004549
0,0.005314
0,0.007921
0,0.008175
0,0.003981
0,0.003874
0,0.003883
0,0.00377
0,0.005766
0,0.004373
0,0.003712
0,0.003797
0,0.003626
0,0.004189
0,0.003747
0,0.003591
0,0.003886
0,0.004014
0,0.003777
0,0.003782
0,0.005828
0,0.004052
0,0.003617
0,0.003482
0,0.003918
0,0.003577
0,0.00363
0,0.003679
0,0.003822
0,0.004076
0,0.003535
0,0.004295
0,0.005675
0,0.004026
0,0.003713
0,0.003603
0,0.003535
0,0.003515
0,0.003536
0,0.004437
0,0.00355
0,0.00351
0,0.00358
0,0.004008
0,0.005819
0,0.004837
0,0.003822
0,0.003711
0,0.003531
0,0.003561
0,0.003608
0,0.003521
0,0.003679
0,0.003501
0,0.003651
0,0.003528
0,0.005766
0,0.004607
0,0.004231
0,0.003554
0,0.00357
0,0.003462
0,0.003606
0,0.017077
64,0.023648
64,0.018099
64,0.020163
64,0.015523
63,0.020043
63,0.019799
63,0.018863
64,0.021226
64,0.01962
66,0.019261
63,0.019023
64,0.022223
64,0.020534
67,0.017229
63,0.017794
65,0.01779
65,0.021548
66,0.01997
64,0.020756
65,0.018095
65,0.022836
65,0.021763
64,0.021133
65,0.02326
64,0.019944
64,0.020171
64,0.020466
64,0.019044
66,0.020911
67,0.018949
66,0.017531
66,0.02392
67,0.019278
67,0.018276
67,0.018789
66,0.022359
66,0.020096
66,0.020566
65,0.019975
65,0.020289
65,0.018014
65,0.017263
67,0.019448
65,0.017883
65,0.01994
66,0.020418
66,0.019814
66,0.021041
66,0.01815
66,0.017617
66,0.017025
66,0.017188
66,0.019675
66,0.017658
66,0.018551
66,0.020953
66,0.01864
65,0.018349
65,0.019637
66,0.018689
65,0.018243
65,0.01779
66,0.018396
66,0.018545
66,0.018907
65,0.019166
66,0.019296
66,0.018451
66,0.01912
66,0.018115
66,0.021784
66,0.017263
66,0.01732
66,0.018097
66,0.02394
67,0.017064
66,0.016801
66,0.016057
66,0.022849
65,0.022189
66,0.019281
66,0.016582
65,0.019028
65,0.020319
66,0.019794
66,0.016702
66,0.017523
65,0.016972
66,0.018345
65,0.019171
66,0.018446
66,0.020038
66,0.017134
66,0.01742
66,0.017531
66,0.021749
66,0.018939
66,0.019099
66,0.018201
66,0.020487
66,0.019164
67,0.018586
67,0.020932
67,0.017275
67,0.02366
67,0.020071
66,0.024691
66,0.019757
66,0.024035
65,0.018759
61,0.019256
62,0.019925
64,0.021175
65,0.027494
62,0.019437
63,0.018621
62,0.019724
61,0.022998
62,0.021983
62,0.020893
63,0.021305
64,0.020909
63,0.019117
64,0.021466
62,0.019609
63,0.020977
63,0.019514
62,0.022115
61,0.024574
60,0.022189
60,0.021411
59,0.01977
61,0.020574
60,0.021658
61,0.021902
61,0.02214
62,0.02227
60,0.023959
58,0.023284
63,0.020572
60,0.01928
59,0.024296
57,0.019905
63,0.021114
61,0.020901
61,0.020423
63,0.019084
64,0.021566
61,0.019747
62,0.021371
64,0.020897
61,0.020433
58,0.02007
61,0.019013
62,0.022319
64,0.0176
63,0.023109
62,0.021995
65,0.024617
63,0.020954
64,0.023398
66,0.023298
66,0.020268
66,0.02265
62,0.021573
64,0.025644
60,0.024051
60,0.016899
59,0.023052
61,0.022724
58,0.02487
60,0.022653
59,0.021148
61,0.024382
58,0.023612
60,0.021774
59,0.020338
60,0.019043
60,0.018417
62,0.017818
61,0.019603
60,0.017641
59,0.018956
59,0.018771
59,0.021402
59,0.017921
59,0.020704
58,0.022186
58,0.021321
57,0.018715
56,0.017762
55,0.017674
58,0.022357
58,0.017537
60,0.017906
58,0.023112
58,0.020382
58,0.01819
60,0.018796
57,0.020551
58,0.017953
59,0.023979
60,0.018399
60,0.019152
57,0.02089
57,0.02424
61,0.019816
61,0.020237
59,0.019577
61,0.019985
60,0.025214
61,0.019363
61,0.018435
62,0.018735
63,0.018001
61,0.018091
62,0.021462
62,0.019701
61,0.023333
61,0.021641
63,0.021424
63,0.020765
62,0.020696
63,0.020138
64,0.023672
65,0.020167
62,0.023787
60,0.018621
60,0.021819
57,0.022275
58,0.019401
57,0.018453
58,0.021364
58,0.021779
59,0.022325
58,0.019232
58,0.022169
58,0.020006
59,0.020747
59,0.018714
58,0.021585
57,0.022027
57,0.01991
59,0.022772
57,0.018631
61,0.020749
57,0.018803
57,0.023236
61,0.020901
62,0.02331
61,0.018634
61,0.019398
61,0.023425
60,0.019753
60,0.019932
60,0.022708
60,0.020737
59,0.020708
60,0.020152
57,0.018927
58,0.019152
59,0.020779
58,0.022714
58,0.018612
60,0.021962
59,0.020408
58,0.018536
60,0.021422
60,0.020107
60,0.021165
60,0.019513
62,0.02343
61,0.026523
59,0.019865
59,0.019861
60,0.018866
60,0.018921
60,0.022666
59,0.019036
58,0.021998
59,0.018413
59,0.019254
61,0.021628
60,0.02192
60,0.0191
60,0.018669
59,0.02023
61,0.023384
58,0.020108
59,0.021302
56,0.019553
56,0.020893
59,0.021039
60,0.020553
58,0.018442
62,0.020702
66,0.021382
65,0.021395
66,0.020659
67,0.019812
65,0.02107
64,0.022137
65,0.021985
67,0.021209
64,0.019392
63,0.018995
66,0.020388
61,0.019608
62,0.017834
61,0.017782
63,0.018318
60,0.021137
63,0.019396
61,0.018674
59,0.020393
61,0.020697
60,0.021209
61,0.025663
58,0.01969
60,0.020209
63,0.023992
63,0.019324
62,0.019344
61,0.019403
60,0.020202
60,0.022852
60,0.023991
60,0.020823
60,0.022591
62,0.02774
59,0.020981
55,0.019
58,0.022749
59,0.02133
57,0.02086
57,0.017391
59,0.022027
56,0.020518
58,0.020919
59,0.019853
59,0.02016
59,0.01883
61,0.018085
59,0.019365
60,0.018716
60,0.019263
57,0.022724
58,0.019096
55,0.020734
56,0.019541
55,0.019096
55,0.017234
57,0.019953
59,0.021403
57,0.02264
59,0.024585
57,0.022198
56,0.021225
56,0.019929
58,0.017487
56,0.019927
53,0.019235
53,0.021894
55,0.020845
57,0.020547
56,0.020932
55,0.02047
57,0.019669
57,0.018486
54,0.018559
54,0.020145
53,0.019929
54,0.020421
54,0.019835
54,0.019099
54,0.019099
55,0.021355
54,0.020135
54,0.020711
53,0.023064
56,0.023009
57,0.024246
55,0.021328
60,0.018904
58,0.020135
59,0.028131
60,0.022376
58,0.019372
57,0.020012
57,0.02235
55,0.024561
58,0.020762
56,0.019952
57,0.022014
55,0.020359
58,0.019872
57,0.021383
55,0.017788
58,0.025124
61,0.020766
60,0.021144
57,0.020754
57,0.021316
59,0.02378
56,0.02389
57,0.022711
58,0.020173
59,0.016924
61,0.020437
56,0.019465
55,0.018664
55,0.01915
56,0.019238
54,0.020441
56,0.02003
55,0.018284
55,0.018824
55,0.019635
56,0.018752
57,0.021372
55,0.019498
55,0.019198
53,0.018673
55,0.019763
56,0.018014
56,0.022035
54,0.019087
55,0.020959
56,0.019617
55,0.021056
55,0.019559
56,0.017786
57,0.018276
57,0.018778
54,0.01849
55,0.020569
56,0.018915
57,0.029272
172,0.044979
174,0.038175
176,0.044061
172,0.038534
173,0.037338
175,0.038022
175,0.03808
175,0.039395
176,0.037958
175,0.0361
176,0.039127
175,0.037196
174,0.036908
173,0.037883
171,0.037364
173,0.039567
173,0.036853
174,0.046896
174,0.03719
175,0.037917
175,0.036485
175,0.036774
173,0.056781
172,0.045953
171,0.037399
172,0.039899
172,0.037025
172,0.035944
172,0.03545
172,0.03743
172,0.037551
171,0.037241
172,0.038264
173,0.036337
173,0.040165
173,0.036997
172,0.036213
172,0.040777
171,0.041486
169,0.036675
170,0.041326
170,0.039413
170,0.037557
170,0.166049
170,0.033895
170,0.033459
170,0.037925
170,0.032959
170,0.03492
170,0.033936
170,0.03233
170,0.033777
170,0.036141
170,0.038872
170,0.034732
170,0.037481
170,0.033612
170,0.035368
170,0.039091
171,0.03739
172,0.037494
171,0.040534
172,0.035631
170,0.036877
168,0.035145
169,0.039692
170,0.037878
170,0.038826
171,0.039111
172,0.038576
172,0.038473
171,0.036758
172,0.036987
172,0.042294
172,0.037513
172,0.036038
171,0.035874
172,0.039051
171,0.036599
172,0.038245
172,0.039886
172,0.036044
172,0.036589
172,0.036013
172,0.033185
172,0.038342
172,0.037125
171,0.03692
170,0.039503
171,0.041868
172,0.036887
171,0.040947
173,0.040333
172,0.037266
173,0.03749
173,0.036195
174,0.041736
173,0.03698
172,0.034659
172,0.03463
172,0.038548
173,0.038339
173,0.038063
172,0.037192
172,0.038999
172,0.038826
173,0.034941
173,0.035886
172,0.034256
172,0.040707
172,0.037908
173,0.165367
170,0.039137
168,0.041367
170,0.039425
172,0.037202
170,0.036967
169,0.039715
169,0.040367
163,0.039188
168,0.039705
166,0.042679
164,0.045805
168,0.041684
165,0.040059
165,0.039999
165,0.041591
166,0.04437
163,0.040906
163,0.03799
159,0.038657
159,0.041194
160,0.041363
155,0.040279
158,0.043755
149,0.042164
147,0.041799
150,0.035514
147,0.037607
149,0.038291
141,0.037411
141,0.037834
141,0.037522
134,0.037714
134,0.036212
134,0.037073
128,0.034166
130,0.034568
127,0.034398
125,0.02879
125,0.033195
124,0.032514
126,0.030807
126,0.037705
124,0.034458
120,0.038256
120,0.034635
123,0.033502
121,0.033154
123,0.034818
124,0.033895
122,0.034992
123,0.034636
123,0.033932
122,0.034935
121,0.032998
122,0.035764
122,0.034021
121,0.032486
122,0.032655
122,0.03201
121,0.032949
120,0.033351
117,0.030503
123,0.036557
124,0.033204
124,0.036139
125,0.033535
126,0.033411
133,0.033555
131,0.034291
131,0.031827
132,0.033224
133,0.033256
135,0.034148
134,0.031584
135,0.03344
136,0.0345
136,0.033707
137,0.034541
138,0.037062
137,0.039686
139,0.036154
141,0.034989
141,0.035516
139,0.034299
135,0.036669
136,0.033556
136,0.038499
136,0.035942
134,0.034518
133,0.035035
136,0.035335
137,0.040251
138,0.034067
141,0.034848
140,0.036313
139,0.037966
139,0.16884
137,0.031207
138,0.031505
136,0.03616
137,0.032191
136,0.030083
137,0.032834
135,0.035503
135,0.04059
136,0.031583
135,0.030805
135,0.031799
139,0.032454
137,0.033547
137,0.034766
137,0.03225
137,0.033608
137,0.035983
136,0.037587
136,0.033433
136,0.036316
135,0.035106
136,0.030874
136,0.037093
136,0.032137
136,0.033622
137,0.035133
137,0.034229
137,0.037726
136,0.035617
138,0.034912
140,0.03353
139,0.035982
141,0.037429
140,0.034005
140,0.033653
142,0.03367
142,0.031909
141,0.03502
141,0.034766
142,0.035273
141,0.039403
140,0.035162
140,0.039482
141,0.037637
140,0.035008
140,0.036898
142,0.035541
141,0.035756
140,0.034044
139,0.034144
139,0.037588
139,0.032035
139,0.032149
139,0.032182
141,0.033783
143,0.035542
144,0.034044
142,0.033261
142,0.03296
142,0.032085
142,0.033909
144,0.03252
143,0.032846
143,0.035968
143,0.036503
144,0.036528
143,0.033983
143,0.040085
143,0.035167
142,0.033935
142,0.033468
141,0.032864
142,0.03329
142,0.031686
143,0.032603
143,0.036682
144,0.036698
144,0.033979
142,0.033478
143,0.035331
143,0.037471
143,0.03215
141,0.032397
141,0.032921
142,0.034638
144,0.035944
146,0.034395
144,0.039258
143,0.035149
141,0.035807
141,0.035309
141,0.036487
144,0.035676
143,0.034728
144,0.033789
139,0.037434
144,0.164275
142,0.033172
141,0.033456
140,0.0381
143,0.033309
143,0.037666
143,0.03483
141,0.032632
139,0.036492
140,0.042382
139,0.036185
141,0.033218
141,0.033443
139,0.037188
141,0.037023
142,0.038131
142,0.036949
141,0.040219
148,0.038342
149,0.038336
149,0.039549
145,0.037328
146,0.04006
145,0.038283
141,0.038145
143,0.03738
138,0.036156
137,0.040437
134,0.036102
132,0.03568
131,0.036567
132,0.035476
133,0.03534
132,0.035592
129,0.037436
128,0.03926
124,0.03189
124,0.034026
123,0.037561
125,0.033333
124,0.037971
124,0.031762
120,0.033921
123,0.0357
121,0.032734
119,0.034007
121,0.038854
119,0.035482
118,0.031867
118,0.033675
119,0.033874
119,0.035495
121,0.035678
121,0.036988
123,0.03465
120,0.031984
119,0.03429
119,0.035627
121,0.033857
121,0.033433
120,0.031129
120,0.033864
117,0.03004
118,0.031461
118,0.030935
119,0.032617
118,0.033046
120,0.032026
119,0.035845
120,0.031985
121,0.031368
122,0.032673
123,0.03345
122,0.028752
120,0.029826
123,0.0291
124,0.031549
120,0.033832
120,0.031469
121,0.031681
123,0.030758
119,0.031199
122,0.034343
123,0.032623
126,0.038118
129,0.033823
130,0.033984
133,0.040544
132,0.034376
131,0.035828
131,0.036228
131,0.036193
133,0.039989
129,0.034659
129,0.0372
126,0.034164
127,0.031929
122,0.038317
117,0.032209
120,0.0334
117,0.033978
115,0.030958
112,0.03205
110,0.033741
105,0.031713
101,0.029877
100,0.034812
98,0.029374
98,0.025446
96,0.035281
95,0.03298
89,0.028051
83,0.029509
84,0.030109
84,0.028517
82,0.027003
81,0.028349
84,0.022932
84,0.024152
82,0.027225
84,0.02181
82,0.026138
84,0.025181
84,0.025974
78,0.02559
81,0.024568
81,0.02565
78,0.02311
77,0.021619
76,0.022399
77,0.022661
76,0.021154
77,0.021175
71,0.020146
76,0.02411
75,0.021022
74,0.021892
77,0.022177
73,0.02188
74,0.021139
74,0.021418
75,0.022272
76,0.021321
75,0.021799
75,0.020996
77,0.021939
1,0.016161
18,0.01306
18,0.010249
18,0.009858
18,0.018138
18,0.015778
18,0.01146
18,0.015017
18,0.018007
18,0.015981
17,0.011058
17,0.013286
17,0.014762
17,0.015942
17,0.010366
17,0.014534
17,0.01339
18,0.012492
17,0.016008
17,0.017119
16,0.011414
16,0.01135
17,0.011846
17,0.010512
17,0.012643
17,0.011593
18,0.012089
17,0.011434
16,0.013441
17,0.012833
16,0.011937
17,0.010759
17,0.014054
17,0.010907
17,0.011505
17,0.01064
17,0.012668
17,0.011283
17,0.011821
17,0.010288
17,0.011337
18,0.01065
17,0.011127
17,0.011406
17,0.01149
17,0.011713
18,0.012271
17,0.011779
17,0.012571
18,0.011505
18,0.012402
18,0.011827
18,0.012609
18,0.011065
18,0.013277
18,0.011423
18,0.011089
18,0.011575
16,0.012603
16,0.010267
16,0.009553
16,0.008963
16,0.008767
16,0.008279
16,0.008632
17,0.0091
17,0.011462
17,0.008337
17,0.008278
17,0.008025
17,0.011111
17,0.009076
17,0.008403
17,0.008073
17,0.007889
17,0.009532
17,0.011328
17,0.008292
17,0.008482
17,0.00863
17,0.010073
17,0.010445
17,0.010607
17,0.009595
17,0.009096
17,0.010593
17,0.010567
17,0.008539
17,0.009325
17,0.010294
17,0.008388
17,0.008797
17,0.009302
17,0.009636
16,0.011247
16,0.009667
16,0.010055
16,0.009492
17,0.008604
17,0.009238
17,0.008957
16,0.010141
17,0.009145
16,0.008926
16,0.011069
16,0.009309
16,0.011441
16,0.010908
16,0.010115
16,0.01052
16,0.009507
16,0.010755
16,0.011378
16,0.010454
16,0.009909
16,0.011485
16,0.011626
16,0.010801
15,0.011425
17,0.013401
16,0.010269
18,0.011381
18,0.0108
17,0.010543
17,0.010614
17,0.011091
17,0.011347
17,0.011768
17,0.012592
16,0.012604
16,0.010247
17,0.017806
17,0.014653
18,0.012816
18,0.013682
17,0.013048
17,0.012803
18,0.012924
18,0.012163
17,0.012227
17,0.010715
17,0.012097
18,0.011424
16,0.011161
17,0.010981
16,0.010876
16,0.011959
17,0.013232
16,0.016512
17,0.012214
18,0.012383
17,0.013492
16,0.01318
17,0.01472
17,0.010503
17,0.011676
17,0.012195
17,0.011819
17,0.011681
17,0.017138
17,0.011947
17,0.012559
17,0.014566
17,0.011143
17,0.009864
18,0.010675
17,0.010339
17,0.01113
19,0.010084
18,0.010558
18,0.012927
16,0.010303
16,0.009959
17,0.009987
17,0.011793
16,0.008687
16,0.009267
16,0.009884
16,0.009519
16,0.009549
16,0.009209
16,0.012729
16,0.013955
16,0.015052
16,0.014439
17,0.011319
16,0.011174
16,0.009653
16,0.010036
17,0.01168
17,0.010682
18,0.011189
18,0.013366
18,0.010702
18,0.010639
18,0.010277
18,0.01034
18,0.010052
18,0.009913
19,0.010346
17,0.009901
18,0.012224
19,0.012928
19,0.015056
18,0.013211
17,0.010727
15,0.008685
16,0.009435
15,0.01026
16,0.009747
16,0.011454
15,0.009582
15,0.00901
15,0.00971
15,0.009673
15,0.009462
15,0.009221
16,0.011259
16,0.009462
17,0.009605
17,0.009463
16,0.010326
18,0.011545
17,0.010258
17,0.014414
18,0.011748
17,0.010542
17,0.010382
17,0.011278
17,0.011356
17,0.010647
18,0.013131
18,0.010912
17,0.010979
15,0.009732
16,0.010069
15,0.00966
16,0.009613
16,0.012158
16,0.011876
17,0.011657
17,0.011988
16,0.010248
15,0.009616
17,0.01104
17,0.011016
16,0.010017
16,0.00934
17,0.010094
17,0.010246
18,0.01097
16,0.010805
16,0.009608
17,0.011986
17,0.009837
17,0.010315
17,0.010169
17,0.010318
17,0.009931
18,0.010509
17,0.010784
16,0.010373
16,0.010243
16,0.011123
16,0.009433
17,0.009109
17,0.009568
17,0.010462
17,0.011612
17,0.010269
16,0.010092
17,0.010041
16,0.009956
16,0.009639
17,0.010458
17,0.011821
17,0.009358
16,0.009556
18,0.010167
18,0.010936
16,0.010192
18,0.010376
17,0.012361
16,0.010318
17,0.010094
17,0.009963
17,0.010133
17,0.011953
17,0.011818
18,0.014366
18,0.012989
18,0.013747
19,0.01073
19,0.010333
19,0.010101
19,0.010601
17,0.010075
17,0.010701
17,0.011406
16,0.010315
17,0.011784
16,0.009222
17,0.010355
18,0.013417
18,0.010346
16,0.011302
11,0.019838
88,0.029707
87,0.026887
86,0.024097
86,0.022794
87,0.022692
87,0.151319
86,0.020213
88,0.02084
89,0.021092
87,0.020614
87,0.020496
88,0.020676
88,0.023925
88,0.028251
88,0.027495
86,0.023436
87,0.021312
87,0.020894
88,0.019956
88,0.02761
88,0.021444
88,0.023021
88,0.020861
87,0.022149
88,0.025562
88,0.023138
88,0.021999
89,0.024525
88,0.022668
89,0.020309
90,0.020746
90,0.023039
88,0.02343
88,0.022884
89,0.023834
89,0.024666
89,0.023169
89,0.02281
89,0.024571
89,0.026763
90,0.023772
90,0.023707
90,0.02363
90,0.023588
90,0.0233
90,0.026717
90,0.023998
89,0.022681
89,0.024585
90,0.024268
90,0.024212
89,0.025767
89,0.021439
89,0.021553
89,0.021257
87,0.023481
88,0.022644
89,0.02197
88,0.025444
89,0.021556
89,0.020411
88,0.020916
89,0.023923
89,0.024656
89,0.021472
90,0.024113
89,0.023284
89,0.022586
89,0.02435
89,0.023875
89,0.022978
89,0.022931
89,0.022354
88,0.024986
88,0.024229
88,0.024476
88,0.023801
88,0.024807
88,0.022984
88,0.024119
88,0.023468
88,0.022487
88,0.023676
88,0.024422
88,0.024331
88,0.024993
88,0.024536
88,0.026331
88,0.024619
89,0.027005
89,0.023623
89,0.021691
89,0.024537
89,0.021222
89,0.02259
89,0.022916
88,0.024098
88,0.019868
88,0.02193
88,0.024166
88,0.026775
88,0.02357
88,0.024751
88,0.022184
88,0.022611
89,0.024979
89,0.0244
89,0.027717
89,0.025472
89,0.023944
89,0.02299
89,0.024457
89,0.029156
89,0.023728
89,0.023415
89,0.027918
89,0.029946
89,0.026211
89,0.025993
89,0.025862
89,0.025916
89,0.024303
89,0.025191
89,0.026125
89,0.025591
89,0.022528
90,0.024159
88,0.028752
89,0.023901
89,0.02318
89,0.02175
90,0.026572
91,0.024098
91,0.023662
90,0.027059
90,0.025584
90,0.028159
88,0.024134
88,0.026208
88,0.02551
90,0.025224
90,0.025972
90,0.026596
88,0.024343
89,0.02367
90,0.030616
89,0.025548
89,0.026842
88,0.022732
88,0.026289
87,0.023506
88,0.023696
86,0.023278
87,0.023731
88,0.026297
86,0.025092
87,0.025872
87,0.025313
84,0.024603
81,0.024672
83,0.025394
79,0.026336
78,0.025228
78,0.025691
82,0.023358
79,0.027903
77,0.023027
80,0.024254
82,0.026252
82,0.03025
82,0.031766
87,0.025413
86,0.029274
86,0.028941
87,0.025885
89,0.029234
89,0.029615
89,0.029418
88,0.025751
89,0.028699
87,0.026292
90,0.028806
87,0.0262
89,0.026122
89,0.031532
87,0.027019
83,0.028796
88,0.029571
90,0.027213
88,0.028021
89,0.028478
89,0.030985
91,0.029279
89,0.028005
90,0.033336
87,0.02473
88,0.029464
89,0.028375
89,0.029243
88,0.029051
88,0.028645
88,0.028372
88,0.026428
89,0.02859
89,0.02946
90,0.02986
90,0.026322
88,0.023721
88,0.026095
88,0.028041
89,0.029713
87,0.027511
87,0.025425
86,0.02879
87,0.026091
85,0.02443
85,0.027047
86,0.027985
86,0.030603
84,0.0236
86,0.027221
83,0.024804
84,0.028605
85,0.033316
83,0.026745
83,0.025237
83,0.025788
85,0.028273
84,0.029208
84,0.026192
83,0.027708
84,0.026229
85,0.027575
87,0.028347
86,0.026717
85,0.028676
83,0.024892
85,0.025125
85,0.025463
83,0.027654
83,0.025436
83,0.024926
82,0.031402
83,0.023909
83,0.027811
82,0.028209
82,0.028525
84,0.029372
83,0.027052
80,0.027296
83,0.031311
84,0.026643
85,0.026623
84,0.032142
82,0.024552
83,0.025867
82,0.024338
81,0.03039
81,0.025036
82,0.028151
82,0.025905
82,0.025725
83,0.026894
82,0.025962
81,0.026382
81,0.024347
81,0.022209
81,0.023383
81,0.024088
81,0.029383
82,0.02747
81,0.022996
80,0.024678
80,0.028479
81,0.02391
82,0.026109
82,0.025795
83,0.026186
82,0.022956
82,0.02318
82,0.024566
81,0.02822
82,0.025979
82,0.023599
83,0.024874
82,0.025973
84,0.023857
82,0.026311
81,0.028129
82,0.029737
82,0.026836
83,0.02366
83,0.02529
82,0.025012
83,0.023228
82,0.023136
83,0.023
82,0.025161
83,0.024473
82,0.024962
83,0.027302
83,0.027513
82,0.024998
82,0.026415
82,0.024482
84,0.026314
83,0.152789
84,0.028288
82,0.028712
83,0.027018
79,0.026249
80,0.025355
80,0.023265
82,0.023825
82,0.024594
82,0.021917
81,0.023603
83,0.026236
83,0.028252
83,0.025742
83,0.026247
83,0.02552
82,0.023889
80,0.02523
80,0.025245
78,0.02373
76,0.024023
76,0.019229
74,0.023162
69,0.02508
67,0.022165
63,0.020902
60,0.021258
58,0.019502
56,0.022437
54,0.020527
53,0.018963
54,0.022196
54,0.021776
54,0.018375
51,0.022216
50,0.023402
48,0.022203
47,0.022541
47,0.02214
46,0.029448
51,0.023424
55,0.023794
61,0.023567
68,0.030877
72,0.022997
79,0.023199
83,0.026632
85,0.028246
85,0.028919
83,0.025962
84,0.028002
84,0.028625
84,0.025605
84,0.027205
83,0.026263
82,0.034563
83,0.026317
83,0.026889
83,0.026392
84,0.030045
84,0.026331
82,0.026039
83,0.032535
83,0.027643
82,0.027048
81,0.025657
83,0.024668
83,0.02552
83,0.026908
83,0.025946
84,0.026823
85,0.027644
86,0.025804
86,0.028157
86,0.027299
86,0.026853
84,0.026231
84,0.031246
86,0.028687
86,0.023444
86,0.02653
85,0.02704
84,0.025381
82,0.024156
83,0.024547
83,0.025219
84,0.02391
83,0.024254
85,0.028352
86,0.025515
85,0.024292
83,0.027896
83,0.025372
83,0.027676
83,0.023441
83,0.022845
83,0.02481
84,0.02552
82,0.025884
84,0.025538
83,0.022342
83,0.026308
83,0.0226
84,0.023655
84,0.023661
84,0.02868
84,0.023064
83,0.02411
83,0.024104
84,0.024164
83,0.024296
83,0.024118
83,0.026251
84,0.026419
84,0.024627
84,0.023246
86,0.026857
87,0.023622
86,0.027612
85,0.023898
85,0.024857
82,0.024836
82,0.025989
82,0.022721
85,0.026913
84,0.025599
86,0.024926
87,0.026853
87,0.028564
88,0.023398
85,0.023518
87,0.025976
86,0.025424
86,0.024389
85,0.02506
86,0.023832
86,0.026427
86,0.024425
86,0.024471
87,0.024249
88,0.02601
86,0.022142
87,0.022319
87,0.024878
87,0.023374
87,0.02349
87,0.024686
87,0.025468
88,0.023096
89,0.023973
90,0.023801
88,0.025368
0,0.012938
0,0.005912
0,0.004286
0,0.00417
0,0.01334
0,0.012247
0,0.005108
0,0.012562
0,0.011558
0,0.006
0,0.010695
0,0.011226
0,0.010077
0,0.00583
0,0.005067
0,0.010077
0,0.010141
0,0.004715
0,0.009827
0,0.010518
0,0.004255
0,0.009861
0,0.010186
0,0.007143
0,0.005894
0,0.005838
0,0.005593
0,0.005377
0,0.004341
0,0.005589
0,0.005748
0,0.005559
0,0.005499
0,0.004949
0,0.004522
0,0.006915
0,0.006437
0,0.005736
0,0.005457
0,0.005841
0,0.004449
0,0.005283
0,0.008149
0,0.008686
0,0.004161
0,0.004338
0,0.004016
0,0.00431
0,0.004648
0,0.006162
0,0.004375
0,0.004159
0,0.003878
0,0.004534
0,0.003691
0,0.003775
0,0.004028
0,0.004287
0,0.003844
0,0.003794
0,0.004072
0,0.005817
0,0.003969
0,0.003701
0,0.003917
0,0.003689
0,0.003843
0,0.003637
0,0.003873
0,0.004036
0,0.003617
0,0.004399
0,0.003557
0,0.005809
0,0.004694
0,0.003686
0,0.003599
0,0.003599
0,0.004207
0,0.003656
0,0.00347
0,0.003524
0,0.003604
0,0.004013
0,0.003549
0,0.006469
0,0.004972
0,0.004161
0,0.003644
0,0.003578
0,0.00355
0,0.003541
0,0.003617
0,0.003583
0,0.003925
0,0.003624
0,0.003668
0,0.005771
0,0.005222
0,0.003576
0,0.003526
0,0.003522
0,0.003685
0,0.017366
172,0.046436
174,0.043049
176,0.041491
172,0.038283
173,0.037785
175,0.039939
175,0.038215
175,0.035611
176,0.033822
175,0.034102
176,0.036031
175,0.036418
174,0.035702
174,0.037526
171,0.038831
173,0.039223
173,0.038055
174,0.041753
174,0.03694
175,0.039044
175,0.036966
175,0.036944
173,0.037853
172,0.037509
171,0.036657
172,0.034539
172,0.037562
172,0.038074
172,0.168739
172,0.040332
173,0.039435
171,0.041112
173,0.033946
173,0.03585
173,0.039748
173,0.03605
172,0.035335
172,0.03717
171,0.033054
169,0.037695
170,0.035263
170,0.039169
170,0.035674
170,0.033434
170,0.034498
170,0.034593
170,0.03534
170,0.034518
170,0.040218
170,0.034934
170,0.035537
170,0.036024
170,0.038767
170,0.038965
170,0.039045
170,0.037903
170,0.037133
170,0.038944
171,0.036235
171,0.0398
172,0.036607
172,0.037552
171,0.037741
170,0.036283
170,0.035652
170,0.039278
170,0.036179
170,0.035321
171,0.036623
171,0.036116
171,0.034817
172,0.036247
171,0.037536
171,0.034553
171,0.03387
172,0.040139
171,0.034319
172,0.037352
172,0.03442
172,0.035532
172,0.041285
