Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess
259,"0,005327","0,032096","0,005192","0,008475",5,"51,090427","1,038326","5,002737","13,376951","5,501270"
260,"0,005336","0,037341","0,005261","0,007257",6,"55,194393","0,876766","4,435301","6,476164","4,366636"
261,"0,010182","0,045853","0,005270","0,007476",5,"68,781388","1,054052","3,260374","24,096727","6,222248"
262,"0,005451","0,021741","0,004198","0,006538",6,"37,928186","0,699659","2,747774","7,013321","5,921125"
263,"0,005468","0,042241","0,004958","0,008169",6,"60,835196","0,826257","3,301859","25,493860","5,417585"
264,"0,005488","0,035250","0,004905","0,007368",5,"53,010642","0,980992","2,651453","13,213873","10,598421"
265,"0,005400","0,039197","0,005492","0,010498",6,"60,586704","0,915269","2,386093","26,087284","4,604816"
266,"0,005378","0,035720","0,005559","0,007344",6,"54,001343","0,926523","3,292084","13,772488","9,053707"
267,"0,005564","0,024613","0,005380","0,009126",6,"44,682769","0,896612","2,089262","5,846500","4,861116"
268,"0,010300","0,040609","0,004898","0,007403",6,"63,209610","0,816385","2,730608","23,579121","6,952763"
269,"0,006391","0,023981","0,004632","0,009110",6,"44,114135","0,771998","3,722906","10,168076","4,904747"
270,"0,006189","0,040651","0,006749","0,007511",6,"61,099527","1,124863","2,344847","26,683092","4,212379"
271,"0,009014","0,032089","0,004345","0,009907",5,"55,353950","0,868975","2,950907","13,676405","6,438017"
272,"0,005440","0,039121","0,005997","0,008256",5,"58,814014","1,199326","2,225876","26,260853","3,877878"
273,"0,005416","0,034064","0,005841","0,009826",5,"55,147765","1,168278","3,304958","13,067961","8,584738"
274,"0,008190","0,041218","0,004747","0,008253",5,"62,408354","0,949356","3,185749","26,070356","4,709005"
275,"0,005451","0,036490","0,005487","0,010214",4,"57,641991","1,371839","2,365828","11,767626","10,944366"
276,"0,008587","0,037935","0,004037","0,006759",4,"57,318360","1,009343","2,224922","6,363630","11,272430"
277,"0,005511","0,037377","0,003986","0,010229",4,"57,102477","0,996542","3,557682","23,665428","5,123377"
278,"0,006117","0,027209","0,004025","0,008021",4,"45,371345","1,006182","2,266645","5,963326","3,770113"
279,"0,006541","0,047791","0,004112","0,008859",4,"67,302213","1,027951","4,226446","25,083780","9,287357"
280,"0,005388","0,027033","0,004268","0,008081",4,"44,770452","1,066929","3,949642","8,649588","8,226633"
281,"0,006280","0,040300","0,004990","0,009529",4,"61,098919","1,247426","2,661943","24,837017","5,557299"
282,"0,005997","0,027167","0,004183","0,009566",4,"46,913751","1,045856","4,611015","10,659695","5,742550"
283,"0,006371","0,039323","0,003983","0,009314",4,"58,991652","0,995790","2,603531","25,966644","5,147219"
284,"0,005346","0,033763","0,005211","0,008870",4,"53,190361","1,302844","2,366066","12,546062","9,207487"
285,"0,006145","0,036544","0,003922","0,010437",4,"57,048331","0,980565","1,955032","6,943703","4,459381"
286,"0,005331","0,043077","0,004053","0,009713",4,"62,174360","1,013303","2,543449","25,530100","4,010677"
287,"0,006367","0,020007","0,003971","0,009936",4,"40,281477","0,992742","2,429962","7,319927","4,561186"
288,"0,007802","0,043604","0,003623","0,007430",4,"62,459014","0,905826","6,061792","26,131392","5,198240"
289,"0,011798","0,033240","0,003738","0,010282",4,"59,057865","0,934563","3,948689","12,479544","9,202719"
290,"0,005733","0,033917","0,003787","0,009025",4,"52,462680","0,946780","2,234459","5,964518","6,073236"
291,"0,005376","0,036448","0,004113","0,010215",4,"56,151938","1,028176","2,873659","24,079561","3,905535"
292,"0,005303","0,039160","0,003846","0,008352",4,"56,661017","0,961572","2,240896","6,943703","8,836508"
293,"0,005435","0,045600","0,003637","0,009622",4,"64,294874","0,909330","4,930258","23,518324","3,799438"
294,"0,006295","0,019217","0,004784","0,009063",4,"39,357819","1,195895","2,439260","7,246971","3,979921"
295,"0,005273","0,040634","0,003754","0,009105",4,"58,765979","0,938500","2,866983","24,700403","5,421638"
296,"0,007718","0,030397","0,004123","0,007544",4,"49,782236","1,030848","4,607201","12,754202","5,352974"
297,"0,005428","0,037214","0,003987","0,013353",3,"59,982611","1,328904","2,291203","6,809473","8,988857"
298,"0,005571","0,037860","0,004018","0,009497",3,"56,945127","1,339177","4,033089","23,419380","4,866362"
299,"0,008756","0,033785","0,005896","0,009375",3,"57,811694","1,965445","2,212286","5,803108","4,777908"
300,"0,005330","0,043489","0,003606","0,009249",3,"61,672610","1,201879","2,746582","23,664713","3,782272"
301,"0,005932","0,026577","0,005366","0,010859",3,"48,733035","1,788541","2,421141","7,010698","9,165049"
302,"0,005964","0,042143","0,004137","0,013525",3,"65,768894","1,379125","4,150867","26,321411","4,350662"
303,"0,006612","0,029429","0,004288","0,011515",3,"51,843707","1,429229","2,581358","13,223171","6,931543"
304,"0,005389","0,035725","0,004830","0,011211",3,"57,154160","1,609845","2,075911","6,482363","4,857779"
305,"0,005307","0,044589","0,005047","0,009755",4,"64,698603","1,261850","2,754211","23,447514","4,693270"
306,"0,008655","0,018433","0,004251","0,008098",4,"39,436832","1,062673","2,506018","7,445335","3,979206"
307,"0,005641","0,038432","0,005736","0,010490",4,"60,298913","1,433898","2,209902","25,148869","4,976511"
308,"0,006958","0,029293","0,006516","0,008501",4,"51,266784","1,628931","4,803419","13,015270","4,683495"
309,"0,005340","0,038817","0,003561","0,009440",4,"57,158321","0,890217","2,259731","5,874395","7,660151"
310,"0,005998","0,035400","0,003805","0,009818",4,"55,020590","0,951132","2,843142","23,523808","3,845930"
311,"0,005374","0,017296","0,003768","0,011274",4,"37,712494","0,942124","2,075195","5,787849","4,575729"
312,"0,005550","0,045165","0,003778","0,006849",4,"61,341454","0,944547","3,951788","25,238037","5,049706"
313,"0,005823","0,033127","0,005574","0,009595",4,"54,118722","1,393617","4,316568","12,346506","5,194902"
314,"0,005621","0,041013","0,003919","0,008310",4,"58,863547","0,979845","2,071857","26,031256","5,861759"
315,"0,007931","0,033326","0,003748","0,007722",4,"52,727136","0,936931","3,557205","12,446404","8,515835"
316,"0,005404","0,039177","0,004312","0,008637",4,"57,530044","1,078042","2,143383","24,737835","6,830215"
317,"0,005767","0,028570","0,006882","0,008875",5,"50,094120","1,376326","4,447460","12,264252","4,640579"
318,"0,009174","0,037305","0,004123","0,009058",5,"59,659809","0,824659","2,157688","10,062456","10,757923"
319,"0,005387","0,036855","0,004697","0,007731",5,"54,669851","0,939487","2,272844","24,669886","4,788399"
320,"0,005350","0,017589","0,004250","0,007995",5,"35,183544","0,850023","2,515793","6,084919","4,123211"
321,"0,006383","0,043547","0,004879","0,008765",6,"63,575445","0,813232","2,599001","26,092529","4,581451"
322,"0,005964","0,031139","0,006440","0,008350",6,"51,891994","1,073340","4,682064","13,110161","6,192923"
323,"0,007880","0,039391","0,004591","0,011483",6,"63,343881","0,765112","4,767418","7,646561","9,127140"
324,"0,006315","0,038250","0,005310","0,007157",6,"57,032647","0,885059","3,122091","24,595737","4,562616"
325,"0,006108","0,035714","0,004110","0,010608",6,"56,540113","0,685066","2,278090","6,207228","4,663467"
326,"0,005272","0,035570","0,004669","0,010238",6,"55,749646","0,778212","2,693415","23,950100","3,691435"
327,"0,007891","0,038648","0,005529","0,010028",5,"62,096017","1,105817","2,899885","7,130384","11,584997"
328,"0,005453","0,040371","0,004359","0,012124",5,"62,306811","0,871867","2,497673","24,099588","6,510735"
329,"0,007037","0,026036","0,004985","0,011210",5,"49,267297","0,996961","6,330967","5,820274","4,318953"
330,"0,005358","0,041779","0,004895","0,009271",5,"61,302925","0,979085","2,301693","24,147034","8,493662"
331,"0,007105","0,022599","0,005377","0,010088",5,"45,168069","1,075307","4,218817","9,208679","4,433870"
332,"0,005391","0,033195","0,005156","0,008676",5,"52,417746","1,031228","2,388239","6,214142","4,067183"
333,"0,005539","0,044079","0,004463","0,010389",5,"64,469853","0,892687","2,087593","24,121523","8,199215"
334,"0,008741","0,021997","0,004613","0,007451",5,"42,802615","0,922545","3,111124","7,400990","4,361629"
335,"0,005322","0,039771","0,004655","0,007808",5,"57,555582","0,931096","2,696991","25,535107","4,677057"
336,"0,006891","0,031237","0,004163","0,006765",5,"49,055383","0,832538","6,556273","12,353420","5,222082"
337,"0,005622","0,039436","0,004322","0,009050",5,"58,430442","0,864430","4,909992","7,110596","7,538795"
338,"0,008720","0,041264","0,004299","0,007713",5,"61,996235","0,859880","4,561186","24,125338","4,703999"
339,"0,005427","0,029188","0,004094","0,013007",5,"51,716337","0,818854","2,864838","7,263660","6,972551"
340,"0,006930","0,044449","0,004534","0,011610",5,"67,522603","0,906711","2,438068","24,050474","8,563757"
341,"0,008977","0,027374","0,004518","0,009509",5,"50,378261","0,903671","5,267143","7,527113","7,283688"
342,"0,005382","0,038207","0,004215","0,011229",5,"59,034468","0,843098","2,180815","25,143147","5,241156"
343,"0,009353","0,032614","0,004285","0,012766",5,"59,017986","0,857083","2,742529","12,974977","9,560823"
344,"0,005300","0,020119","0,004572","0,007807",5,"37,797264","0,914327","2,219915","6,653547","4,848003"
345,"0,005406","0,043162","0,004710","0,011450",5,"64,727658","0,941951","3,566504","26,463270","5,413294"
346,"0,007777","0,028381","0,004241","0,012470",5,"52,867783","0,848116","2,265692","5,775690","4,126072"
347,"0,006257","0,028413","0,004267","0,006987",5,"45,924616","0,853435","2,265692","5,775690","4,126072"
348,"0,006596","0,046290","0,004037","0,006807",5,"63,729851","0,807442","3,058910","26,240110","8,646727"
349,"0,005459","0,030992","0,004028","0,009415",5,"49,894429","0,805605","3,527641","7,826567","9,532690"
350,"0,009000","0,040340","0,004175","0,006904",5,"60,419235","0,835046","2,810001","27,360201","4,268646"
351,"0,006392","0,034433","0,004658","0,007907",5,"53,390046","0,931518","2,268553","13,718843","11,639595"
352,"0,005492","0,035729","0,005371","0,007045",6,"53,637130","0,895188","2,103567","8,308887","10,889769"
353,"0,005872","0,037404","0,004213","0,012368",6,"59,857001","0,702182","2,330065","23,483515","5,526543"
354,"0,005381","0,043285","0,004443","0,006846",6,"59,954382","0,740466","11,016846","8,033752","10,934114"
355,"0,008810","0,038913","0,005431","0,008036",6,"61,190311","0,905103","4,068375","25,064945","4,585028"
356,"0,005409","0,029657","0,004389","0,007425",6,"46,879699","0,731458","2,776384","6,088972","4,269361"
357,"0,005432","0,045311","0,005522","0,009800",6,"66,066119","0,920400","2,437592","26,063442","9,280920"
358,"0,007710","0,022817","0,005380","0,007366",5,"43,273291","1,075998","3,010511","7,687330","5,403280"
359,"0,005549","0,042198","0,007121","0,007937",5,"62,805008","1,424296","2,427578","25,117159","7,021427"
360,"0,005730","0,036428","0,004723","0,006771",5,"53,651178","0,944613","5,041838","12,828827","9,898901"
361,"0,006874","0,024229","0,004434","0,009603",5,"45,139615","0,886780","2,221823","6,882191","3,816605"
362,"0,005581","0,041689","0,005792","0,007793",6,"60,854163","0,965399","2,695799","23,146152","8,961916"
363,"0,009318","0,028549","0,004545","0,008021",6,"50,432914","0,757432","4,737377","9,777784","4,979372"
364,"0,005304","0,040135","0,004544","0,008221",6,"58,203449","0,757352","2,102613","26,590347","4,203081"
365,"0,010207","0,032338","0,005207","0,008986",6,"56,738039","0,867848","2,554893","13,746738","7,831812"
366,"0,005421","0,027687","0,004434","0,007505",6,"45,048188","0,739026","2,499104","5,751610","4,261017"
367,"0,006688","0,041349","0,004853","0,008333",6,"61,223078","0,808821","2,327204","23,147583","4,683256"
368,"0,005337","0,024864","0,004792","0,008541",6,"43,534390","0,798735","6,882429","7,376909","4,941702"
369,"0,008593","0,042339","0,004654","0,009316",6,"64,902255","0,775593","4,496098","24,883032","5,954027"
370,"0,005984","0,034946","0,004848","0,006620",6,"52,398254","0,807984","5,214214","13,813734","7,250547"
371,"0,005944","0,039984","0,004143","0,007942",6,"58,014033","0,690490","2,150774","25,612116","4,586697"
372,"0,008479","0,033281","0,004978","0,006751",6,"53,490143","0,829729","4,251719","12,958765","8,147001"
373,"0,005658","0,036248","0,005002","0,013136",6,"60,043822","0,833601","2,170324","7,777452","5,848169"
374,"0,005366","0,043477","0,004367","0,007638",6,"60,847283","0,727751","2,592087","23,489714","4,726171"
375,"0,007667","0,024353","0,004357","0,007864",6,"44,241591","0,726194","3,031969","7,466078","6,381989"
376,"0,005327","0,041639","0,004313","0,006680",6,"57,958671","0,718785","2,700090","25,489569","5,001068"
377,"0,009232","0,029937","0,006102","0,008706",6,"53,976662","1,016996","4,080296","12,680292","4,950523"
378,"0,005361","0,041302","0,004643","0,006465",6,"57,771654","0,773908","2,257824","24,356842","6,376505"
379,"0,006605","0,030001","0,005242","0,007518",6,"49,366306","0,873747","2,627611","12,222052","7,846832"
380,"0,009178","0,034807","0,008626","0,008046",6,"60,657481","1,437639","2,232075","6,051064","4,371405"
381,"0,005420","0,042339","0,006178","0,008640",6,"62,576836","1,029679","3,056526","23,595572","3,871202"
382,"0,007004","0,018408","0,004122","0,006772",6,"36,306185","0,687050","2,068520","7,641315","3,950357"
383,"0,005297","0,041082","0,007861","0,006959",6,"61,199811","1,310226","2,799511","25,078535","4,982710"
384,"0,009449","0,028018","0,005577","0,006724",6,"49,767541","0,929504","3,302574","13,032198","5,197048"
385,"0,005393","0,035991","0,004258","0,010864",6,"56,506540","0,709713","2,656937","6,269693","6,297588"
386,"0,005389","0,046043","0,004959","0,006534",6,"62,924978","0,826577","2,191782","23,771524","5,846739"
387,"0,005961","0,019721","0,004587","0,007032",6,"37,301110","0,764435","2,583504","8,206606","4,405022"
388,"0,005446","0,038103","0,004853","0,007115",6,"55,517630","0,808794","2,231598","25,139332","4,710436"
389,"0,009118","0,030897","0,005389","0,008246",6,"53,650440","0,898100","3,894091","13,280392","6,256342"
390,"0,005407","0,036765","0,004304","0,006272",6,"52,749278","0,717377","2,290249","7,335424","4,432201"
391,"0,006131","0,043798","0,004788","0,007061",6,"61,778494","0,797967","2,415180","23,472786","3,987551"
392,"0,005320","0,021092","0,004225","0,006905",6,"37,541921","0,704160","4,128933","6,520033","3,621578"
393,"0,007798","0,039739","0,007065","0,007842",6,"62,442812","1,177499","3,007174","25,226831","4,706621"
394,"0,006474","0,031049","0,004320","0,005913",6,"47,755800","0,720060","4,170418","13,150692","5,516291"
395,"0,005451","0,038095","0,004278","0,006915",6,"54,738553","0,712971","2,027750","24,181843","5,281210"
396,"0,006012","0,032641","0,004541","0,006799",6,"49,993759","0,756909","3,935575","12,312889","6,021023"
397,"0,007304","0,040131","0,006081","0,008610",6,"62,124846","1,013423","2,799988","27,345657","4,524708"
398,"0,005319","0,031762","0,004830","0,006372",6,"48,283601","0,804976","2,999067","13,948202","8,496761"
399,"0,006857","0,028630","0,004515","0,007421",6,"47,422185","0,752467","2,831459","8,153915","4,133224"
400,"0,005680","0,044759","0,004595","0,005971",6,"61,005979","0,765881","2,526999","23,351669","10,802031"
401,"0,009044","0,024755","0,004476","0,008849",6,"47,123450","0,746040","6,210804","7,535219","4,951000"
402,"0,005327","0,038144","0,005236","0,006599",6,"55,306516","0,872659","2,313137","25,557518","4,328012"
403,"0,005398","0,034022","0,004761","0,006712",6,"50,893448","0,793583","4,521132","13,236761","6,577730"
404,"0,007682","0,038860","0,004191","0,007931",6,"58,662989","0,698422","2,142429","25,879145","4,627466"
405,"0,005593","0,034644","0,004580","0,008585",6,"53,401114","0,763310","6,101608","13,267994","7,290840"
406,"0,005602","0,041752","0,004190","0,006849",6,"58,392865","0,698315","2,220869","25,646925","4,214525"
407,"0,005414","0,033065","0,004307","0,007053",6,"49,839224","0,717862","3,582478","12,831688","8,755207"
408,"0,007553","0,041195","0,004127","0,007010",6,"59,885572","0,687909","2,212524","26,849031","4,882574"
409,"0,005351","0,031291","0,004655","0,008121",6,"49,417826","0,775817","3,446341","13,830900","7,039309"
410,"0,006607","0,034802","0,005432","0,006909",6,"53,750153","0,905386","2,267361","5,890131","4,836321"
411,"0,005285","0,043505","0,004863","0,006982",6,"60,634566","0,810480","2,036333","24,491310","4,277706"
412,"0,005403","0,023793","0,004167","0,005979",6,"39,341970","0,694421","2,215862","7,282495","7,984638"
413,"0,008421","0,039365","0,005994","0,007033",5,"60,812846","1,198711","2,432346","26,236057","4,437208"
414,"0,005351","0,031524","0,004230","0,006314",5,"47,418596","0,846023","3,005505","12,533426","9,664774"
415,"0,009098","0,036889","0,005639","0,007851",5,"59,476882","1,127802","2,607107","5,790234","11,189938"
416,"0,005456","0,036457","0,004468","0,005719",5,"52,100158","0,893507","2,503872","23,853779","4,488945"
417,"0,009048","0,036724","0,004362","0,006846",5,"56,979453","0,872379","2,196789","7,050991","5,787134"
