Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,FPS
812,"0,006249","0,021633","0,024524","0,013856",44,"66,261729","0,557363","2,278328","7,584095","13,297319",
813,"0,00908","0,022214","0,020838","0,014192",43,"66,324163","0,484604","1,996756","5,852938","8,771181",
814,"0,005978","0,024399","0,018204","0,016127",42,"64,708001","0,433429","2,05183","6,355762","8,204222",
815,"0,00606","0,023811","0,021006","0,013522",42,"64,39945","0,500133","2,477169","8,313894","5,61285",
816,"0,005546","0,020529","0,024772","0,018981",42,"69,828038","0,589801","1,93429","5,69272","3,682137",
817,"0,006552","0,023408","0,02257","0,01357",43,"66,100477","0,524889","2,178669","6,166458","4,721403",
818,"0,007508","0,032981","0,018928","0,0137",45,"73,117321","0,420624","3,176212","5,89633","4,023314",
819,"0,005465","0,032037","0,019966","0,01355",44,"71,01651","0,453765","2,504587","8,50749","3,820658",
820,"0,005483","0,032556","0,020404","0,015247",46,"73,689875","0,443556","2,551079","6,33359","3,688574",
821,"0,006489","0,027743","0,020231","0,014089",45,"68,552877","0,449583","2,565145","5,867243","3,708601",
822,"0,007134","0,033426","0,018728","0,01378",45,"73,068645","0,416185","4,163265","5,754948","3,580332",
823,"0,006299","0,032986","0,018951","0,014133",45,"72,369174","0,421143","2,92325","5,842686","3,947973",
824,"0,006352","0,031576","0,018817","0,01425",45,"70,995292","0,418147","2,307892","5,813837","3,858328",
825,"0,006553","0,017403","0,021489","0,018725",45,"64,169555","0,47753","2,594233","5,756855","3,616571",
826,"0,005484","0,019891","0,019508","0,019283",45,"64,165301","0,433502","2,503395","5,757093","3,585577",
827,"0,005432","0,024481","0,021098","0,016261",45,"67,272083","0,468846","2,310753","5,737066","3,74651",
828,"0,0102","0,026501","0,018564","0,013537",45,"68,801457","0,412529","2,39563","5,810261","3,710747",
829,"0,005498","0,019444","0,020611","0,014295",44,"59,848288","0,468433","3,735781","8,219957","4,173994",
830,"0,006071","0,019202","0,020264","0,013698",46,"59,235923","0,440529","2,727747","7,725716","4,311085",
831,"0,006517","0,020009","0,02176","0,014342",47,"62,629014","0,462982","2,259254","7,650137","6,685972",
832,"0,006073","0,019209","0,019924","0,014801",47,"60,007332","0,423921","2,760172","6,752253","4,718304",
833,"0,005477","0,020938","0,02459","0,013949",49,"64,953828","0,501846","2,886057","6,04248","3,61681",
834,"0,005441","0,018944","0,020903","0,013929",47,"59,217044","0,444749","2,27046","5,722284","3,673077",
835,"0,005517","0,018253","0,023706","0,013849",45,"61,325052","0,52681","2,232552","8,283377","4,15659",
836,"0,005495","0,020368","0,020376","0,014888",47,"61,127286","0,433532","2,267361","5,816698","3,801346",
837,"0,006639","0,020979","0,02004","0,013262",44,"60,919892","0,45545","3,143549","7,420778","5,334854",
838,"0,005459","0,025469","0,018609","0,01318",44,"62,716281","0,422931","2,855539","8,098602","3,922224",
839,"0,005403","0,022722","0,021295","0,013669",45,"63,089727","0,473228","2,388","5,767345","3,681898",
840,"0,00549","0,025856","0,019509","0,013182",43,"64,036529","0,453688","2,756119","6,373644","3,585577",
841,"0,00538","0,022048","0,01963","0,014771",43,"61,829542","0,456521","2,524853","5,774021","5,636454",
842,"0,007783","0,019106","0,022188","0,013212",44,"62,288974","0,504269","3,131151","5,789042","3,583193",
843,"0,005416","0,018174","0,018977","0,0169",45,"59,465463","0,421702","2,734423","6,942987","3,533363",
844,"0,005614","0,022325","0,021035","0,015269",42,"64,242134","0,500824","2,61569","6,754875","4,286766",
845,"0,005722","0,018173","0,018923","0,014569",43,"57,385646","0,440065","2,294302","5,773783","3,66807",
846,"0,005554","0,023327","0,019368","0,018399",42,"66,647974","0,461131","3,610611","6,449223","5,391836",
847,"0,005708","0,024118","0,018879","0,017444",44,"66,149436","0,429064","3,23534","6,226778","3,635883",
848,"0,00542","0,018135","0,020822","0,014162",44,"58,538852","0,473225","2,767563","5,795002","4,176378",
849,"0,005469","0,019078","0,018103","0,013998",43,"56,647231","0,421002","2,343893","5,77569","3,731966",
850,"0,006986","0,020099","0,019471","0,014764",45,"61,320346","0,432681","3,110886","7,120132","3,939867",
851,"0,006783","0,018937","0,019426","0,014383",44,"59,527767","0,441489","2,253532","7,243156","4,258394",
852,"0,008492","0,019942","0,021249","0,016002",44,"65,685264","0,482932","2,609491","5,881548","3,811359",
853,"0,006721","0,020481","0,020546","0,015793",45,"63,540295","0,456576","2,609491","5,820036","3,621817",
854,"0,005407","0,018104","0,023907","0,015129",46,"62,546644","0,51972","2,289534","5,837679","3,839493",
855,"0,00568","0,02368","0,021521","0,02364",47,"74,52112","0,457889","2,396345","6,058693","4,170895",
856,"0,006874","0,019583","0,023031","0,019364",47,"68,8516","0,490031","3,752232","6,30188","3,978968",
857,"0,005541","0,019528","0,021154","0,017179",48,"63,401796","0,440708","2,7349","6,906033","5,536795",
858,"0,006628","0,018013","0,025751","0,016131",46,"66,524097","0,559815","5,294085","8,291006","4,113436",
859,"0,0061","0,025297","0,021878","0,015616",49,"68,890385","0,44649","3,4585","9,309292","3,764153",
860,"0,005455","0,019961","0,025647","0,014324",49,"65,385707","0,523402","2,895117","9,15122","5,180359",
861,"0,005431","0,018756","0,021062","0,016969",49,"62,217836","0,429845","2,536058","11,410475","4,076719",
862,"0,005382","0,018736","0,021019","0,017102",49,"62,238507","0,42895","2,451181","6,878138","5,424023",
863,"0,005387","0,018454","0,022272","0,018113",46,"64,226195","0,484177","5,364895","5,848169","3,554821",
864,"0,00911","0,019123","0,021218","0,013976",47,"63,426916","0,451449","2,650261","5,876303","3,708601",
865,"0,005401","0,023253","0,020222","0,016867",48,"65,741968","0,421284","2,521753","5,811691","3,762484",
866,"0,008667","0,022984","0,023373","0,014616",48,"69,640765","0,486928","2,880573","5,772352","3,770351",
867,"0,005717","0,030397","0,020139","0,014375",49,"70,628018","0,410997","2,944469","5,876303","3,810883",
868,"0,005726","0,022895","0,023346","0,015665",48,"67,632215","0,48638","4,191399","5,802155","3,734827",
869,"0,005753","0,024427","0,020733","0,014525",48,"65,438091","0,431931","2,583027","5,791664","3,667831",
870,"0,005562","0,0259","0,022748","0,015768",50,"69,978885","0,454958","2,739429","5,874395","3,723621",
871,"0,005307","0,022613","0,020982","0,016268",49,"65,169862","0,42821","2,550364","5,76973","3,939152",
872,"0,005372","0,020793","0,020548","0,015624",49,"62,337006","0,419343","2,61116","5,744457","3,849745",
873,"0,007114","0,018465","0,021418","0,015017",49,"62,013702","0,437106","3,534794","7,962942","3,909588",
874,"0,005357","0,019993","0,021416","0,015235",48,"62,000839","0,446165","2,250671","8,827209","4,129171",
875,"0,006972","0,018875","0,019631","0,016645",48,"62,123304","0,408972","2,754211","6,855011","3,869772",
876,"0,006181","0,019681","0,020553","0,015958",49,"62,372782","0,419447","2,408504","6,228685","4,050255",
877,"0,005463","0,020637","0,021617","0,014752",49,"62,46904","0,441154","2,586603","5,838394","4,422426",
878,"0,00544","0,018511","0,021014","0,017846",47,"62,81007","0,447109","2,575874","5,872726","4,3571",
879,"0,005515","0,018544","0,021778","0,01525",48,"61,087604","0,453714","2,643108","8,644581","3,68166",
880,"0,00548","0,018666","0,019959","0,018173",49,"62,278571","0,407334","2,489805","7,87425","3,510714",
881,"0,006665","0,019917","0,020236","0,016062",48,"62,879415","0,421576","2,843857","5,828142","4,017115",
882,"0,005695","0,025501","0,019294","0,014864",46,"65,353129","0,419429","2,863646","5,878687","4,201174",
883,"0,005734","0,023696","0,022047","0,014753",47,"66,230779","0,46909","4,148483","5,867243","3,723383",
884,"0,005461","0,020214","0,02336","0,019437",48,"68,471685","0,486662","2,292156","5,854368","3,699064",
885,"0,005491","0,01964","0,023218","0,01554",50,"63,889354","0,464369","2,629757","5,935192","3,687859",
886,"0,007085","0,019136","0,019744","0,014493",48,"60,4586","0,411343","4,135132","5,841255","5,165339",
887,"0,006173","0,020494","0,023939","0,0157",48,"66,305946","0,49872","2,700567","6,355047","4,527569",
888,"0,005703","0,021849","0,022501","0,01635",50,"66,403067","0,450027","2,325296","6,133795","3,69215",
889,"0,006299","0,022121","0,02317","0,014936",50,"66,525565","0,463397","2,282619","6,238699","4,076481",
890,"0,006395","0,019696","0,020935","0,014964",49,"61,989158","0,427248","2,487421","6,786108","4,063368",
891,"0,006234","0,02004","0,021651","0,014105",49,"62,029574","0,441852","2,352715","5,987644","3,89266",
892,"0,006736","0,020692","0,022473","0,014624",50,"64,525463","0,449464","2,565384","5,861998","3,658533",
893,"0,006506","0,018771","0,022542","0,014431",50,"62,249418","0,450846","2,636909","5,918741","3,93796",
894,"0,006483","0,018736","0,021831","0,014337",49,"61,386617","0,445523","2,375603","5,884409","3,617764",
895,"0,005639","0,025835","0,022733","0,015216",50,"69,423735","0,454664","2,503633","5,855083","3,813267",
896,"0,006218","0,023551","0,022357","0,015457",48,"67,583027","0,465766","3,037453","6,155014","5,435705",
897,"0,005327","0,01988","0,022536","0,014159",50,"61,901731","0,450721","2,44689","5,887032","4,313231",
898,"0,006209","0,020545","0,022072","0,014315",52,"63,140124","0,424454","2,81167","6,176233","3,739834",
899,"0,005832","0,023235","0,021535","0,014356",51,"64,957279","0,422249","3,614187","5,814314","3,596306",
900,"0,006719","0,019047","0,021076","0,015312",49,"62,15479","0,430124","2,454042","5,834341","3,634691",
901,"0,005335","0,019661","0,020853","0,014389",49,"60,237346","0,425562","2,687693","5,777836","3,654718",
902,"0,006287","0,019867","0,020125","0,01424",49,"60,518408","0,410716","2,856731","5,813599","3,669977",
903,"0,005416","0,018482","0,022878","0,013692",49,"60,469094","0,466908","2,593517","5,779743","4,456997",
904,"0,00537","0,019092","0,021999","0,015015",53,"61,476283","0,415074","2,954483","5,833626","3,441811",
905,"0,005413","0,022594","0,021733","0,014103",52,"63,842184","0,417933","2,345562","6,877422","3,769636",
906,"0,007939","0,020532","0,021095","0,015172",51,"64,737658","0,413621","2,70009","5,799532","3,516197",
907,"0,006114","0,020023","0,022752","0,015007",52,"63,895978","0,437546","2,173424","5,768299","3,835917",
908,"0,006475","0,020178","0,022463","0,014663",53,"63,779239","0,423839","2,702236","5,800009","3,768444",
909,"0,00709","0,022021","0,022706","0,017082",52,"68,899787","0,436649","2,720118","5,951166","3,99828",
910,"0,00549","0,018869","0,023718","0,015369",52,"63,445023","0,45611","2,561569","6,55961","4,317999",
911,"0,005395","0,019558","0,02342","0,015449",53,"63,821352","0,441881","3,916979","7,161379","4,678249",
912,"0,005478","0,019617","0,021399","0,015415",53,"61,909603","0,403763","3,105879","8,848667","4,083633",
913,"0,006865","0,018928","0,021558","0,017476",53,"64,826138","0,406746","2,356291","6,64258","4,775763",
914,"0,005444","0,019698","0,022011","0,015695",52,"62,847734","0,423286","2,782106","6,263018","4,963398",
915,"0,006187","0,01836","0,020628","0,016623",53,"61,797536","0,389198","2,405882","5,862474","3,834724",
916,"0,00561","0,018086","0,022514","0,015312",53,"61,52185","0,424797","2,461672","5,785942","4,17614",
917,"0,005578","0,019157","0,021816","0,017777",54,"64,328593","0,404006","2,423525","5,780697","3,70717",
918,"0,005466","0,019689","0,022075","0,015455",52,"62,684688","0,424515","2,443314","5,81646","3,759623",
919,"0,005368","0,022594","0,022324","0,015231",53,"65,516873","0,421216","2,33674","5,831242","3,682137",
920,"0,005443","0,023073","0,022116","0,014692",50,"65,323461","0,442319","2,261639","5,793571","3,592968",
921,"0,006584","0,023864","0,023439","0,015521",52,"69,408821","0,450746","2,514362","6,301641","3,606319",
922,"0,005709","0,021399","0,024411","0,014819",52,"66,338361","0,469436","2,322674","5,833864","3,764629",
923,"0,005446","0,022146","0,022656","0,015243",53,"65,490825","0,42748","2,433538","5,794048","3,693342",
924,"0,005546","0,018542","0,024369","0,015192",53,"63,648835","0,459796","2,960682","5,731821","3,723621",
925,"0,006702","0,019139","0,022879","0,015062",53,"63,780934","0,431673","2,738237","5,781651","3,59726",
926,"0,005551","0,019237","0,023537","0,015339",56,"63,665316","0,420311","3,582001","6,28376","3,576756",
927,"0,005412","0,018978","0,026372","0,016143",55,"66,904451","0,479483","2,659798","5,767822","3,532887",
928,"0,005859","0,019176","0,023523","0,015582",56,"64,139372","0,420048","2,321243","5,78475","3,57008",
929,"0,007211","0,018204","0,026226","0,015542",57,"67,182472","0,460106","3,773212","5,847692","3,970861",
930,"0,00946","0,018783","0,024755","0,016536",61,"69,534679","0,405827","4,061699","5,756617","3,540277",
931,"0,005419","0,017897","0,023487","0,016062",58,"62,865363","0,404951","2,412558","5,741835","3,662109",
932,"0,005409","0,018462","0,023091","0,016271",58,"63,233115","0,398121","2,456188","5,768776","3,604412",
933,"0,006485","0,019121","0,024968","0,015949",58,"66,522811","0,430476","2,225637","5,725861","3,745556",
934,"0,005441","0,018098","0,024021","0,015592",59,"63,151864","0,407134","2,520084","5,810499","3,68166",
935,"0,005412","0,020761","0,023705","0,015575",60,"65,453415","0,395088","2,949953","5,793333","3,644466",
936,"0,005408","0,018292","0,025821","0,015751",57,"65,273058","0,453003","2,882004","5,866051","4,072666",
937,"0,005463","0,017757","0,022672","0,015554",58,"61,445527","0,390892","2,598524","5,844593","3,826618",
938,"0,005402","0,02224","0,022225","0,015533",57,"65,400613","0,38992","2,557516","5,801201","3,816366",
939,"0,005423","0,020296","0,024905","0,016386",58,"67,010404","0,429396","2,280235","7,849455","3,860712",
940,"0,005341","0,018152","0,023539","0,01512",58,"62,15146","0,405842","2,83742","8,50296","3,721237",
941,"0,006218","0,01801","0,0255","0,015195",57,"64,923579","0,447365","3,329277","5,836248","5,218029",
942,"0,005417","0,017769","0,025826","0,01565",59,"64,66191","0,437723","2,79665","5,859137","4,435778",
943,"0,005383","0,020314","0,022302","0,016129",57,"64,127756","0,391261","2,510309","5,906343","4,461527",
944,"0,005382","0,018755","0,025684","0,015521",59,"65,342307","0,435328","2,681732","5,812645","4,69327",
945,"0,005567","0,020038","0,026421","0,017688",59,"69,714203","0,447817","2,750158","5,750895","4,052877",
946,"0,005412","0,019056","0,028106","0,01827",61,"70,843504","0,46075","2,778053","5,814314","3,796101",
947,"0,005838","0,020567","0,025862","0,024787",58,"77,054184","0,445897","2,621651","5,803347","3,748417",
948,"0,005417","0,022565","0,026182","0,017399",59,"71,563228","0,44376","2,402306","9,623528","3,941298",
949,"0,005442","0,021745","0,02359","0,016934",56,"67,710895","0,421254","3,632307","5,895853","4,07505",
950,"0,005437","0,021238","0,025663","0,017216",56,"69,553843","0,458269","3,460646","7,543802","5,36871",
951,"0,005399","0,019644","0,022943","0,01713",54,"65,11555","0,424872","2,255917","6,377697","5,103111",
952,"0,005424","0,020074","0,022996","0,016225",54,"64,71807","0,425845","2,922297","5,864382","4,276514",
953,"0,005391","0,020469","0,022341","0,017079",57,"65,279521","0,391943","3,563643","7,087946","4,384518",
954,"0,005484","0,019312","0,023121","0,017168",58,"65,085915","0,398644","2,778769","5,796671","3,926039",
955,"0,005476","0,018953","0,023075","0,01769",57,"65,194591","0,404828","2,95496","5,844116","3,787041",
956,"0,005859","0,02061","0,024865","0,016748",57,"68,081784","0,436231","3,513336","6,877899","3,582239",
957,"0,005381","0,024241","0,024255","0,01788",59,"71,757121","0,411101","2,195835","7,726192","4,992485",
958,"0,005708","0,025483","0,023083","0,017382",57,"71,656733","0,404966","2,530098","5,83005","4,014969",
959,"0,00589","0,024628","0,025314","0,018412",60,"74,243441","0,421899","2,363682","5,983829","3,952026",
960,"0,005361","0,022008","0,025824","0,016225",61,"69,417874","0,42335","2,813578","5,85866","4,106998",
961,"0,008219","0,019845","0,027756","0,016886",61,"72,70581","0,455011","2,920628","5,827665","4,28462",
962,"0,005528","0,022192","0,025685","0,01855",60,"71,955043","0,428084","2,343893","5,892515","3,938913",
963,"0,005454","0,019273","0,026376","0,018169",61,"69,272718","0,432397","2,489805","5,88274","4,336119",
964,"0,005505","0,019118","0,027122","0,017159",62,"68,903815","0,43745","2,881289","6,131887","4,554749",
965,"0,005423","0,019951","0,024327","0,017923",61,"67,623726","0,398796","3,232241","9,169579","3,931284",
